MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
5:Ins:R:2	3.80E-09	1.13E-08	4.17E-09	5.18E-09	1.15E-08
5:Ins:R:3	4.71E-05	3.51E-05	6.24E-05	5.98E-08	3.36E-08
5:Ins:R:4	4.05E-05	6.09E-08	4.08E-08	4.87E-08	4.43E-08
5:Ins:R:5	1.33E-04	6.33E-05	3.78E-08	3.04E-08	5.81E-05
2:Del:M:1	5.58E-04	4.09E-04	1.58E-04	2.54E-04	2.72E-04
3:Del:M:1	6.73E-04	4.91E-04	1.39E-04	9.44E-05	5.42E-04
3:Del:M:2	3.71E-04	5.49E-04	2.00E-04	3.30E-04	2.70E-04
4:Del:M:1	1.78E-04	5.89E-04	3.61E-09	9.39E-05	3.87E-04
4:Del:M:2	3.72E-04	3.08E-04	1.49E-04	1.86E-04	2.64E-04
4:Del:M:3	3.75E-04	2.61E-04	1.80E-04	1.86E-04	3.15E-04
5:Del:M:1	4.80E-04	3.72E-02	6.26E-04	1.10E-03	2.04E-02
5:Del:M:2	1.72E-04	1.63E-02	1.89E-07	1.33E-04	9.18E-03
5:Del:M:3	0.00E+00	5.92E-03	1.36E-04	9.62E-05	3.45E-03
5:Del:M:4	1.36E-05	2.22E-03	1.47E-07	1.88E-07	1.22E-03
5:Del:M:5	1.76E-05	1.95E-03	2.70E-04	3.14E-04	9.22E-04
