MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
4:Ins:R:2	9.69E-05	6.36E-05	1.18E-08	4.64E-05	2.81E-04
4:Ins:R:3	2.72E-09	5.62E-09	2.88E-08	1.49E-08	5.16E-09
4:Ins:R:4	3.56E-09	2.34E-09	8.70E-05	1.51E-04	7.86E-05
4:Ins:R:5	0.00E+00	3.14E-04	2.47E-04	5.45E-04	1.60E-04
5:Ins:R:0	6.80E-05	8.87E-05	7.59E-08	6.20E-05	4.47E-08
5:Ins:R:1	1.36E-04	3.72E-04	1.81E-03	5.60E-04	3.33E-04
5:Ins:R:2	2.72E-09	5.62E-09	2.88E-08	1.49E-08	5.16E-09
5:Ins:R:3	2.48E-04	4.01E-05	8.45E-05	2.25E-05	3.79E-05
5:Ins:R:4	6.30E-08	1.18E-04	4.97E-05	7.34E-05	4.58E-05
5:Ins:R:5	2.72E-09	5.62E-09	2.88E-08	1.49E-08	5.16E-09
2:Del:M:1	3.99E-04	4.92E-04	9.09E-04	2.96E-04	2.49E-04
3:Del:M:1	1.98E-04	2.36E-04	1.01E-03	6.59E-04	7.81E-05
3:Del:M:2	8.14E-05	2.10E-04	5.99E-04	4.29E-04	3.90E-05
4:Del:M:1	1.99E-04	0.00E+00	2.73E-04	4.11E-04	1.61E-04
4:Del:M:2	1.25E-04	1.17E-04	4.08E-04	2.30E-04	0.00E+00
4:Del:M:3	6.14E-09	1.99E-08	2.77E-04	1.97E-04	7.48E-05
5:Del:M:1	1.51E-03	1.74E-03	4.53E-02	1.86E-02	7.93E-03
5:Del:M:2	6.84E-04	8.24E-04	1.66E-02	6.39E-03	2.58E-03
5:Del:M:3	2.01E-04	2.65E-04	5.46E-03	1.92E-03	1.16E-03
5:Del:M:4	2.13E-04	0.00E+00	1.75E-03	8.65E-04	1.97E-04
5:Del:M:5	2.71E-05	4.06E-04	1.44E-03	6.40E-04	2.53E-04
