MutationType	ID83A	ID83B	ID83C	ID83D
5:Del:R:3	1.77E-08	5.58E-09	1.28E-08	1.77E-08
5:Del:R:4	9.83E-05	5.63E-05	1.04E-04	9.10E-05
5:Del:R:5	7.02E-06	9.50E-03	3.37E-04	2.10E-04
2:Ins:R:0	1.62E-04	1.06E-04	3.58E-04	1.43E-04
2:Ins:R:1	2.22E-04	5.92E-09	2.60E-04	1.68E-04
2:Ins:R:2	9.52E-05	1.81E-08	1.38E-04	2.19E-04
2:Ins:R:3	4.65E-05	1.09E-04	2.32E-04	8.07E-05
2:Ins:R:4	3.70E-08	1.07E-04	3.55E-04	3.44E-04
2:Ins:R:5	2.68E-04	5.98E-04	1.36E-03	1.70E-03
3:Ins:R:0	1.12E-04	1.01E-08	4.11E-05	3.67E-05
3:Ins:R:1	1.34E-04	4.67E-05	1.98E-04	2.45E-04
3:Ins:R:2	6.30E-08	3.53E-05	5.38E-08	6.36E-08
3:Ins:R:3	6.21E-02	3.81E-03	3.87E-02	5.18E-02
3:Ins:R:4	7.68E-05	1.00E-08	2.25E-08	1.67E-05
3:Ins:R:5	1.05E-04	0.00E+00	1.17E-04	2.82E-04
4:Ins:R:0	1.43E-04	5.66E-09	6.35E-05	7.10E-05
4:Ins:R:1	1.46E-04	2.22E-05	2.06E-04	2.74E-04
4:Ins:R:2	1.42E-07	1.07E-04	6.47E-05	5.12E-05
4:Ins:R:3	5.81E-08	2.35E-08	3.66E-05	8.18E-05
4:Ins:R:4	1.79E-08	7.13E-05	4.05E-08	2.67E-08
4:Ins:R:5	1.74E-04	1.69E-04	1.96E-04	3.37E-04
5:Ins:R:0	9.53E-05	1.84E-08	7.06E-06	6.68E-05
5:Ins:R:1	7.41E-04	4.58E-05	2.86E-04	6.44E-04
5:Ins:R:2	1.77E-08	5.58E-09	1.28E-08	1.77E-08
5:Ins:R:3	3.55E-09	6.50E-05	1.31E-04	1.27E-04
5:Ins:R:4	4.42E-05	2.00E-08	4.32E-05	4.16E-05
5:Ins:R:5	6.41E-05	1.90E-08	2.47E-05	3.78E-08
2:Del:M:1	5.63E-04	6.62E-05	4.17E-04	2.75E-04
3:Del:M:1	6.32E-04	2.91E-04	2.61E-04	3.90E-04
3:Del:M:2	4.49E-04	1.39E-04	1.78E-04	3.45E-04
4:Del:M:1	4.09E-03	4.24E-04	2.53E-03	3.12E-03
4:Del:M:2	3.68E-04	4.18E-05	3.13E-04	3.61E-04
4:Del:M:3	2.31E-04	8.51E-05	1.73E-04	2.72E-04
5:Del:M:1	1.96E-02	2.27E-03	2.26E-03	1.05E-02
5:Del:M:2	7.30E-03	1.29E-03	8.00E-04	4.18E-03
5:Del:M:3	2.80E-03	4.39E-04	6.75E-04	1.66E-03
5:Del:M:4	1.77E-03	2.11E-02	5.94E-04	1.11E-03
5:Del:M:5	8.85E-04	2.03E-05	3.85E-04	6.05E-04
