MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
5:Del:R:1	7.47E-05	1.71E-04	2.37E-04	2.12E-04	1.74E-04	2.45E-08	6.80E-04
5:Del:R:2	1.62E-08	1.05E-08	1.45E-04	1.64E-04	2.35E-05	3.59E-05	4.64E-04
5:Del:R:3	4.43E-09	8.00E-09	1.27E-08	1.37E-08	8.80E-09	3.05E-08	6.67E-08
5:Del:R:4	3.84E-08	3.84E-08	9.47E-05	3.71E-08	8.74E-05	8.62E-08	4.07E-04
5:Del:R:5	1.12E-04	8.36E-05	2.44E-09	2.41E-08	9.85E-09	2.13E-08	7.34E-07
2:Ins:R:0	0.00E+00	3.17E-04	1.45E-04	2.89E-04	2.20E-04	1.84E-04	1.04E-03
2:Ins:R:1	8.61E-05	1.14E-04	1.79E-08	4.26E-04	2.91E-04	2.66E-04	1.32E-03
2:Ins:R:2	6.82E-05	6.58E-05	2.60E-04	1.66E-08	2.00E-04	3.01E-04	7.00E-04
2:Ins:R:3	1.23E-08	9.18E-08	1.18E-04	3.11E-04	1.40E-07	3.86E-05	2.02E-04
2:Ins:R:4	3.84E-08	3.12E-04	6.23E-04	0.00E+00	9.41E-05	7.30E-09	1.31E-03
2:Ins:R:5	1.72E-04	1.70E-03	1.66E-03	2.82E-04	3.55E-04	4.28E-04	4.33E-03
3:Ins:R:0	1.00E-08	1.55E-08	1.39E-08	3.02E-04	1.94E-04	5.48E-08	2.77E-04
3:Ins:R:1	7.25E-09	1.01E-08	5.93E-04	1.19E-04	3.45E-04	4.89E-05	5.20E-04
3:Ins:R:2	6.02E-05	3.79E-08	3.08E-08	8.37E-05	8.77E-08	1.09E-07	9.88E-05
3:Ins:R:3	5.20E-09	7.52E-08	6.46E-05	1.70E-04	7.91E-05	2.65E-04	2.99E-04
3:Ins:R:4	5.66E-08	3.87E-08	6.69E-05	1.56E-07	5.53E-08	1.00E-07	2.02E-04
3:Ins:R:5	2.20E-04	1.31E-04	4.59E-04	8.47E-09	2.40E-08	6.70E-08	1.89E-03
4:Ins:R:0	2.25E-07	1.43E-08	5.74E-05	1.78E-04	5.59E-08	1.41E-07	3.06E-04
4:Ins:R:1	4.85E-05	2.16E-04	2.11E-04	2.42E-04	6.62E-05	2.50E-04	1.71E-04
4:Ins:R:2	4.79E-08	1.00E-04	4.97E-05	4.41E-08	7.86E-08	1.12E-07	9.37E-08
4:Ins:R:3	5.03E-08	4.93E-05	3.74E-08	4.32E-08	7.90E-08	2.04E-07	7.18E-08
4:Ins:R:4	5.65E-09	1.02E-04	1.27E-04	0.00E+00	4.40E-05	2.34E-07	1.80E-04
4:Ins:R:5	1.18E-04	2.59E-04	4.76E-04	2.00E-04	2.32E-04	6.29E-04	2.84E-03
5:Ins:R:0	5.56E-05	3.39E-08	3.18E-08	3.48E-08	9.41E-08	1.46E-07	8.83E-05
5:Ins:R:1	1.36E-04	2.66E-04	2.64E-04	1.41E-03	4.36E-04	8.05E-04	1.17E-03
5:Ins:R:2	2.37E-04	1.55E-04	5.80E-05	4.50E-06	6.50E-08	2.73E-08	1.02E-03
5:Ins:R:3	4.43E-09	8.00E-09	1.27E-08	1.37E-08	8.80E-09	3.05E-08	6.67E-08
5:Ins:R:4	8.33E-08	1.06E-04	3.68E-05	3.31E-08	5.21E-05	4.95E-07	2.43E-04
5:Ins:R:5	4.43E-09	8.00E-09	1.27E-08	1.37E-08	8.80E-09	3.05E-08	6.67E-08
2:Del:M:1	1.13E-08	1.42E-04	6.14E-08	5.46E-04	1.38E-03	2.95E-04	1.06E-04
3:Del:M:1	7.52E-05	1.09E-04	1.83E-04	1.14E-03	1.94E-04	6.72E-04	1.26E-03
3:Del:M:2	0.00E+00	2.67E-04	4.78E-04	4.03E-04	4.50E-04	1.90E-04	1.51E-03
4:Del:M:1	1.80E-03	1.33E-04	4.45E-05	6.18E-04	1.78E-04	1.28E-03	1.82E-03
4:Del:M:2	1.19E-04	1.07E-04	2.20E-04	1.91E-04	5.10E-04	4.60E-04	6.86E-04
4:Del:M:3	6.90E-05	1.34E-04	2.12E-04	0.00E+00	1.46E-04	2.91E-04	3.93E-04
5:Del:M:1	4.72E-07	1.06E-08	4.72E-08	3.80E-03	7.57E-04	8.50E-07	3.40E-02
5:Del:M:2	4.97E-04	9.26E-08	3.80E-04	4.97E-03	1.20E-03	2.68E-07	9.91E-03
5:Del:M:3	0.00E+00	3.88E-04	1.25E-05	4.05E-03	9.05E-04	1.06E-07	1.06E-02
5:Del:M:4	1.55E-08	2.65E-08	1.33E-08	1.74E-03	3.58E-08	1.53E-03	2.38E-03
5:Del:M:5	1.18E-04	3.81E-04	4.96E-04	1.93E-03	3.84E-04	2.66E-04	4.00E-03
