Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V40	0	24	0	16	3	0	120	12	6	67	27	5	5	2	0	0	14	0	0
V41	302	0	5	17	34	31	110	15	16	37	7	0	66	103	0	0	0	0	40
V42	0	13	108	17	0	0	0	3	0	0	17	18	0	0	0	10	0	5	0
V43	18	0	5	42	7	0	0	26	8	0	0	1	0	7	0	0	2	0	5
V44	129	0	24	88	0	0	68	75	0	0	37	0	23	4	0	0	0	5	0
V45	50	53	14	10	27	7	4	2	0	0	0	0	14	0	0	0	0	0	0
V46	53	0	0	5	0	0	0	6	0	17	8	0	30	0	0	0	0	1	0
V47	137	18	42	28	20	0	0	29	0	0	0	19	0	0	0	45	0	7	0
V48	4	3	1	2	3	10	23	0	0	14	13	11	4	0	0	8	0	0	8
V49	101	12	12	4	6	0	146	13	57	24	69	2	45	0	17	20	0	1	0
V50	20	46	1	5	0	0	9	0	0	6	0	10	17	0	0	0	0	0	0
V51	11	141	4	97	3	30	14	46	25	0	7	6	4	27	0	0	0	0	0
V52	48	3	30	114	38	35	0	20	0	7	0	6	0	0	0	0	0	1	0
V53	16	50	24	24	28	52	0	12	55	25	0	15	0	0	0	0	0	1	0
V54	72	0	3	5	0	59	0	0	0	0	0	2	20	0	0	0	3	0	0
V55	161	19	0	19	0	0	14	0	10	1	0	0	7	17	30	0	9	11	0
V56	0	2	7	3	0	0	103	12	0	36	52	0	25	38	0	0	0	0	0
V57	18	0	93	55	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
V58	0	48	49	1	11	27	8	0	63	23	26	34	6	7	0	10	7	0	0
V59	18	94	237	12	47	0	0	0	7	30	16	49	24	28	0	0	0	5	0
V60	199	34	2	31	7	6	114	12	4	26	27	3	60	19	18	0	1	0	15
V61	6	0	3	2	0	5	0	0	0	0	0	0	0	5	0	0	0	1	0
V62	0	148	0	0	0	8	6	12	0	0	24	56	9	16	89	20	0	0	0
V63	43	75	6	21	0	92	0	3	135	22	0	4	0	0	45	0	0	5	0
V64	3	14	0	20	0	0	0	5	0	0	0	4	0	0	0	9	0	0	0
V65	5	18	89	0	3	0	0	4	0	0	0	1	0	0	0	0	16	6	0
V66	37	220	149	250	0	0	0	138	0	0	13	45	9	0	0	0	0	9	0
V67	0	78	23	224	0	67	0	66	0	0	0	11	0	0	0	29	0	0	0
V68	62	1	116	71	0	0	55	29	9	20	0	0	31	0	0	1	0	14	0
V69	16	0	14	1	0	2	0	0	0	0	0	0	7	0	3	0	0	5	0
V70	0	338	53	165	0	0	9	95	0	5	14	33	0	0	0	0	0	0	26
V71	3	29	5	0	24	22	5	0	14	3	0	7	2	0	0	0	2	2	0
V72	1	53	0	125	0	0	8	33	0	5	0	19	0	0	0	0	0	0	0
V73	80	33	76	0	7	0	1	0	1	0	0	1	3	12	0	8	0	0	0
V74	119	4	0	7	31	85	6	1	24	0	0	8	0	9	2	13	0	0	0
V75	0	11	111	12	43	18	40	12	37	23	10	0	0	2	0	9	12	9	6
V76	12	0	13	1	0	17	0	0	8	7	5	1	11	10	0	0	0	0	0
V77	7	66	0	33	36	99	3	12	0	86	0	35	0	0	0	6	0	0	0
V78	9	8	119	4	11	0	13	0	0	6	10	7	1	3	0	8	19	6	0
V79	1	5	5	81	13	0	16	41	10	0	9	4	0	0	0	13	0	0	13
V80	44	0	2	0	0	0	3	0	0	5	0	0	2	0	0	0	0	13	0
V81	10	0	1	101	12	0	15	20	0	0	0	0	5	0	0	13	0	0	0
V82	17	90	47	0	0	0	76	0	0	40	52	9	15	21	0	0	0	3	0
V83	17	0	0	27	19	49	0	31	54	0	0	0	0	7	0	0	6	0	0
V84	28	26	39	2	3	5	15	8	0	21	27	8	0	16	0	20	0	0	0
V85	146	0	2	0	0	0	11	0	0	0	0	1	17	30	11	0	0	3	0
V86	0	1	182	0	0	75	0	0	44	9	0	0	0	8	0	1	0	4	0
V87	3	18	0	0	4	0	26	0	0	33	40	0	13	0	35	1	0	0	0
V88	68	0	34	21	7	0	30	13	0	0	1	6	8	45	0	2	0	0	0
V89	12	0	34	11	72	93	10	2	42	43	1	0	20	0	0	4	19	0	0
V90	19	118	0	45	0	0	0	33	0	101	40	3	32	7	22	0	0	0	0
V91	8	12	23	11	31	0	0	8	16	0	0	4	0	0	0	0	13	0	0
V92	0	0	11	13	23	19	2	9	94	17	42	0	13	0	0	0	0	0	0
V93	142	19	0	2	3	0	7	0	0	0	3	1	11	0	0	3	1	16	0
V94	0	83	6	3	128	71	10	0	56	29	8	40	15	0	0	55	3	1	0
V95	10	64	64	6	0	8	30	1	0	0	30	11	10	30	0	6	0	0	0
V96	9	65	0	0	40	41	26	0	33	25	0	17	31	1	0	0	14	0	0
V97	29	0	0	0	188	114	0	0	17	4	17	0	9	0	0	0	5	0	0
V98	0	12	6	35	50	35	4	1	13	0	0	0	0	0	0	6	6	3	0
V99	18	58	44	25	25	0	0	21	48	0	3	41	0	7	0	11	0	0	0
V100	178	20	22	96	83	39	0	43	0	0	0	16	1	0	0	11	42	2	0
