Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V67	81	60	57	30	9	2	35	4	4	1	33	24	0	0	5	4	0	0	7
V68	11	12	23	28	59	23	15	26	38	2	4	2	7	0	0	0	1	0	12
V69	188	21	38	9	3	26	28	16	9	0	11	16	49	0	1	0	27	3	0
V70	32	5	4	13	49	5	9	31	34	0	2	8	3	0	0	0	8	0	9
V71	24	9	28	8	35	0	0	2	14	11	22	0	0	5	0	0	0	23	6
V72	3	80	39	4	2	12	0	24	4	0	0	8	13	0	0	0	0	0	0
V73	23	4	9	0	12	32	56	7	0	31	4	7	43	0	24	9	0	0	3
V74	6	132	18	8	0	0	10	0	0	1	4	3	0	0	0	0	0	1	8
V75	223	40	13	41	2	0	181	0	1	0	134	29	0	108	112	0	17	31	5
V76	114	82	49	42	0	2	4	7	1	13	12	3	9	25	19	0	0	0	1
V77	0	159	51	55	13	14	169	21	20	119	38	32	5	0	72	36	0	0	0
V78	1	128	61	13	68	1	1	0	60	0	0	0	0	0	0	0	0	4	0
V79	86	48	17	4	6	47	1	88	12	0	7	0	0	0	0	24	0	5	3
V80	66	0	0	10	12	25	15	55	21	0	26	17	121	0	0	5	37	0	0
V81	74	53	31	13	71	16	0	0	20	1	3	0	0	0	0	6	5	6	0
V82	41	22	11	11	4	11	12	5	4	17	7	0	0	80	0	8	7	0	0
V83	151	29	94	30	8	8	0	8	0	0	16	8	4	0	0	12	0	34	2
V84	75	38	24	3	43	7	2	4	16	0	0	4	9	0	3	0	0	0	11
V85	7	4	1	48	3	16	3	11	21	0	1	6	16	0	0	0	1	0	2
V86	32	17	5	0	1	21	22	89	12	46	9	9	16	0	13	0	38	0	0
V87	20	76	28	17	2	1	4	0	4	25	3	2	0	0	4	0	7	4	0
V88	13	32	18	39	12	1	12	1	33	1	7	2	0	0	6	3	0	5	0
V89	47	3	0	83	147	0	0	6	54	0	2	0	0	3	3	0	0	17	0
V90	10	7	15	4	0	0	0	0	0	0	0	0	4	0	0	3	0	0	1
V91	18	90	77	8	1	71	65	70	1	24	60	70	85	0	20	18	0	0	0
V92	23	7	4	1	17	0	19	0	19	19	8	0	0	19	19	20	0	0	0
V93	0	2	14	1	17	0	30	0	19	9	11	17	0	0	19	26	0	0	4
V94	17	13	8	6	8	25	9	21	7	0	0	8	20	0	0	0	10	0	0
V95	4	1	0	0	49	8	16	0	39	0	0	0	3	0	17	4	0	0	19
V96	230	57	64	248	4	97	12	37	0	28	20	12	50	80	3	4	12	3	38
V97	66	0	7	0	22	2	10	2	19	0	5	9	0	0	1	15	0	4	6
V98	28	49	34	37	8	3	0	0	3	0	10	0	0	0	3	0	0	4	3
V99	54	95	103	63	7	6	28	7	6	0	9	0	0	16	1	0	7	6	1
V100	2	22	31	1	0	3	14	0	0	0	3	8	5	0	2	6	0	0	1
