Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V57	171	59	7	3	9	7	180	0	0	12	0	5	0	2	1	0
V58	2	9	0	41	2	4	0	0	0	2	0	6	1	0	0	1
V59	3	16	42	1	31	65	0	4	8	8	14	0	13	41	12	32
V60	239	29	11	12	15	10	0	1	23	0	2	12	11	0	1	4
V61	12	26	9	44	9	0	67	8	0	0	0	0	4	0	0	0
V62	67	3	55	0	17	8	0	4	5	51	10	0	3	21	2	43
V63	102	65	0	41	37	10	13	0	0	2	0	19	11	14	1	3
V64	84	159	12	0	4	37	0	0	27	7	19	17	11	0	0	2
V65	39	0	50	0	20	17	0	54	7	47	2	0	0	0	33	8
V66	0	198	156	0	27	14	0	35	0	39	21	39	1	43	32	0
V67	85	31	72	7	2	1	1	29	0	0	0	32	1	0	7	0
V68	0	12	15	1	21	2	4	0	1	18	8	1	1	0	0	0
V69	53	14	12	1	7	22	0	9	21	0	33	9	0	0	13	2
V70	0	2	105	7	6	1	0	39	0	0	0	0	0	0	11	0
V71	0	5	17	16	15	1	23	3	0	9	0	0	10	0	2	0
V72	24	14	197	52	19	0	0	55	2	5	0	0	11	0	36	14
V73	16	2	53	2	19	17	0	0	8	12	2	0	0	16	3	88
V74	214	74	21	134	174	107	0	16	41	51	25	35	0	19	6	13
V75	59	1	65	0	4	35	0	17	21	0	6	0	0	62	10	0
V76	6	0	1	38	58	75	48	1	22	0	2	0	16	0	0	0
V77	0	25	0	0	0	1	21	0	2	0	0	14	0	0	3	3
V78	0	12	41	38	40	5	0	39	13	11	8	9	2	5	28	0
V79	21	24	103	4	60	3	0	0	5	23	0	1	3	0	1	65
V80	0	20	49	1	13	7	22	1	5	77	3	16	1	13	4	0
V81	86	61	5	33	26	3	0	2	0	0	1	28	44	0	10	0
V82	266	41	56	5	72	45	0	5	14	55	26	0	0	43	5	52
V83	0	11	18	6	6	7	0	41	0	30	0	0	2	19	6	0
V84	4	133	36	185	84	0	0	9	6	15	0	0	35	14	13	0
V85	0	179	44	0	2	29	51	12	22	2	28	19	2	13	4	18
V86	8	0	20	3	7	29	0	13	7	3	8	0	8	2	1	0
V87	7	81	80	15	6	28	0	55	39	0	8	0	2	12	63	0
V88	0	186	3	35	41	0	6	0	0	4	30	11	6	0	3	9
V89	78	5	37	7	0	9	0	5	1	0	2	0	8	17	2	0
V90	0	4	17	20	27	11	0	2	1	24	0	2	2	7	5	18
V91	11	0	49	2	13	7	0	0	0	20	0	4	1	0	0	10
V92	12	11	7	101	52	74	4	0	57	0	110	0	6	19	6	5
V93	25	14	68	43	42	58	0	24	76	0	18	0	8	7	1	0
V94	0	68	6	0	5	3	2	16	0	0	2	30	1	0	2	0
V95	304	75	0	135	58	10	30	10	0	0	13	7	15	10	7	1
V96	44	23	0	69	30	67	0	2	22	1	30	17	5	0	2	0
V97	37	4	5	24	45	8	3	0	0	0	7	9	14	4	1	0
V98	48	8	19	12	12	8	9	0	0	0	2	0	15	28	0	5
V99	6	140	35	64	15	10	41	38	2	0	11	6	16	0	4	5
V100	0	0	9	19	18	0	1	7	0	0	0	0	2	2	0	0
