Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V70	74	56	96	0	52	8	0	1	13	22	1	0	19	16	0	0	0
V71	0	63	2	0	33	97	27	38	37	0	76	0	0	3	2	8	0
V72	69	12	1	44	30	0	0	0	0	4	0	0	0	0	0	0	0
V73	21	0	0	23	30	4	0	0	0	0	21	5	0	0	5	0	0
V74	17	67	16	0	117	77	41	0	104	0	48	37	0	25	12	0	3
V75	1	28	0	19	26	0	0	0	0	0	0	0	0	4	0	0	0
V76	37	276	210	0	0	79	66	0	19	6	0	23	77	24	10	0	9
V77	156	12	11	0	0	0	0	0	0	0	4	14	0	0	28	0	1
V78	45	6	3	0	41	8	88	46	7	0	0	19	0	2	4	0	10
V79	15	60	0	40	62	15	0	0	16	0	5	33	0	5	0	0	0
V80	71	27	17	177	107	4	0	11	0	23	37	8	0	13	0	0	0
V81	44	40	0	101	47	6	0	0	0	2	0	7	0	0	0	0	0
V82	0	27	48	3	0	8	0	0	13	0	0	0	0	14	0	21	3
V83	58	0	10	0	53	14	18	13	43	0	0	27	0	7	0	0	0
V84	0	378	29	0	0	7	5	4	3	0	0	0	0	3	0	0	0
V85	25	136	98	0	2	30	0	101	12	0	21	9	0	2	12	0	0
V86	47	25	11	25	28	48	0	20	46	0	0	37	0	0	0	0	0
V87	88	0	37	73	62	0	181	97	0	10	12	11	0	0	13	0	0
V88	0	0	1	33	68	11	22	5	0	19	0	0	0	0	5	0	0
V89	73	9	45	1	61	22	56	10	14	45	9	3	0	2	0	0	0
V90	205	7	18	82	128	24	78	81	0	26	0	0	0	0	4	0	0
V91	5	60	44	3	6	6	71	20	20	2	0	0	8	0	0	0	0
V92	221	1	15	35	0	0	0	3	0	0	0	0	0	0	18	0	0
V93	94	2	0	40	18	10	0	0	25	0	13	0	0	0	13	0	0
V94	6	83	42	128	112	33	44	0	0	70	3	2	0	5	1	0	0
V95	28	97	58	0	0	21	14	4	1	14	9	11	10	10	0	0	0
V96	1	30	1	28	88	1	57	68	7	0	26	6	0	13	0	0	0
V97	195	93	25	105	59	0	0	0	0	45	0	0	0	0	0	0	0
V98	53	0	13	134	40	32	0	0	0	50	0	17	0	0	0	0	0
V99	153	12	4	0	0	0	0	6	13	0	0	59	0	0	5	0	0
V100	9	17	0	156	182	48	0	0	7	3	0	65	0	14	0	0	0
