Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V74	2.87E+00	3.05E+00	8.17E-01	0.00E+00	3.45E+00	1.49E+00
V75	7.89E-01	4.07E-01	6.11E-01	2.21E-01	0.00E+00	7.57E-01
V76	8.59E-01	8.46E-01	0.00E+00	1.33E+00	2.91E-01	1.79E+00
V77	2.07E+00	1.74E+00	2.76E+00	1.58E+00	1.68E+00	2.12E+00
V78	1.64E+00	8.88E-01	4.24E+00	1.14E+00	4.73E+00	8.27E-01
V79	1.40E+00	1.55E+00	0.00E+00	0.00E+00	3.35E-01	4.23E-01
V80	4.11E+00	1.28E+00	1.30E+00	4.46E+00	4.48E-01	3.71E+00
V81	2.21E+00	1.45E+00	2.98E-01	1.30E+00	8.84E-01	2.21E+00
V82	5.46E+00	1.82E+00	2.44E+00	4.11E+00	7.48E-01	5.22E-01
V83	3.99E+00	1.93E+00	5.45E+00	6.11E+00	4.19E+00	1.18E+00
V84	7.81E-01	1.16E+00	3.06E-01	1.21E+00	7.49E-01	9.87E-01
V85	2.33E+00	1.22E+00	3.35E+00	9.04E-01	3.44E+00	0.00E+00
V86	3.03E+00	7.34E-01	5.26E-01	2.93E+00	5.73E-01	1.00E+00
V87	1.03E+00	1.05E+00	2.51E+00	2.00E-01	1.95E+00	3.14E+00
V88	1.16E+00	2.02E+00	5.02E+00	3.77E+00	1.80E+00	7.95E-01
V89	4.35E+00	1.76E+00	2.17E+00	2.40E+00	3.87E+00	1.19E+00
V90	3.19E+00	1.19E+00	1.63E-01	4.32E+00	2.13E+00	1.10E+00
V91	1.15E+00	0.00E+00	2.07E+00	8.06E-01	0.00E+00	2.00E+00
V92	2.48E+00	2.91E+00	8.72E-01	4.16E-01	3.49E+00	2.77E-01
V93	1.67E+00	3.89E-01	1.16E+00	1.37E+00	3.68E+00	2.90E+00
V94	1.29E+00	2.74E+00	0.00E+00	1.90E+00	2.68E+00	1.51E+00
V95	1.98E+00	1.80E+00	1.69E+00	2.88E+00	8.31E-01	1.17E+00
V96	1.47E+00	1.63E+00	5.96E-01	2.86E+00	4.18E+00	2.62E+00
V97	3.90E+00	3.14E-01	1.98E+00	2.68E+00	1.94E+00	2.01E+00
V98	1.98E+00	9.20E-01	2.20E+00	1.33E+00	9.94E-01	1.84E+00
V99	4.00E-01	1.39E+00	7.67E-01	1.15E+00	2.77E-01	1.08E+00
V100	3.07E+00	1.02E+00	6.32E-01	2.77E+00	1.84E+00	3.14E-01
