Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V36	0.00E+00	5.58E-01	6.70E-01	4.31E+00	3.07E+00	1.01E+00	2.49E+00	3.98E+00
V37	1.32E+00	2.92E+00	4.08E+00	5.56E+00	8.09E+00	8.49E+00	1.01E+01	5.82E+00
V38	4.51E+00	2.57E+00	3.90E+00	9.68E-01	2.76E+00	1.20E+00	3.80E+00	2.70E+00
V39	3.77E+00	1.44E+00	2.00E-01	7.04E+00	2.49E+00	1.82E+00	3.08E+00	9.29E+00
V40	7.72E-01	1.65E+00	6.05E-01	6.26E+00	1.68E+01	3.62E+00	1.54E+01	7.08E+00
V41	1.63E+00	1.94E+00	1.41E+00	2.88E+00	0.00E+00	0.00E+00	6.05E-01	3.20E+00
V42	1.54E+00	4.53E+00	2.39E+00	5.34E+00	6.98E+00	7.06E-01	6.86E+00	3.84E+00
V43	4.53E-01	5.47E-01	4.58E-01	1.61E+00	7.15E+00	2.51E+00	7.17E+00	2.57E+00
V44	3.81E+00	2.46E+00	4.61E+00	4.16E+00	1.36E+00	0.00E+00	5.00E+00	6.01E+00
V45	1.44E+00	1.28E+00	2.11E+00	3.84E+00	2.24E-01	1.74E+00	6.05E-01	5.18E+00
V46	1.09E+00	1.74E+00	1.42E+00	1.06E+00	1.17E+00	2.34E+00	2.42E+00	1.35E+00
V47	1.28E+00	1.11E+00	1.85E+00	6.19E+00	5.37E+00	7.63E+00	8.63E+00	9.58E+00
V48	0.00E+00	2.21E-01	1.16E+00	2.62E+00	3.23E+00	1.91E+00	4.60E+00	1.96E+00
V49	0.00E+00	2.30E+00	2.86E+00	5.13E+00	3.24E+00	1.48E+00	3.77E+00	5.35E+00
V50	7.75E-01	1.62E+00	1.52E+00	1.87E+00	0.00E+00	1.08E+00	1.09E+00	2.68E+00
V51	2.59E+00	6.93E+00	7.90E-01	7.14E+00	7.07E+00	1.27E+01	1.49E+01	1.09E+01
V52	1.90E+00	5.01E+00	1.90E+00	0.00E+00	6.50E+00	2.31E+00	7.47E+00	3.91E+00
V53	1.00E+00	2.65E+00	2.60E+00	4.72E+00	6.10E+00	3.45E+00	4.43E+00	6.51E+00
V54	5.78E-01	2.57E+00	1.37E+00	4.00E-01	1.18E+01	1.25E+00	1.23E+01	8.54E-01
V55	1.38E+00	1.19E+00	1.00E-01	8.26E+00	7.92E+00	7.58E+00	7.86E+00	1.01E+01
V56	1.38E+00	9.48E-01	2.21E+00	2.25E+00	0.00E+00	3.07E-01	2.18E+00	3.79E+00
V57	0.00E+00	4.03E+00	2.81E+00	5.76E+00	1.10E+00	2.98E-01	1.46E+00	5.52E+00
V58	1.59E+00	1.35E+00	8.03E-01	5.33E-01	0.00E+00	1.52E+00	1.13E+00	3.68E+00
V59	6.18E-01	1.06E+00	1.89E+00	1.55E+00	3.51E+00	1.87E+00	3.60E+00	1.14E+00
V60	2.49E+00	1.32E+00	1.35E+00	0.00E+00	2.46E+00	2.68E+00	4.19E+00	5.54E-01
V61	4.58E+00	1.93E+00	4.64E+00	2.97E+00	2.21E-01	1.10E+00	1.87E+00	7.01E+00
V62	1.54E+00	2.70E+00	1.30E+00	1.03E+01	1.03E+01	3.52E+00	1.06E+01	9.54E+00
V63	4.75E+00	4.11E+00	5.93E-01	4.51E+00	5.78E-01	4.94E+00	7.96E+00	1.04E+01
V64	0.00E+00	1.28E+00	2.30E+00	3.89E+00	8.74E+00	1.91E+00	1.00E+01	4.60E+00
V65	0.00E+00	1.09E+00	5.93E-01	0.00E+00	5.78E-01	1.53E+00	1.12E+00	5.00E-01
V66	5.28E+00	2.31E+00	1.84E+00	3.54E+00	4.48E-01	5.39E+00	7.56E+00	5.14E+00
V67	1.80E+00	1.60E+00	9.00E-01	0.00E+00	8.11E+00	1.35E+00	7.53E+00	0.00E+00
V68	1.52E+00	1.33E+00	2.59E+00	4.77E+00	0.00E+00	7.02E-01	1.20E+00	5.86E+00
V69	3.92E+00	1.68E+00	4.02E+00	0.00E+00	3.58E+00	6.40E-01	3.26E+00	0.00E+00
V70	2.00E+00	4.46E+00	1.84E+00	6.96E-01	1.78E+01	0.00E+00	1.82E+01	2.38E+00
V71	1.17E+00	2.12E+00	5.20E+00	5.61E+00	2.40E+01	2.26E+00	2.51E+01	9.37E+00
V72	1.58E+00	1.43E+00	4.50E+00	0.00E+00	2.81E+01	5.16E-01	2.85E+01	4.00E-01
V73	1.52E+00	3.43E+00	1.36E+00	1.09E+01	1.27E+00	1.33E+00	3.02E+00	1.13E+01
V74	1.67E+00	5.34E+00	1.33E+00	2.98E+00	7.81E+00	6.46E+00	9.40E+00	3.81E+00
V75	3.26E+00	1.17E+00	4.41E+00	2.63E+00	2.68E+00	1.59E+00	2.47E+00	7.31E+00
V76	1.38E+00	1.70E+00	3.69E+00	4.13E+00	8.29E+00	2.93E+00	9.13E+00	5.22E+00
V77	2.96E+00	4.06E+00	4.01E-01	2.88E+00	6.20E+00	8.36E+00	1.33E+01	8.07E+00
V78	2.75E+00	1.00E-01	6.29E-01	2.90E+00	8.21E+00	2.67E+00	8.22E+00	6.74E+00
V79	2.56E+00	2.06E+00	4.80E+00	1.54E+00	2.13E+00	2.07E+00	2.43E+00	7.83E+00
V80	2.56E+00	2.73E+00	5.67E-01	2.00E-01	5.88E+00	0.00E+00	6.13E+00	9.00E-01
V81	2.39E+00	2.40E+00	3.49E+00	3.67E-01	2.49E+01	9.45E-01	2.41E+01	5.80E+00
V82	3.94E+00	2.16E+00	1.20E+00	5.39E+00	5.07E+00	2.89E+00	4.49E+00	1.12E+01
V83	4.42E+00	0.00E+00	1.15E+00	1.99E+01	6.69E+00	5.47E-01	7.95E+00	2.11E+01
V84	0.00E+00	1.45E+00	2.97E+00	5.87E+00	1.12E+01	3.14E-01	1.08E+01	6.05E+00
V85	1.05E+00	1.45E+00	2.45E+00	6.30E+00	4.10E+00	1.02E+00	4.12E+00	5.70E+00
V86	8.67E-01	3.02E+00	2.65E+00	1.33E+00	3.67E-01	8.19E-01	1.61E+00	1.20E+00
V87	7.48E-01	3.84E+00	2.78E+00	4.81E+00	1.12E+01	5.80E+00	1.28E+01	7.25E+00
V88	9.43E-01	1.89E+00	3.34E+00	1.32E+00	3.66E+00	7.57E-01	3.02E+00	1.73E+00
V89	1.13E+00	1.16E+00	1.51E+00	3.06E+00	2.71E+00	4.28E+00	4.19E+00	7.19E+00
V90	5.90E+00	4.71E+00	9.75E-01	1.21E+00	3.62E+00	4.01E+00	5.53E+00	6.79E+00
V91	3.24E+00	2.47E+00	0.00E+00	2.92E+00	6.50E+00	1.42E+00	5.35E+00	3.36E+00
V92	4.86E+00	4.75E+00	4.27E+00	3.35E+00	2.71E+01	0.00E+00	2.84E+01	6.43E+00
V93	9.04E-01	1.89E+00	1.28E+00	0.00E+00	1.34E+00	6.51E-01	1.91E+00	4.99E-01
V94	2.04E+00	3.12E+00	3.00E-01	2.99E+00	9.57E+00	0.00E+00	8.95E+00	3.37E+00
V95	3.16E+00	1.71E+00	2.30E+00	4.82E-01	0.00E+00	7.67E-01	8.33E-01	1.49E+00
V96	1.21E+00	1.00E-01	6.11E-01	3.22E+00	5.05E+00	2.29E+00	5.71E+00	4.07E+00
V97	2.13E+00	1.44E+00	2.77E+00	5.15E+00	1.37E+00	4.18E+00	5.04E+00	7.42E+00
V98	2.05E+00	1.18E+00	3.77E+00	3.62E+00	1.17E+01	4.67E-01	1.29E+01	4.35E+00
V99	0.00E+00	1.36E+00	2.66E+00	9.94E-01	8.71E+00	0.00E+00	9.32E+00	2.71E+00
V100	2.45E+00	1.76E+00	1.69E+00	7.92E+00	4.82E+00	4.43E+00	6.84E+00	1.10E+01
