Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V42	2.04E+00	1.09E+00	7.67E-01	1.98E+00	0.00E+00	2.64E+00	1.62E+00
V43	1.92E+00	1.17E+00	5.73E+00	0.00E+00	7.12E-01	1.14E+00	6.61E+00
V44	1.24E+00	8.19E-01	1.86E+00	2.08E+00	2.37E+00	5.16E-01	3.22E+00
V45	0.00E+00	3.07E+00	1.08E+00	6.63E-01	3.75E+00	1.49E+00	4.39E+00
V46	7.90E-01	9.72E+00	3.31E+00	3.07E+00	1.05E+00	1.59E+00	1.07E+01
V47	2.20E+00	9.40E-01	2.26E+00	0.00E+00	1.20E+00	5.04E-01	4.56E+00
V48	2.98E+00	3.39E+00	2.16E+00	1.82E+00	7.00E-01	1.31E+00	4.98E+00
V49	1.23E+00	1.65E+00	4.53E+00	1.50E+00	2.28E+00	0.00E+00	5.41E+00
V50	3.22E+00	1.50E+00	9.75E-01	3.16E+00	1.60E+00	3.00E-01	6.42E+00
V51	1.45E+00	5.33E+00	3.94E-01	2.49E-01	8.69E-01	1.55E+00	6.84E+00
V52	2.56E+00	0.00E+00	1.05E+00	1.06E+00	2.00E-01	2.09E+00	0.00E+00
V53	2.64E+00	5.41E+00	3.14E-01	1.06E+00	3.31E+00	1.65E+00	6.80E+00
V54	8.84E+00	1.22E+01	6.17E+00	2.44E+00	9.40E-01	3.67E-01	2.09E+01
V55	1.93E+00	0.00E+00	2.02E+00	1.45E+00	0.00E+00	9.75E-01	2.34E+00
V56	7.42E-01	7.46E-01	1.05E+00	0.00E+00	1.91E+00	4.76E-01	1.15E+00
V57	0.00E+00	2.67E-01	1.74E+00	5.84E+00	6.07E+00	4.51E+00	1.11E+00
V58	5.51E+00	5.48E+00	5.76E+00	2.72E+00	1.80E+00	0.00E+00	1.25E+01
V59	6.87E-01	2.46E+00	8.59E+00	9.80E-01	1.51E+00	1.29E+00	9.16E+00
V60	3.49E+00	7.68E+00	6.23E-01	2.85E+00	4.68E+00	3.57E+00	1.11E+01
V61	1.97E+00	6.63E+00	9.75E-01	3.42E-01	4.96E-01	2.07E+00	7.74E+00
V62	1.02E+00	1.00E-01	5.47E+00	1.53E+00	7.42E-01	4.53E+00	2.87E+00
V63	5.29E+00	1.68E+00	6.91E+00	0.00E+00	2.13E-01	2.95E+00	1.15E+01
V64	8.19E-01	2.56E+00	0.00E+00	7.22E-01	1.49E+00	1.51E+00	2.25E+00
V65	1.59E+00	4.38E+00	1.82E+00	1.37E+00	1.92E+00	2.04E+00	4.97E+00
V66	1.50E+00	5.47E-01	1.34E+00	7.75E-01	1.44E+00	2.17E+00	1.45E+00
V67	1.55E+00	1.33E-01	1.32E+00	1.01E+00	1.07E+00	1.54E+00	7.86E-01
V68	2.38E+00	2.00E-01	3.62E+00	4.16E-01	1.12E+00	0.00E+00	3.22E+00
V69	1.11E+00	4.58E-01	2.67E+00	2.98E-01	5.00E-01	2.77E+00	5.67E-01
V70	9.55E-01	0.00E+00	9.12E-01	0.00E+00	5.16E-01	0.00E+00	0.00E+00
V71	0.00E+00	1.00E-01	9.34E-01	0.00E+00	1.06E+00	1.23E+00	4.00E-01
V72	1.32E+00	1.58E+00	2.82E+00	1.00E+00	2.65E+00	3.03E+00	2.02E+00
V73	9.66E-01	5.52E+00	2.51E+00	4.47E+00	2.71E+00	0.00E+00	4.59E+00
V74	4.88E+00	1.67E+00	2.60E+00	1.60E+00	3.32E+00	6.33E-01	7.31E+00
V75	1.19E+00	5.70E+00	2.63E+00	1.82E+00	2.77E+00	1.99E+00	4.72E+00
V76	1.38E+00	1.09E+00	0.00E+00	1.61E+00	0.00E+00	1.88E+00	2.13E-01
V77	1.75E+00	2.64E+01	1.25E+00	0.00E+00	1.43E+00	4.17E+00	2.53E+01
V78	4.90E+00	7.78E-01	1.75E+00	1.08E+00	4.37E+00	1.13E+00	7.02E-01
V79	4.36E+00	5.19E+00	4.67E-01	4.16E-01	1.74E+00	6.37E-01	4.64E+00
V80	3.94E-01	3.19E+00	2.81E+00	5.96E-01	1.59E+00	1.39E+00	2.92E+00
V81	9.68E-01	3.66E+00	1.34E+00	1.53E+00	2.49E+00	2.40E+00	4.70E+00
V82	2.23E+00	6.40E-01	4.98E+00	1.60E+00	5.26E-01	1.40E+00	5.80E+00
V83	1.77E+00	8.74E+00	1.80E+00	5.73E-01	1.42E+00	0.00E+00	9.03E+00
V84	7.33E-01	3.96E-01	0.00E+00	9.24E-01	4.07E-01	6.50E-01	4.73E-01
V85	2.40E+00	3.56E+00	8.44E-01	8.14E-01	8.95E-01	1.86E+00	3.65E+00
V86	0.00E+00	3.37E+00	1.34E+01	2.39E+00	0.00E+00	1.82E+00	1.31E+01
V87	4.65E+00	9.67E+00	3.76E+00	0.00E+00	6.29E-01	9.20E-01	1.22E+01
V88	1.76E+00	2.65E+00	0.00E+00	2.37E+00	2.11E+00	2.52E+00	1.32E+00
V89	0.00E+00	1.47E+00	9.32E-01	2.64E+00	3.20E+00	2.09E+00	1.48E+00
V90	2.30E+00	4.52E+00	3.72E+00	2.44E+00	1.42E+00	0.00E+00	7.87E+00
V91	2.28E+00	1.69E+01	1.89E+00	2.69E+00	2.25E+00	4.14E+00	1.61E+01
V92	5.72E+00	3.50E+00	2.74E+00	2.13E-01	3.26E+00	1.44E+00	6.14E+00
V93	3.17E+00	3.72E+00	1.28E+00	0.00E+00	2.06E+00	2.68E+00	4.09E+00
V94	4.21E+00	1.38E+01	3.14E-01	1.01E+00	9.91E-01	2.77E+00	1.31E+01
V95	4.41E+00	1.32E+01	3.09E+00	1.85E+00	1.30E+00	9.07E-01	1.45E+01
V96	2.54E+00	8.98E+00	2.12E+00	2.31E+00	1.78E+00	1.27E+00	9.84E+00
V97	0.00E+00	1.63E+01	4.25E+00	2.39E+00	1.55E+00	5.54E-01	1.82E+01
V98	6.39E+00	8.07E+00	8.34E+00	2.61E+00	2.26E+00	1.39E+00	1.49E+01
V99	0.00E+00	2.76E+01	2.24E-01	6.87E+00	0.00E+00	5.42E-01	3.29E+01
V100	0.00E+00	5.64E+00	1.28E+00	3.66E+00	5.95E+00	2.20E+00	5.04E+00
