Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V50	2.58E+00	2.38E+00	3.25E+00	2.19E+00	2.24E-01	1.24E+00	3.05E+00
V51	4.71E-01	3.30E+00	3.47E+00	2.30E+01	1.76E+00	1.41E+00	2.36E+01
V52	6.37E-01	1.99E+00	1.05E+01	2.61E+00	1.08E+00	2.81E+00	1.12E+01
V53	1.10E+00	4.81E+00	5.47E+00	1.69E+00	3.90E+00	1.81E+00	7.33E+00
V54	2.48E+00	1.42E+00	1.29E+00	2.24E-01	1.75E+00	9.71E-01	2.33E+00
V55	1.59E+00	1.39E+00	8.80E+00	0.00E+00	5.21E-01	1.47E+00	8.48E+00
V56	9.57E-01	3.72E+00	6.82E+00	0.00E+00	4.90E-01	9.40E-01	9.35E+00
V57	2.03E+01	9.33E-01	9.68E-01	3.28E+00	3.99E+00	1.25E+00	2.51E+01
V58	6.67E-01	1.13E+00	2.93E+00	0.00E+00	5.12E-01	2.86E+00	4.69E+00
V59	7.46E-01	4.28E+00	3.25E+00	5.97E-01	2.18E+00	5.35E+00	7.91E+00
V60	3.31E+00	5.12E-01	3.24E+00	2.43E+00	6.84E-01	3.06E-01	2.39E+00
V61	2.32E+01	2.12E+00	3.43E+00	3.08E+00	2.74E+00	6.40E-01	2.47E+01
V62	1.19E+00	2.19E+00	2.00E-01	3.47E+00	2.46E+00	2.91E+00	3.90E+00
V63	4.77E+00	6.40E-01	1.67E+00	2.62E+00	1.27E+00	4.22E+00	4.65E+00
V64	1.40E+01	2.26E+00	3.68E+00	1.43E+00	1.38E+00	1.69E+00	1.55E+01
V65	1.07E+00	9.87E-01	4.99E+00	0.00E+00	7.22E-01	5.58E+00	6.41E+00
V66	1.32E+01	3.34E+00	3.95E+00	1.28E+00	5.33E-01	1.08E+01	1.47E+01
V67	1.51E+00	4.84E+00	3.30E+01	3.39E+00	5.84E+00	6.93E+00	3.59E+01
V68	1.76E+00	3.19E+00	4.05E+00	2.33E+00	2.81E+00	1.52E+00	7.92E+00
V69	1.11E+00	0.00E+00	3.12E+01	1.30E+00	2.36E+00	5.85E+00	3.31E+01
V70	1.14E+01	1.69E+00	6.96E-01	3.59E+00	8.75E-01	1.00E+00	1.11E+01
V71	2.76E+00	3.07E+00	4.82E-01	1.01E+01	1.94E+00	1.35E+00	1.13E+01
V72	5.39E+00	6.41E+00	2.41E+01	1.77E+00	1.45E+00	2.17E+00	2.19E+01
V73	5.59E-01	1.96E+00	3.35E-01	1.83E+00	7.86E-01	9.60E-01	9.00E-01
V74	1.30E+00	1.67E-01	1.00E+01	1.42E+00	9.34E-01	2.42E+00	9.93E+00
V75	1.38E+00	7.75E-01	6.40E-01	3.71E-01	1.65E+00	2.01E+00	1.28E+00
V76	1.89E+00	1.41E+00	1.02E+00	8.14E-01	3.41E+00	4.29E+00	3.26E+00
V77	1.61E+00	4.33E+00	7.04E+00	3.25E+00	5.58E-01	6.00E-01	1.09E+01
V78	8.70E-01	4.30E+00	2.61E+01	2.91E+00	8.75E-01	2.25E+00	2.63E+01
V79	6.00E-01	2.12E+00	2.37E+00	4.19E+00	4.52E+00	3.96E-01	3.86E+00
V80	2.98E+00	0.00E+00	6.64E+00	1.08E+00	2.99E+00	0.00E+00	7.36E+00
V81	1.15E+01	6.18E-01	1.68E+00	1.22E+00	0.00E+00	0.00E+00	1.22E+01
V82	8.67E-01	4.47E-01	3.00E-01	2.18E+00	2.58E+00	0.00E+00	7.30E-01
V83	3.15E+00	9.32E-01	2.66E+00	2.40E+00	5.04E-01	3.07E+00	4.42E+00
V84	1.15E+00	4.08E+00	8.07E+00	5.20E+00	2.48E+00	0.00E+00	9.61E+00
V85	4.67E-01	6.23E-01	1.73E+00	9.71E-01	2.48E+00	2.76E+00	2.03E+00
V86	6.51E-01	1.83E+00	1.98E+00	1.78E+00	1.38E+00	1.63E+00	2.09E+00
V87	3.94E+00	3.94E-01	1.90E+00	3.41E+00	1.18E+00	2.23E+00	1.83E+00
V88	3.44E+00	1.03E+00	2.36E+01	1.60E+00	4.99E-01	2.39E+00	2.48E+01
V89	6.36E+00	3.69E+00	0.00E+00	3.82E+00	2.28E+00	0.00E+00	5.90E+00
V90	1.30E+01	3.07E-01	0.00E+00	4.17E+00	0.00E+00	9.98E-01	1.10E+01
V91	2.00E+00	8.06E-01	2.31E+00	8.70E-01	1.27E+00	3.59E+00	4.15E+00
V92	7.92E+00	1.84E+00	1.12E+01	6.71E+00	3.04E+00	2.12E+00	1.12E+01
V93	4.71E-01	0.00E+00	1.15E+01	4.18E+00	1.07E+00	1.64E+00	1.26E+01
V94	2.40E+01	6.55E+00	5.67E+00	4.54E+00	1.17E+00	5.53E+00	2.58E+01
V95	1.99E+00	3.57E+00	2.56E+00	1.42E+01	1.77E+00	8.06E-01	1.44E+01
V96	0.00E+00	1.25E+00	1.71E+00	1.60E+00	6.51E-01	0.00E+00	2.45E+00
V97	1.49E+00	3.64E+00	4.68E+00	0.00E+00	2.34E+00	0.00E+00	4.37E+00
V98	1.05E+00	1.92E+00	0.00E+00	2.45E+00	0.00E+00	0.00E+00	8.00E-01
V99	1.67E-01	4.90E-01	1.16E+00	0.00E+00	5.96E-01	1.54E+00	1.53E+00
V100	1.57E+00	1.34E+00	2.67E+00	1.11E+00	1.69E+00	1.22E+00	4.27E+00
