MutationType	ID83A	ID83B	ID83C	ID83D
4:Del:R:2	4.44E-05	1.16E-04	9.16E-05	4.06E-09
4:Del:R:3	4.74E-05	5.86E-08	3.58E-08	4.55E-05
4:Del:R:4	3.10E-08	5.96E-05	1.09E-07	2.70E-03
4:Del:R:5	9.95E-09	5.70E-09	3.75E-09	2.93E-09
5:Del:R:0	3.63E-02	1.54E-02	1.67E-02	1.71E-03
5:Del:R:1	1.37E-04	3.44E-04	8.24E-05	3.69E-04
5:Del:R:2	5.98E-05	3.99E-05	1.13E-04	4.60E-09
5:Del:R:3	1.74E-08	2.14E-07	7.18E-08	4.23E-02
5:Del:R:4	5.60E-05	2.68E-05	1.76E-05	3.74E-08
5:Del:R:5	2.55E-05	1.05E-05	2.07E-05	4.45E-08
2:Ins:R:0	2.41E-04	8.50E-05	1.40E-04	3.06E-06
2:Ins:R:1	8.85E-05	8.27E-05	4.17E-05	1.59E-04
2:Ins:R:2	1.64E-04	1.14E-04	1.24E-04	2.50E-04
2:Ins:R:3	5.08E-05	1.78E-04	7.44E-05	8.60E-05
2:Ins:R:4	2.07E-04	6.77E-05	3.01E-04	2.25E-05
2:Ins:R:5	7.34E-05	1.08E-03	7.66E-04	4.31E-04
3:Ins:R:0	8.11E-05	6.54E-05	3.34E-08	3.09E-08
3:Ins:R:1	2.14E-04	1.75E-04	9.08E-05	1.64E-04
3:Ins:R:2	3.11E-08	7.76E-05	3.37E-05	2.24E-05
3:Ins:R:3	4.88E-08	2.59E-05	5.10E-05	4.40E-08
3:Ins:R:4	6.80E-05	4.19E-05	9.71E-06	2.80E-08
3:Ins:R:5	3.28E-05	1.50E-04	2.45E-04	4.04E-04
4:Ins:R:0	1.63E-04	5.67E-05	9.77E-05	4.51E-05
4:Ins:R:1	1.17E-04	1.27E-04	6.46E-05	1.28E-04
4:Ins:R:2	4.36E-09	2.77E-04	1.44E-04	8.53E-04
4:Ins:R:3	9.95E-09	5.70E-09	3.75E-09	2.93E-09
4:Ins:R:4	1.29E-08	1.20E-04	5.77E-05	6.87E-09
4:Ins:R:5	1.35E-04	3.16E-04	1.11E-05	3.27E-04
5:Ins:R:0	9.60E-05	4.93E-05	7.61E-06	8.82E-05
5:Ins:R:1	1.18E-03	5.12E-04	6.25E-04	2.72E-04
5:Ins:R:2	4.81E-05	2.90E-05	4.88E-05	1.04E-08
5:Ins:R:3	5.79E-05	2.44E-05	1.30E-08	2.88E-06
5:Ins:R:4	5.65E-05	3.81E-08	2.89E-05	4.26E-05
5:Ins:R:5	3.48E-08	6.45E-05	5.83E-05	3.24E-08
2:Del:M:1	6.76E-04	2.60E-04	3.10E-04	4.09E-04
3:Del:M:1	7.90E-04	4.04E-04	4.76E-04	5.36E-09
3:Del:M:2	5.84E-04	4.26E-04	4.91E-04	1.22E-04
4:Del:M:1	4.21E-04	2.75E-04	2.24E-04	1.02E-04
4:Del:M:2	3.11E-04	1.06E-04	1.99E-04	5.79E-05
4:Del:M:3	1.77E-04	1.47E-04	1.13E-04	0.00E+00
5:Del:M:1	3.85E-02	1.51E-02	1.77E-02	3.15E-03
5:Del:M:2	1.75E-02	6.21E-03	8.12E-03	1.59E-04
5:Del:M:3	6.41E-03	2.47E-03	3.06E-03	5.95E-05
5:Del:M:4	1.84E-03	8.21E-04	5.60E-04	1.56E-04
5:Del:M:5	1.63E-03	7.53E-04	6.33E-04	4.30E-04
