Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V23	0	3	72	0	177	8	4	0	0	0	48	4	79	0	19	0	21	0	0
V24	4	0	20	2	7	4	19	4	7	40	1	3	0	0	0	0	2	0	0
V25	0	0	47	12	0	8	28	33	0	27	0	5	17	0	24	0	0	6	9
V26	33	0	96	177	0	82	59	12	56	6	5	8	0	15	4	0	0	29	0
V27	10	86	9	57	37	21	66	0	137	10	0	4	5	47	13	13	2	0	0
V28	94	14	4	0	348	0	0	22	0	0	8	9	84	4	0	0	0	0	0
V29	0	0	2	9	0	10	15	8	26	0	0	4	4	18	13	0	6	0	0
V30	1	22	124	150	0	60	2	14	0	17	12	0	0	0	0	0	12	0	0
V31	3	10	0	93	6	59	7	4	2	0	8	1	0	7	0	14	0	0	6
V32	1	38	102	63	85	13	0	121	0	0	57	0	35	4	0	0	0	43	6
V33	30	11	0	14	0	4	17	2	16	8	0	7	0	8	8	1	0	0	0
V34	42	12	55	0	0	0	0	0	0	0	1	7	6	0	0	3	7	6	0
V35	198	12	11	18	0	24	20	3	12	0	0	27	0	0	0	0	0	0	0
V36	0	40	145	0	0	6	66	0	64	27	2	6	12	6	36	0	25	0	0
V37	4	0	15	7	22	7	0	3	0	0	8	1	8	3	1	0	0	0	0
V38	16	0	134	136	0	63	0	4	0	0	0	5	0	20	4	2	8	0	0
V39	17	21	25	0	50	24	69	16	24	99	0	1	0	72	1	0	0	0	0
V40	41	172	165	9	9	14	9	0	7	6	0	9	13	0	1	0	23	0	0
V41	0	14	0	52	91	13	10	37	14	8	18	1	29	0	0	0	6	0	0
V42	75	69	29	44	0	26	5	12	1	0	0	12	0	0	1	11	0	0	0
V43	0	47	2	12	17	0	6	5	6	0	4	0	0	4	10	6	7	0	0
V44	0	37	135	35	0	13	42	4	67	0	0	3	6	6	22	7	7	14	0
V45	2	38	38	13	16	4	1	10	0	0	10	3	15	7	2	0	8	0	0
V46	0	24	1	0	1	2	0	10	0	0	0	1	2	0	0	3	4	2	0
V47	41	24	9	45	0	46	18	11	19	21	0	9	0	0	0	0	0	0	0
V48	75	46	36	2	8	7	14	55	0	0	26	16	19	0	0	13	2	2	0
V49	5	0	0	86	134	40	0	36	15	28	53	0	37	20	0	0	0	0	23
V50	49	141	0	0	18	0	34	20	14	0	22	24	4	14	33	0	0	0	0
V51	93	80	64	9	76	18	3	40	0	0	12	18	10	0	0	0	22	0	0
V52	31	211	155	0	26	1	0	9	0	2	26	9	0	0	0	64	20	4	0
V53	32	8	25	2	277	0	15	72	0	0	32	3	0	0	59	19	0	0	0
V54	4	4	18	7	101	12	5	38	0	22	28	0	1	1	22	0	0	0	49
V55	7	33	88	2	5	4	1	0	1	0	1	1	9	0	3	0	14	0	0
V56	4	28	14	0	7	3	0	13	0	0	15	0	4	0	10	0	0	0	0
V57	102	56	0	47	0	37	71	9	30	27	0	30	0	37	17	8	5	0	5
V58	2	63	59	9	36	5	0	49	0	0	29	0	28	0	0	0	6	0	0
V59	2	135	53	105	0	35	7	0	4	4	0	1	0	2	0	19	18	0	0
V60	356	11	3	0	0	0	42	3	27	0	0	32	0	23	20	0	0	0	0
V61	17	6	102	0	0	1	1	0	1	0	0	5	0	7	3	11	0	4	0
V62	38	4	71	27	0	30	18	5	32	44	1	12	0	27	5	0	1	23	0
V63	30	0	13	14	0	9	76	8	84	0	0	14	0	26	5	0	0	8	57
V64	12	27	8	0	0	5	0	1	3	4	0	0	0	0	0	1	4	4	8
V65	144	52	40	24	0	5	12	1	7	0	0	46	0	0	0	10	0	0	0
V66	12	7	40	120	6	51	17	32	2	0	29	1	0	2	14	0	9	0	0
V67	0	31	12	1	0	0	27	0	8	0	0	0	0	10	14	0	2	4	0
V68	20	180	61	42	191	35	0	10	0	0	0	0	34	3	0	32	0	21	7
V69	34	58	8	0	40	0	10	19	1	0	0	7	6	0	0	0	9	0	0
V70	79	16	123	0	0	0	2	11	0	0	0	18	1	7	19	0	10	28	0
V71	3	0	7	7	0	22	1	0	1	0	0	0	0	3	0	0	0	0	0
V72	7	61	6	14	10	9	4	10	2	8	6	2	0	1	0	7	2	0	0
V73	48	36	20	60	40	21	29	39	4	82	70	17	0	26	0	0	11	0	0
V74	15	18	11	66	5	35	3	0	0	3	11	8	5	1	0	0	8	0	0
V75	0	42	62	50	3	66	1	5	13	33	0	0	16	0	8	0	8	0	0
V76	138	4	38	0	266	0	0	123	0	0	110	33	31	0	15	0	11	31	0
V77	4	5	0	0	0	0	0	5	35	44	0	4	6	0	0	0	0	2	0
V78	14	4	0	7	0	13	5	1	0	8	0	4	0	0	0	0	1	0	0
V79	3	31	6	26	21	0	0	0	0	0	3	2	2	1	0	0	0	0	0
V80	47	34	36	77	11	38	21	0	16	0	11	5	0	0	14	0	13	0	2
V81	115	271	19	4	22	5	0	23	0	0	0	22	0	0	38	43	10	0	0
V82	96	105	0	110	0	75	89	20	40	12	0	11	0	4	16	0	4	2	0
V83	22	16	8	15	0	14	0	0	0	0	1	4	0	12	2	0	0	0	0
V84	89	63	3	8	10	0	24	4	32	7	1	21	9	0	0	22	3	0	0
V85	8	184	6	36	0	0	0	0	0	0	0	1	5	0	0	1	7	0	0
V86	16	24	0	0	196	0	0	0	0	0	42	7	1	4	1	0	0	0	0
V87	7	31	0	11	2	20	22	17	25	110	0	10	0	0	12	0	6	18	0
V88	94	11	1	3	0	0	33	0	12	0	6	22	0	16	2	0	0	0	0
V89	39	5	5	0	0	1	41	8	25	39	0	13	0	11	16	0	0	0	0
V90	108	10	5	7	38	7	5	42	0	0	24	27	4	27	32	0	0	0	0
V91	22	71	0	0	1	4	19	6	1	8	0	2	0	4	22	21	1	1	0
V92	0	0	17	257	0	154	15	0	4	0	0	1	0	5	0	0	0	0	0
V93	0	29	170	29	10	13	6	0	2	0	6	0	0	0	15	4	31	0	0
V94	0	30	0	82	0	39	0	22	9	28	3	0	15	0	0	0	0	5	0
V95	0	146	9	6	121	9	0	24	5	0	0	0	56	1	0	16	6	43	24
V96	25	0	16	1	116	0	16	8	0	28	0	3	4	0	0	0	0	0	12
V97	79	2	45	0	0	2	2	0	0	0	0	18	0	11	0	0	3	0	0
V98	10	1	7	37	1	6	0	0	0	0	2	4	0	0	0	0	0	0	0
V99	2	5	8	6	0	3	22	1	0	23	0	0	0	0	11	0	2	0	0
V100	57	10	17	9	0	1	0	0	0	0	5	10	4	0	0	0	0	0	0
