Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V51	94	10	77	23	27	17	10	9	5	8	1	3	14	0	1	0	7	0
V52	12	0	19	101	77	5	36	31	3	8	18	0	11	0	0	0	11	24
V53	21	4	121	14	30	67	36	0	33	86	36	28	7	20	0	0	8	2
V54	3	1	21	7	11	19	14	9	35	23	11	9	4	5	0	0	0	0
V55	286	6	126	1	18	0	12	4	0	0	1	0	23	12	3	0	52	0
V56	5	31	70	14	0	12	0	15	0	2	0	1	22	0	4	0	4	0
V57	1	105	87	14	16	8	6	12	16	3	17	5	10	0	25	0	0	0
V58	2	0	2	1	7	32	7	0	6	16	1	34	20	4	0	0	0	0
V59	120	8	12	2	11	25	0	0	5	18	1	17	1	0	8	9	14	0
V60	1	0	28	11	44	0	37	5	1	0	23	0	0	2	0	0	1	0
V61	0	4	10	4	4	0	2	1	0	0	2	0	1	0	0	0	0	0
V62	65	30	59	2	8	24	6	5	11	26	0	0	2	0	26	0	15	16
V63	62	9	0	2	1	0	2	3	1	0	0	1	4	6	0	0	3	0
V64	1	2	32	3	0	23	4	1	24	6	3	1	4	3	0	2	0	0
V65	283	142	1	33	0	3	5	21	1	1	2	0	3	0	0	43	0	0
V66	0	17	4	34	5	2	0	6	11	19	0	0	2	0	10	0	0	0
V67	0	163	16	0	11	66	2	0	10	9	0	0	4	0	26	28	0	0
V68	82	35	0	1	3	10	0	4	1	8	2	1	3	0	0	0	4	0
V69	32	0	78	3	14	68	13	0	45	4	23	10	15	27	0	0	2	0
V70	6	77	7	27	1	1	21	31	6	0	0	0	2	0	0	34	0	0
V71	26	0	12	6	137	13	5	3	41	0	3	36	19	0	0	0	3	0
V72	123	0	0	1	3	1	1	0	4	6	5	0	0	1	0	0	9	0
V73	12	2	91	12	11	30	1	2	34	28	5	0	3	2	1	3	1	11
V74	40	9	13	7	23	372	2	0	145	0	35	0	0	67	50	0	7	0
V75	6	24	10	2	21	1	8	1	0	0	7	55	3	0	0	12	2	0
V76	137	19	17	2	16	0	4	0	28	14	8	5	0	0	0	5	24	0
V77	26	19	10	28	63	0	19	13	3	3	38	5	0	11	10	4	2	0
V78	39	3	1	171	18	5	21	43	20	0	0	0	0	3	18	0	1	8
V79	2	76	0	4	23	27	10	10	2	14	30	0	0	4	0	6	0	0
V80	0	164	41	22	46	15	5	15	17	19	22	68	0	0	0	21	0	31
V81	0	43	0	29	1	14	6	8	6	1	0	0	0	0	0	1	0	0
V82	7	4	38	25	0	0	4	17	1	2	1	0	5	2	0	0	3	0
V83	1	4	11	12	63	10	27	7	0	2	0	0	23	3	4	0	5	2
V84	41	27	15	0	3	0	2	4	4	0	1	0	3	4	3	9	1	0
V85	55	20	114	4	7	3	4	3	13	10	0	10	0	0	0	4	11	0
V86	17	1	14	0	8	2	2	1	0	0	0	0	0	0	0	4	6	9
V87	1	26	0	2	0	22	3	6	1	17	0	5	2	0	0	10	1	0
V88	67	0	3	6	56	10	17	0	9	5	41	67	8	95	0	0	9	19
V89	34	57	0	26	1	0	10	26	1	0	0	0	2	0	13	11	4	17
V90	2	0	60	50	0	2	28	26	3	0	2	0	0	0	4	0	6	0
V91	5	0	17	25	4	16	10	30	4	15	3	0	0	9	0	1	0	0
V92	9	0	14	122	121	29	111	48	4	29	74	17	59	0	0	0	2	0
V93	43	151	0	0	0	1	0	1	1	0	0	23	3	1	0	13	7	0
V94	21	0	111	3	23	9	4	0	2	20	28	0	0	20	36	1	2	14
V95	42	11	22	39	19	37	6	0	12	15	0	0	0	6	24	0	5	18
V96	1	0	18	2	0	7	2	0	11	35	0	2	0	11	3	0	0	0
V97	40	1	11	0	15	9	1	0	8	13	2	0	0	0	0	0	6	0
V98	0	31	67	3	2	14	1	2	6	5	9	0	9	0	0	8	0	0
V99	9	9	15	9	4	60	5	1	30	26	4	3	0	0	1	3	0	0
V100	143	11	52	2	2	0	3	0	1	0	6	4	5	0	0	15	13	0
