Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V48	0.00E+00	9.33E-01	2.21E+00	2.30E+00	7.00E-01	0.00E+00
V49	2.24E+00	2.09E+00	1.67E+00	0.00E+00	5.97E-01	1.36E+00
V50	2.21E+00	2.42E+00	2.39E+00	1.44E+00	1.41E+00	2.21E-01
V51	2.34E+00	4.23E-01	3.29E+00	4.70E+00	1.53E+00	1.63E+00
V52	2.54E+00	6.96E-01	1.16E+00	1.45E+00	2.38E+00	1.04E+00
V53	2.78E+00	1.09E+00	3.62E+00	1.50E+00	1.51E+00	3.92E+00
V54	8.85E-01	1.27E+00	1.34E+00	2.60E-01	1.08E+00	1.70E+00
V55	2.29E+00	1.54E+00	1.37E+00	0.00E+00	1.02E+00	4.27E-01
V56	2.86E+00	8.84E-01	2.62E+00	0.00E+00	9.78E-01	5.17E-01
V57	5.78E-01	4.51E+00	9.69E-01	2.23E+00	1.17E+00	3.74E+00
V58	1.17E+00	6.54E-01	1.20E+00	0.00E+00	2.13E+00	4.71E-01
V59	3.36E+00	7.22E-01	4.15E+00	5.86E-01	1.50E+00	2.40E+00
V60	3.20E+00	3.08E+00	5.12E-01	2.49E+00	3.35E-01	6.84E-01
V61	2.24E+00	3.02E+00	2.13E+00	1.40E+00	9.04E-01	3.01E+00
V62	2.13E-01	1.23E+00	2.14E+00	1.91E+00	1.51E+00	2.71E+00
V63	1.08E+00	4.03E+00	4.16E-01	1.56E+00	4.82E+00	1.19E+00
V64	2.36E+00	4.07E+00	2.20E+00	6.50E-01	1.32E+00	1.30E+00
V65	1.76E+00	1.08E+00	9.33E-01	0.00E+00	2.20E+00	7.12E-01
V66	2.19E+00	3.91E+00	2.94E+00	9.64E-01	4.65E+00	5.58E-01
V67	7.82E+00	1.64E+00	3.39E+00	3.33E+00	6.21E+00	5.79E+00
V68	2.25E+00	1.16E+00	1.25E+00	2.29E+00	1.31E+00	2.57E+00
V69	2.80E+00	9.32E-01	0.00E+00	1.05E+00	3.57E+00	2.34E+00
V70	7.37E-01	3.13E+00	1.63E+00	2.86E+00	1.00E+00	7.95E-01
V71	3.79E-01	2.68E+00	3.08E+00	4.29E+00	1.39E+00	1.92E+00
V72	3.94E+00	2.67E+00	5.29E+00	1.41E+00	1.75E+00	1.01E+00
V73	4.07E-01	4.94E-01	1.81E+00	1.40E+00	9.60E-01	8.00E-01
V74	3.37E+00	1.29E+00	2.21E-01	1.00E+00	3.21E+00	1.00E+00
V75	5.47E-01	1.22E+00	7.75E-01	4.28E-01	1.74E+00	1.54E+00
V76	4.01E-01	1.27E+00	1.29E+00	1.02E+00	3.78E+00	3.35E+00
V77	2.84E+00	1.48E+00	2.48E+00	2.96E+00	5.77E-01	5.17E-01
V78	3.26E+00	8.54E-01	2.95E+00	1.68E+00	1.85E+00	9.04E-01
V79	1.66E+00	6.96E-01	2.35E+00	2.41E+00	3.71E-01	4.39E+00
V80	1.99E+00	3.51E+00	0.00E+00	8.23E-01	0.00E+00	2.67E+00
V81	1.04E+00	1.81E+00	4.73E-01	1.10E+00	0.00E+00	0.00E+00
V82	0.00E+00	8.67E-01	4.90E-01	1.87E+00	0.00E+00	2.51E+00
V83	1.06E+00	2.84E+00	9.29E-01	2.05E+00	1.71E+00	4.33E-01
V84	2.59E+00	9.71E-01	2.64E+00	1.84E+00	0.00E+00	2.49E+00
V85	1.79E+00	4.90E-01	5.86E-01	9.60E-01	2.59E+00	2.34E+00
V86	1.44E+00	3.89E-01	1.84E+00	1.71E+00	1.32E+00	1.39E+00
V87	1.27E+00	3.58E+00	4.22E-01	3.19E+00	2.77E+00	1.24E+00
V88	3.97E+00	3.50E+00	1.00E+00	1.35E+00	1.90E+00	5.47E-01
V89	0.00E+00	2.22E+00	3.76E+00	3.40E+00	0.00E+00	2.32E+00
V90	0.00E+00	3.95E+00	3.00E-01	3.72E+00	1.02E+00	0.00E+00
V91	1.65E+00	1.18E+00	7.63E-01	7.49E-01	1.55E+00	1.35E+00
V92	4.67E+00	3.55E+00	1.08E+00	2.12E+00	2.23E+00	2.95E+00
V93	2.17E+00	3.59E-01	1.00E-01	1.87E+00	1.09E+00	9.60E-01
V94	3.89E+00	5.12E+00	4.75E+00	2.70E+00	5.07E+00	9.20E-01
V95	1.40E+00	1.06E+00	3.64E+00	2.79E+00	7.30E-01	1.73E+00
V96	9.78E-01	0.00E+00	1.26E+00	1.22E+00	0.00E+00	6.51E-01
V97	2.29E+00	1.08E+00	3.68E+00	0.00E+00	0.00E+00	2.23E+00
V98	0.00E+00	6.90E-01	1.87E+00	1.93E+00	0.00E+00	0.00E+00
V99	1.02E+00	1.63E-01	4.94E-01	0.00E+00	1.09E+00	6.40E-01
V100	1.74E+00	1.61E+00	1.08E+00	9.04E-01	1.16E+00	1.68E+00
