Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V24	0	109	26	242	0	4	0	2	15	2	2	0	0	14	0	0	26	14	14
V25	217	1	10	5	88	25	0	110	0	36	49	0	48	0	21	1	0	3	0
V26	54	4	187	62	27	0	5	9	0	0	18	3	4	5	2	0	0	0	0
V27	41	0	0	100	70	0	0	37	6	47	3	91	0	0	1	0	11	0	0
V28	28	334	0	0	47	8	9	39	3	20	0	76	14	11	0	0	0	0	0
V29	138	10	15	20	11	6	0	0	15	0	1	0	0	0	7	6	2	0	0
V30	3	57	2	195	62	94	175	6	0	11	9	0	4	12	0	12	0	12	0
V31	24	160	0	141	53	0	6	63	80	33	36	58	26	1	0	0	16	0	0
V32	39	16	3	54	1	0	0	3	5	1	3	0	0	0	0	0	2	13	0
V33	7	0	80	15	1	11	8	0	25	0	4	2	3	2	0	0	5	0	0
V34	115	86	79	0	12	18	29	17	2	0	7	39	1	0	1	0	0	0	0
V35	5	5	16	33	37	4	2	12	0	0	27	9	0	9	4	0	0	4	0
V36	35	13	6	1	8	0	1	4	0	0	3	0	2	2	10	0	0	0	0
V37	14	33	2	0	1	3	0	0	0	0	0	0	1	2	0	0	0	0	0
V38	14	1	420	12	9	2	1	17	0	0	9	0	2	0	0	0	0	0	0
V39	430	90	46	0	0	13	6	64	0	23	12	5	27	4	2	19	1	0	14
V40	3	2	109	32	2	38	76	5	0	0	0	0	9	46	0	0	1	4	0
V41	75	22	0	1	1	0	2	2	0	0	0	0	1	8	0	0	0	0	0
V42	0	95	0	75	62	6	33	56	0	10	57	0	12	5	0	30	11	34	0
V43	96	2	2	0	1	0	0	0	0	2	0	0	6	0	0	16	0	0	0
V44	60	0	11	8	14	0	7	0	7	20	8	0	4	0	32	0	0	0	0
V45	2	86	175	0	0	92	26	0	0	5	11	3	2	10	0	12	1	1	21
V46	41	3	123	6	3	4	0	0	0	9	0	6	2	9	12	0	5	0	0
V47	53	37	55	3	0	3	10	0	0	0	0	14	0	0	0	0	7	3	0
V48	69	166	1	13	17	15	14	0	0	45	3	0	30	0	0	0	14	8	0
V49	16	25	19	43	29	2	4	6	2	5	8	0	7	0	5	0	9	7	0
V50	18	28	0	18	19	2	2	2	32	68	13	0	5	0	10	0	1	0	0
V51	0	12	62	2	12	0	14	1	7	0	3	14	1	2	0	0	0	0	29
V52	59	24	59	0	36	0	0	0	6	12	2	8	8	0	38	0	1	0	0
V53	19	47	31	5	20	0	0	22	1	13	7	0	0	0	0	0	5	6	0
V54	11	92	8	82	0	0	7	0	36	0	15	0	1	1	3	0	23	0	0
V55	8	1	3	0	4	1	0	0	13	0	0	0	5	0	0	0	0	0	0
V56	0	55	218	1	0	46	0	12	0	41	0	0	13	6	0	11	0	14	0
V57	44	40	4	1	2	1	1	0	0	1	1	0	1	0	22	0	6	0	0
V58	22	46	72	22	0	25	26	1	3	0	6	27	13	21	5	0	0	7	3
V59	11	39	39	14	29	0	6	0	0	10	0	34	0	0	0	0	0	0	0
V60	67	2	0	58	22	51	51	38	0	0	28	0	2	15	0	17	2	3	29
V61	41	32	16	22	0	17	50	9	0	22	9	0	0	0	0	19	0	23	58
V62	0	246	23	24	7	18	29	2	30	0	8	26	4	3	2	2	19	0	18
V63	6	15	10	5	0	0	0	0	12	1	0	0	0	0	4	0	4	0	0
V64	61	51	3	2	3	16	34	0	0	0	0	0	0	52	0	0	5	0	0
V65	1	86	1	38	0	10	21	0	0	6	0	13	6	6	0	0	0	0	0
V66	61	11	3	78	30	79	21	0	34	2	10	0	17	0	5	0	4	0	0
V67	0	39	155	0	42	20	24	27	0	0	15	0	0	17	0	3	0	0	0
V68	6	33	19	0	37	1	0	36	8	55	3	0	37	2	2	0	0	19	0
V69	134	39	5	38	0	20	7	0	0	33	32	0	9	5	11	0	0	0	0
V70	2	9	1	0	0	1	0	7	0	6	0	0	2	2	0	0	0	0	0
V71	195	17	12	152	14	16	15	27	0	10	1	0	0	0	16	14	5	26	0
V72	12	61	20	3	1	33	36	0	1	2	2	0	0	26	0	0	0	0	0
V73	2	122	37	15	22	54	20	0	7	0	19	0	19	0	0	0	2	5	12
V74	240	111	9	3	26	15	5	7	11	3	0	9	13	0	2	24	3	0	0
V75	85	143	1	108	58	1	6	33	0	0	31	24	22	6	0	0	4	3	4
V76	0	0	1	2	0	3	8	0	2	0	0	0	2	15	0	0	0	0	0
V77	14	10	12	20	31	0	0	20	57	20	0	0	1	3	15	0	2	0	0
V78	73	22	40	0	0	0	0	0	0	0	9	0	10	0	0	0	1	0	0
V79	5	92	0	7	0	4	4	0	1	0	3	1	0	8	0	0	8	0	2
V80	0	9	7	204	19	0	1	0	63	12	8	9	5	0	0	0	15	0	0
V81	14	15	100	22	0	0	0	0	24	0	0	21	0	0	0	0	0	3	8
V82	198	25	4	89	2	0	1	0	0	0	0	0	0	0	33	0	1	0	0
V83	68	2	0	366	0	66	4	28	13	3	0	4	0	58	0	47	2	0	0
V84	10	52	0	14	7	47	9	0	1	0	10	0	4	8	0	0	0	2	7
V85	28	39	23	9	1	14	0	0	0	0	5	0	4	10	10	0	7	0	0
V86	2	3	5	10	1	1	3	0	25	1	5	0	0	0	0	0	2	0	0
V87	0	1	16	10	1	1	0	2	7	0	2	0	0	0	12	0	0	0	25
V88	22	0	17	0	0	10	7	8	22	0	0	0	0	6	0	0	1	0	0
V89	15	30	1	23	17	14	1	13	27	0	0	0	2	0	0	2	0	0	0
V90	241	0	12	4	12	1	3	12	0	0	0	0	0	6	28	8	0	0	0
V91	108	56	200	7	0	2	7	0	4	0	0	0	0	7	19	9	0	0	0
V92	12	138	11	15	2	0	0	0	6	7	2	3	3	0	3	0	0	1	0
V93	0	28	12	17	18	9	3	9	0	0	0	0	4	0	0	0	3	0	0
V94	41	63	99	46	2	0	2	0	0	27	0	17	0	1	0	0	3	0	7
V95	8	56	3	4	0	4	10	0	0	8	0	0	0	0	0	0	7	0	0
V96	18	0	171	22	0	11	19	0	10	0	3	17	0	0	0	0	0	0	0
V97	227	0	0	25	4	10	13	0	4	0	4	0	2	2	1	45	0	0	0
V98	14	34	31	0	1	1	3	0	2	0	0	0	0	0	0	0	0	0	24
V99	23	283	0	86	4	0	0	5	49	2	11	18	0	0	8	0	8	0	0
V100	406	22	0	9	6	30	13	0	0	4	0	1	0	14	32	14	0	0	0
