Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V29	0	1	96	114	113	0	0	0	0	0	0	7	5	0	0	0	0
V30	0	0	18	155	42	66	66	4	0	46	0	44	0	0	8	0	0
V31	63	16	9	41	8	0	0	0	3	0	0	14	0	11	0	7	2
V32	2	13	56	0	21	24	33	0	34	0	20	0	0	15	0	0	0
V33	5	41	36	0	1	88	45	3	125	52	0	3	36	68	0	0	0
V34	4	8	7	14	0	13	0	0	13	24	0	6	3	7	0	14	0
V35	53	14	4	19	11	0	0	0	0	0	26	0	0	3	0	0	0
V36	7	29	0	0	0	31	8	2	3	16	0	0	1	4	0	0	7
V37	51	43	41	3	2	0	0	9	55	23	0	1	32	0	19	17	0
V38	60	21	78	167	106	0	2	0	4	0	14	0	8	0	0	0	0
V39	0	15	5	235	149	41	0	0	11	21	0	28	0	0	0	0	0
V40	0	122	5	0	4	89	100	0	6	16	0	18	12	16	0	0	4
V41	11	0	20	6	3	16	0	0	0	1	6	2	0	0	0	25	0
V42	0	17	129	22	19	28	77	14	0	0	10	3	0	0	75	40	0
V43	0	48	0	0	2	21	11	2	18	21	0	2	7	5	0	0	0
V44	139	6	41	84	46	10	6	0	0	19	29	1	0	0	0	25	0
V45	216	0	12	9	11	0	8	0	11	16	81	0	0	10	0	0	0
V46	19	1	77	28	0	0	0	0	1	0	5	2	24	0	9	0	0
V47	4	13	0	3	9	43	46	2	44	7	0	0	31	27	41	0	0
V48	5	15	0	0	0	5	31	0	4	0	1	1	3	9	0	5	11
V49	45	2	64	0	0	30	26	0	4	0	1	3	1	5	38	6	0
V50	2	0	95	17	7	0	5	38	0	0	9	2	5	8	0	11	0
V51	0	48	87	16	55	10	0	45	104	30	0	8	73	25	2	12	0
V52	30	51	211	14	3	0	0	0	23	0	2	0	10	9	0	22	7
V53	52	91	71	3	1	4	30	26	24	20	40	0	2	3	2	0	4
V54	0	100	52	0	2	0	0	16	2	0	13	8	0	11	0	0	12
V55	0	49	0	14	12	40	35	0	62	8	0	13	20	0	0	6	0
V56	30	0	3	16	21	8	0	0	0	0	9	0	1	0	0	17	0
V57	34	0	70	0	0	99	64	0	0	22	0	0	0	0	6	34	0
V58	6	0	15	23	0	0	1	0	4	0	0	4	0	9	0	0	0
V59	28	18	6	0	3	0	11	0	0	0	14	3	12	1	3	0	0
V60	3	13	10	86	19	0	0	16	17	0	1	11	2	11	0	0	0
V61	65	0	6	62	9	19	0	12	3	0	9	6	3	0	0	3	1
V62	5	76	27	7	7	56	45	80	9	60	0	0	4	15	0	0	5
V63	0	2	47	291	123	42	0	0	39	7	0	43	13	19	0	0	0
V64	6	71	14	0	0	0	60	0	14	45	0	2	3	0	36	11	0
V65	1	0	10	0	0	0	0	0	4	0	0	0	7	0	0	9	0
V66	2	2	19	126	96	0	21	0	36	2	0	29	12	38	0	0	0
V67	2	59	17	20	14	0	0	0	1	0	0	6	4	3	0	0	0
V68	13	0	0	18	0	26	61	26	0	0	29	0	1	0	0	0	0
V69	110	21	11	145	52	0	0	0	4	0	0	12	1	0	0	0	0
V70	27	130	118	39	17	0	0	75	0	0	0	17	0	0	7	3	0
V71	241	294	13	2	3	0	50	0	3	46	19	0	0	20	0	0	49
V72	128	217	7	4	8	0	0	0	1	0	33	12	0	0	0	0	2
V73	3	5	61	20	12	126	77	36	2	50	0	11	2	6	0	0	0
V74	4	38	164	49	20	0	0	45	19	13	0	16	40	5	40	0	0
V75	23	23	0	171	107	0	25	12	5	0	33	7	0	2	0	0	0
V76	124	47	6	8	16	7	42	0	15	0	41	0	0	0	53	23	0
V77	0	54	61	74	24	0	4	0	41	7	0	0	10	42	0	0	1
V78	0	48	0	22	42	0	14	0	17	3	0	7	0	8	27	0	0
V79	153	14	31	3	21	0	0	0	5	7	17	5	9	5	0	0	0
V80	0	35	113	383	140	0	0	0	0	0	0	46	0	0	0	0	0
V81	21	249	91	24	16	0	0	0	0	0	0	6	0	8	0	0	29
V82	5	122	0	24	12	33	4	18	30	0	2	0	12	25	0	0	0
V83	0	52	0	38	9	114	28	0	0	43	11	27	0	0	0	0	0
V84	51	78	6	0	0	28	0	0	0	44	0	0	0	0	54	9	6
V85	28	27	7	2	1	29	51	0	0	5	23	0	0	3	11	3	0
V86	169	0	19	1	0	8	20	0	1	0	4	0	2	2	4	10	0
V87	95	106	28	4	2	42	6	0	142	0	0	5	37	16	0	0	5
V88	91	30	13	15	1	0	0	0	0	11	27	0	1	3	0	0	0
V89	33	12	6	4	7	0	17	0	71	0	8	0	8	0	0	0	4
V90	17	19	83	145	74	0	0	220	24	0	0	14	8	2	0	0	0
V91	0	55	41	80	87	6	0	87	16	14	0	21	4	1	0	0	0
V92	169	177	171	157	72	0	0	0	0	15	31	23	0	0	0	0	7
V93	7	7	68	2	0	0	0	25	3	0	0	4	0	0	0	4	7
V94	0	59	32	8	17	5	0	87	0	17	0	2	0	0	29	0	0
V95	49	0	38	61	14	0	0	0	2	2	0	2	0	3	0	0	0
V96	0	30	0	75	36	10	17	0	12	13	0	15	7	0	0	0	0
V97	13	2	5	47	4	38	26	5	44	77	17	0	5	24	0	0	0
V98	117	103	0	21	7	20	54	0	0	1	29	9	4	0	0	14	0
V99	82	54	7	0	0	0	13	0	0	0	22	2	0	0	2	0	3
V100	8	28	13	32	26	29	0	0	26	66	0	3	17	16	0	5	0
