Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V49	1.23E+00	1.09E+00	1.42E+00	9.71E-01	2.29E+00	1.61E+00
V50	1.55E+00	8.95E-01	2.56E+00	4.12E+00	3.54E+00	1.14E+00
V51	2.24E-01	5.82E-01	4.64E+00	2.73E+00	9.21E-01	3.88E+00
V52	4.16E-01	6.87E-01	2.76E+00	2.12E+00	2.07E+00	1.47E+00
V53	1.10E+00	1.81E+00	2.72E+00	0.00E+00	3.81E+00	2.35E+00
V54	8.23E-01	1.58E+00	3.80E+00	2.27E+00	2.91E-01	3.85E+00
V55	2.54E+00	4.23E-01	2.42E+00	6.32E-01	1.20E+00	0.00E+00
V56	1.12E+00	1.67E+00	4.76E-01	1.34E+00	5.54E-01	2.04E+00
V57	1.28E+00	1.69E+00	0.00E+00	1.40E+00	2.14E+00	1.27E+00
V58	5.67E-01	5.17E-01	1.63E+00	1.99E+00	8.88E-01	1.79E+00
V59	2.54E+00	3.07E-01	4.39E+00	3.83E+00	1.83E+00	3.71E+00
V60	7.12E-01	1.00E-01	1.09E+00	1.67E+00	1.03E+00	1.57E+00
V61	2.11E+00	0.00E+00	2.47E+00	2.89E+00	0.00E+00	1.83E+00
V62	1.04E+00	2.57E+00	2.00E+00	1.07E+00	3.12E+00	2.69E+00
V63	5.39E-01	4.67E-01	2.19E+00	2.09E+00	4.67E-01	1.53E+00
V64	0.00E+00	1.00E-01	8.33E-01	1.32E+00	6.87E-01	1.28E+00
V65	0.00E+00	0.00E+00	2.33E+00	4.29E+00	1.33E+00	6.64E+00
V66	2.40E+00	7.12E-01	2.58E+00	3.65E+00	9.55E-01	1.18E+00
V67	2.01E+00	2.50E+00	1.21E+00	1.86E+00	1.61E+00	1.54E+00
V68	4.94E+00	3.38E+00	4.77E+00	6.14E+00	8.46E-01	4.52E+00
V69	4.28E+00	3.12E+00	4.07E-01	1.55E+00	1.57E+00	1.65E+00
V70	1.16E+00	1.09E+00	1.56E+00	6.00E-01	0.00E+00	1.58E+00
V71	5.04E-01	1.56E+00	4.94E-01	2.29E+00	6.29E-01	1.47E+00
V72	2.72E+00	0.00E+00	3.48E-01	2.76E+00	2.11E-01	8.92E-01
V73	1.46E+00	0.00E+00	1.40E+00	3.73E-01	0.00E+00	0.00E+00
V74	1.07E+00	1.15E+00	1.05E+00	2.83E+00	8.79E-01	2.82E+00
V75	2.76E+00	2.34E+00	7.18E-01	1.59E+00	1.16E+00	1.79E+00
V76	2.17E+00	4.47E+00	2.98E-01	1.72E+00	4.06E+00	0.00E+00
V77	7.18E-01	8.84E-01	2.16E+00	1.97E+00	5.39E-01	8.44E-01
V78	3.27E-01	1.65E+00	1.77E+00	1.43E+00	1.15E+00	9.55E-01
V79	0.00E+00	4.76E-01	0.00E+00	2.61E+00	6.36E-01	2.11E+00
V80	7.90E-01	1.12E+00	8.00E-01	7.81E-01	0.00E+00	9.64E-01
V81	1.81E+00	1.85E+00	0.00E+00	2.00E-01	1.05E+00	1.22E+00
V82	6.51E-01	1.73E+00	0.00E+00	3.96E-01	1.27E+00	1.06E+00
V83	1.94E+00	1.21E+00	3.42E+00	1.33E+00	3.89E-01	8.20E-01
V84	2.09E+00	2.69E+00	1.26E+00	2.54E+00	1.62E+00	1.59E+00
V85	5.73E-01	8.95E-01	4.53E-01	6.11E-01	5.63E-01	7.48E-01
V86	1.26E+00	2.68E+00	1.63E+00	3.10E+00	2.71E+00	3.25E+00
V87	2.35E+00	1.00E+00	8.67E-01	4.37E+00	1.73E+00	1.32E+00
V88	2.28E+00	0.00E+00	2.24E+00	2.13E-01	1.69E+00	1.72E+00
V89	1.03E+00	1.84E+00	0.00E+00	1.80E+00	1.15E+00	1.31E+00
V90	5.21E-01	1.33E+00	5.62E-01	2.14E+00	4.16E-01	0.00E+00
V91	7.67E-01	2.26E+00	1.85E+00	9.57E-01	1.00E+00	1.25E+00
V92	2.32E+00	3.35E-01	9.07E-01	2.86E+00	3.43E+00	2.60E+00
V93	0.00E+00	6.57E-01	0.00E+00	1.81E+00	0.00E+00	1.96E+00
V94	1.66E+00	1.77E+00	4.26E+00	9.64E-01	2.67E+00	2.79E+00
V95	2.01E+00	1.86E+00	8.92E-01	2.34E+00	3.73E-01	1.41E+00
V96	2.47E+00	1.81E+00	2.18E+00	1.81E+00	1.66E+00	1.34E+00
V97	8.23E-01	0.00E+00	1.39E+00	2.21E-01	2.23E+00	7.12E-01
V98	9.46E-01	2.11E+00	2.28E+00	2.63E+00	1.22E+00	7.46E-01
V99	2.97E+00	2.60E-01	3.88E+00	3.39E+00	2.51E+00	5.67E-01
V100	2.77E-01	1.61E+00	4.01E+00	3.38E+00	5.67E-01	5.86E+00
