Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V47	136	29	9	10	100	0	6	0	41	0	0	5	0	15	0	0	1	0	0	0
V48	282	0	8	105	117	0	0	0	4	0	0	0	0	21	0	0	35	0	0	0
V49	71	191	0	0	21	125	22	25	0	4	31	0	43	23	12	0	7	0	0	7
V50	54	51	29	21	28	0	0	0	3	13	0	0	0	13	0	0	7	2	0	0
V51	18	24	8	14	9	12	35	0	0	0	0	4	8	24	10	1	3	6	0	0
V52	0	20	42	16	0	30	10	1	0	20	0	25	6	0	10	6	0	0	0	10
V53	39	21	103	0	16	0	3	0	5	11	1	22	0	0	0	0	4	0	0	0
V54	161	151	11	3	76	0	0	0	19	7	0	0	12	15	0	0	23	35	0	4
V55	4	42	21	1	2	9	12	0	16	0	2	0	6	4	2	0	0	0	1	0
V56	21	1	0	11	3	38	0	8	3	0	32	0	24	0	2	10	0	0	0	8
V57	5	20	11	64	0	18	0	1	0	0	26	0	0	7	9	12	7	0	0	6
V58	90	269	62	4	56	3	0	0	16	7	0	16	0	10	0	0	6	0	10	0
V59	42	141	31	83	16	0	0	0	0	0	0	9	0	1	2	0	13	0	6	12
V60	17	5	0	9	5	27	15	0	10	0	2	0	0	3	0	0	2	0	0	0
V61	0	74	0	4	3	0	128	136	0	9	0	5	0	12	45	29	4	12	9	0
V62	0	10	2	17	0	26	11	0	0	7	13	6	0	3	4	0	0	0	0	0
V63	8	14	63	61	0	50	73	50	0	2	70	1	29	27	37	13	0	32	0	0
V64	59	2	121	15	26	5	0	0	27	8	0	13	0	5	2	0	19	0	0	7
V65	47	0	4	17	20	11	0	2	30	0	5	0	0	8	4	0	1	0	0	0
V66	14	7	1	16	5	3	0	0	20	0	13	0	0	3	2	0	0	2	0	0
V67	0	26	12	22	2	20	69	72	0	0	92	0	20	27	11	0	3	0	39	1
V68	39	39	5	0	2	6	0	0	0	0	0	6	5	3	1	0	4	9	0	0
V69	30	10	0	51	41	3	0	1	22	0	2	0	1	0	2	0	4	0	0	8
V70	48	85	34	35	20	0	1	0	0	27	0	5	0	8	6	4	7	0	0	0
V71	12	3	61	35	8	36	5	8	0	18	16	21	18	2	0	0	1	0	0	0
V72	0	2	10	1	0	7	2	0	0	0	6	1	7	2	0	4	0	1	0	0
V73	133	0	1	145	69	0	8	0	0	0	0	0	0	10	5	0	0	0	0	0
V74	7	0	5	5	13	18	0	10	0	3	1	1	8	4	0	0	3	0	0	0
V75	76	0	11	4	20	4	0	18	11	0	35	4	24	16	0	0	0	0	0	0
V76	30	111	4	45	0	13	0	1	19	34	0	16	7	4	7	1	4	0	0	0
V77	44	13	3	108	13	0	0	0	0	0	0	2	0	1	7	0	6	0	0	19
V78	37	0	14	6	17	11	5	2	0	6	11	15	8	14	0	0	4	0	3	0
V79	47	0	0	2	24	1	0	0	24	0	9	0	6	8	0	0	0	9	0	0
V80	9	12	42	0	9	8	54	65	50	25	0	7	11	5	54	0	0	0	0	0
V81	13	90	0	14	4	52	0	6	0	0	0	0	12	11	3	14	2	0	12	22
V82	203	68	21	7	83	0	0	0	37	0	0	5	39	19	0	0	15	0	0	0
V83	6	10	0	25	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
V84	0	37	68	11	0	42	1	2	0	6	9	10	13	4	0	0	0	0	0	3
V85	2	0	12	0	0	19	4	8	0	0	0	5	0	6	0	0	2	0	3	0
V86	32	1	20	10	30	20	0	0	21	0	64	0	38	5	0	0	0	21	0	0
V87	0	0	0	13	25	26	25	28	7	0	59	0	22	1	16	17	0	0	2	0
V88	1	276	167	20	0	0	4	0	0	16	0	67	0	0	5	0	13	0	0	2
V89	11	117	20	5	0	0	0	0	0	16	0	19	0	4	0	0	4	0	7	1
V90	0	3	3	40	0	133	47	25	0	0	23	5	61	0	3	0	0	5	0	0
V91	105	58	45	46	38	0	37	17	5	0	0	32	0	1	21	0	1	0	0	0
V92	46	46	66	0	6	86	23	10	0	1	0	13	31	7	8	0	5	24	0	11
V93	0	55	46	14	0	149	66	54	9	46	48	14	30	8	22	89	0	0	25	0
V94	19	105	0	3	0	0	15	6	1	0	0	0	2	2	1	0	0	0	3	23
V95	4	0	95	6	0	96	11	0	0	74	0	43	38	6	8	0	0	0	0	0
V96	1	11	3	95	4	0	143	103	2	5	0	0	0	4	57	82	0	0	0	16
V97	15	76	63	1	0	9	0	0	0	79	10	29	0	0	1	0	6	0	0	0
V98	7	31	10	2	1	0	27	15	8	22	0	0	0	0	8	11	2	0	0	2
V99	18	15	94	2	8	4	20	23	0	30	6	18	19	0	5	16	3	0	0	0
V100	31	0	0	1	40	34	4	0	2	0	9	0	0	0	0	2	4	0	0	0
