Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V31	0	1	119	2	19	2	3	6	3	7	0	0	0	14	5	0	5	0	1
V32	30	4	0	28	17	20	8	0	0	31	10	0	11	39	5	0	0	0	2
V33	10	4	105	35	80	41	48	7	0	11	13	1	0	52	31	4	0	0	0
V34	19	2	0	9	110	0	18	3	2	36	1	10	33	53	7	0	0	0	0
V35	16	1	4	20	18	0	7	0	29	4	0	4	0	0	11	0	1	0	1
V36	7	17	37	5	5	36	11	100	0	31	46	2	8	21	18	12	0	0	0
V37	65	9	0	150	19	30	28	50	0	5	51	44	13	7	0	16	24	19	3
V38	375	221	149	30	0	0	14	0	22	1	0	7	11	0	0	18	0	15	0
V39	106	0	28	48	27	1	6	9	38	6	4	7	0	12	21	0	0	6	0
V40	241	14	0	34	35	0	0	3	2	41	1	76	32	28	13	2	16	0	1
V41	5	11	76	34	3	5	0	1	14	3	1	1	0	0	0	1	0	0	0
V42	0	37	0	2	7	9	4	0	0	11	4	0	0	4	0	0	0	0	2
V43	47	12	7	4	0	5	0	8	0	1	0	0	7	0	0	3	0	1	5
V44	7	0	0	0	58	64	45	40	0	31	58	2	0	10	22	0	37	0	4
V45	201	65	17	0	0	8	2	4	11	5	4	0	0	0	2	17	14	13	0
V46	188	147	100	14	1	0	4	0	0	1	1	0	13	1	4	10	0	2	27
V47	116	0	55	120	0	0	20	2	0	0	2	36	41	0	0	0	0	7	7
V48	0	4	22	77	8	3	16	0	37	26	0	10	5	0	6	1	6	5	0
V49	2	1	29	39	4	1	5	29	34	3	0	23	0	0	0	0	19	3	0
V50	6	1	92	0	2	14	0	14	19	5	12	0	0	11	11	0	0	4	23
V51	12	90	45	20	23	17	9	4	53	6	7	7	0	0	3	6	0	0	4
V52	0	12	0	93	67	7	33	1	46	22	7	12	39	0	9	8	0	0	0
V53	19	20	124	12	28	75	36	26	2	32	83	2	0	25	14	9	0	6	0
V54	7	3	12	6	11	20	14	31	15	12	24	9	1	2	5	0	0	0	0
V55	6	279	99	0	16	0	9	0	47	4	0	2	0	18	7	55	0	0	2
V56	28	4	39	12	0	12	0	0	48	4	1	10	4	0	5	4	4	5	0
V57	106	0	68	14	11	10	3	15	23	20	4	8	7	5	3	0	26	0	2
V58	18	2	0	0	8	32	8	5	8	5	15	0	0	0	21	0	0	10	0
V59	18	122	13	2	10	26	0	4	0	1	17	0	0	0	5	14	0	7	12
V60	0	1	28	9	38	0	38	1	0	22	0	4	2	9	0	1	0	0	0
V61	4	0	10	4	3	0	2	0	0	3	0	0	2	0	0	0	0	0	0
V62	32	65	41	3	7	31	4	8	43	0	28	3	4	5	0	16	0	0	5
V63	9	67	0	1	2	0	1	1	0	0	0	3	2	1	5	2	0	0	0
V64	3	1	28	3	1	21	4	25	2	4	6	2	0	0	3	0	1	0	5
V65	137	289	0	32	0	3	5	2	0	3	1	16	13	0	0	0	0	33	4
V66	17	0	2	34	4	5	0	8	0	1	19	9	0	0	0	0	11	0	0
V67	161	0	1	1	11	66	2	13	23	0	11	0	0	1	0	0	0	9	36
V68	33	80	0	2	3	10	0	1	0	3	7	3	2	0	2	2	0	0	6
V69	4	32	83	3	19	63	13	50	0	22	4	0	0	0	38	3	0	0	0
V70	70	10	6	24	0	0	21	6	0	0	0	10	36	0	0	0	0	28	2
V71	20	25	13	5	125	10	4	42	2	12	0	5	0	0	32	5	4	0	0
V72	0	125	0	1	3	1	1	3	0	4	6	0	0	0	2	7	0	0	1
V73	2	13	78	12	9	31	0	31	26	3	28	2	0	7	0	2	0	5	0
V74	8	40	11	10	29	360	0	176	0	2	3	0	3	115	0	8	0	0	5
V75	56	8	13	2	20	0	8	0	0	6	0	0	2	0	14	3	0	12	8
V76	23	138	19	2	14	0	3	26	0	9	15	0	0	0	0	26	0	0	4
V77	20	26	6	27	54	1	16	2	0	37	3	13	5	13	4	2	20	5	0
V78	3	38	0	161	17	7	19	21	7	0	2	34	33	6	0	0	0	0	3
V79	73	2	0	4	18	26	8	2	0	25	13	5	10	17	0	0	0	5	0
V80	204	4	57	24	42	18	2	16	0	18	20	8	22	3	21	0	0	16	11
V81	40	0	0	27	1	13	6	7	0	0	1	4	9	0	0	0	0	0	1
V82	4	7	24	23	0	0	3	0	22	3	2	19	0	0	0	2	0	0	0
V83	4	1	0	11	56	9	29	0	19	10	1	6	0	14	5	5	2	0	2
V84	27	40	8	0	2	0	1	4	11	0	0	0	7	6	1	1	2	3	4
V85	26	54	110	3	6	3	2	11	6	0	8	0	6	0	0	13	10	0	0
V86	2	18	17	1	8	2	2	0	0	0	0	0	2	0	0	5	0	3	4
V87	31	2	0	2	0	23	3	0	0	0	15	5	3	0	2	2	0	8	0
V88	42	69	16	6	68	12	11	9	0	23	6	6	8	49	75	12	0	0	0
V89	57	35	4	25	0	3	9	1	4	1	2	7	38	0	0	2	4	0	10
V90	0	1	47	45	0	2	27	3	17	2	0	18	15	0	0	5	0	0	1
V91	0	4	16	21	5	17	9	3	2	2	13	21	20	5	1	0	0	0	0
V92	10	9	0	114	106	30	116	1	19	103	25	58	0	0	26	1	21	0	0
V93	162	44	1	1	0	0	0	1	0	0	0	0	2	0	9	9	0	9	6
V94	1	22	115	6	18	18	0	1	0	21	24	0	7	47	0	2	0	0	12
V95	13	44	29	40	18	42	5	13	0	0	18	0	7	16	0	5	3	0	3
V96	1	1	18	2	0	12	1	6	0	0	37	0	0	6	7	0	0	0	1
V97	1	41	11	0	14	10	1	7	0	3	13	0	0	0	0	5	0	0	0
V98	28	0	57	3	0	13	0	6	12	11	5	2	0	4	0	0	0	11	5
V99	11	9	12	8	4	58	5	30	0	2	24	0	2	2	0	0	12	0	0
V100	17	143	38	1	0	0	1	0	21	8	0	0	0	0	0	15	8	0	5
