Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V40	4	12	0	51	16	12	27	76	7	12	6	19	0	45	1	10	2	0	0
V41	9	17	14	27	18	48	48	63	14	14	18	0	0	83	2	0	5	0	0
V42	79	35	83	17	81	20	109	17	0	86	14	0	291	0	0	0	9	0	17
V43	2	181	9	66	7	28	39	34	2	8	41	21	0	0	0	0	7	34	0
V44	1	21	102	8	34	11	17	20	5	28	0	10	4	21	0	0	15	4	0
V45	41	10	23	0	13	0	0	1	0	10	1	0	0	0	0	34	0	0	15
V46	3	64	6	8	297	0	0	0	15	118	5	2	0	0	0	0	3	0	0
V47	35	23	28	18	1	0	106	159	4	0	17	17	101	66	0	14	0	0	0
V48	133	43	1	13	26	0	67	73	8	5	10	9	0	0	28	72	6	0	0
V49	56	4	0	57	8	27	7	4	0	3	0	13	6	0	94	0	4	0	0
V50	41	5	32	1	0	3	2	0	0	8	0	0	0	8	0	4	0	6	0
V51	88	14	47	53	18	23	0	0	37	7	41	35	0	0	0	0	28	0	0
V52	76	33	49	63	24	65	3	0	28	11	0	49	0	0	72	29	27	0	0
V53	2	25	44	46	0	16	0	0	26	0	13	21	0	4	0	7	6	0	11
V54	1	50	0	3	4	0	5	0	0	2	2	5	20	15	0	0	1	11	0
V55	38	101	11	15	14	12	19	1	0	2	19	0	0	11	0	0	0	0	0
V56	2	14	0	1	23	0	0	1	1	7	2	0	0	2	0	9	0	0	1
V57	91	5	10	120	0	127	3	11	94	0	81	130	0	0	9	0	0	0	0
V58	120	2	93	39	17	9	7	2	3	5	1	1	4	1	0	0	14	9	0
V59	24	23	39	8	2	0	0	3	5	4	0	0	0	0	0	30	7	2	0
V60	4	2	38	34	31	9	17	27	16	4	33	11	58	8	40	0	3	0	0
V61	3	5	74	9	6	10	0	73	0	19	8	1	2	44	0	0	0	0	0
V62	16	8	343	23	81	8	12	2	10	61	13	10	19	5	0	0	17	0	8
V63	192	28	0	105	2	29	249	166	18	1	7	23	3	158	0	12	22	5	0
V64	14	91	0	10	2	0	3	14	11	0	0	4	5	12	0	0	5	2	0
V65	43	212	45	1	1	0	0	2	7	4	0	3	11	5	0	16	0	32	0
V66	51	24	5	0	37	0	31	14	4	0	0	13	0	24	0	0	0	10	27
V67	24	61	45	0	1	0	0	0	9	0	37	4	0	3	28	22	21	29	0
V68	110	45	7	74	72	4	3	4	69	30	56	9	13	0	0	23	0	0	0
V69	32	1	0	0	1	14	0	0	5	4	1	21	0	0	41	0	1	0	0
V70	11	34	90	0	0	6	10	4	4	0	0	0	0	0	0	0	0	0	0
V71	8	41	2	16	47	10	0	1	13	75	0	11	0	0	22	0	0	0	0
V72	0	0	136	125	0	94	0	0	93	0	76	40	0	0	9	0	18	0	37
V73	0	17	93	10	2	5	14	22	10	4	3	26	0	22	30	0	39	0	0
V74	70	29	7	28	99	1	1	5	0	28	0	6	0	0	10	23	3	0	11
V75	316	24	1	12	39	0	50	11	8	7	5	0	12	0	0	67	0	13	35
V76	68	4	0	5	5	3	16	11	0	25	1	0	5	0	0	4	0	0	0
V77	3	0	27	2	5	2	0	1	0	1	1	0	0	0	1	0	0	0	2
V78	169	0	11	5	14	4	0	0	1	3	3	9	0	1	0	6	8	8	0
V79	155	0	64	21	1	9	0	1	0	0	16	14	0	4	13	14	0	0	3
V80	834	19	14	12	5	13	21	2	31	5	0	9	18	14	35	35	3	0	0
V81	6	7	26	58	0	11	6	6	31	0	7	4	0	4	8	0	14	0	8
V82	0	52	0	16	0	8	11	13	0	2	4	2	0	0	10	0	0	0	12
V83	14	0	3	6	0	30	18	7	0	0	7	6	0	4	0	0	0	0	0
V84	0	94	0	2	16	4	0	0	0	11	0	3	0	0	0	0	3	13	0
V85	1	23	0	0	21	0	1	0	2	16	2	2	0	0	0	0	2	0	4
V86	71	0	4	5	1	0	17	4	3	4	0	0	0	0	0	4	1	1	0
V87	17	0	11	0	0	19	10	12	3	0	0	2	0	0	17	0	0	0	0
V88	19	25	0	30	121	10	0	11	0	54	0	34	3	0	34	0	1	0	3
V89	45	1	11	0	0	0	0	0	0	1	0	0	44	0	0	15	11	0	10
V90	6	483	5	9	14	6	2	0	7	5	5	0	10	12	0	65	1	13	0
V91	0	56	64	0	0	10	4	2	3	0	0	0	22	6	12	0	15	0	0
V92	7	226	8	0	37	0	0	0	18	29	0	2	0	0	0	0	5	0	0
V93	42	152	29	0	42	8	7	20	5	44	7	6	0	29	0	0	0	0	1
V94	31	10	16	6	14	60	14	31	8	8	16	20	13	0	0	22	0	0	0
V95	2	10	316	5	0	0	32	37	4	0	5	0	8	0	0	0	40	0	6
V96	3	10	27	14	4	0	4	6	2	0	6	2	3	13	0	0	0	0	0
V97	0	15	316	0	8	0	0	0	0	0	0	2	12	4	0	0	12	0	23
V98	42	40	62	3	39	5	1	0	0	12	0	0	0	0	0	3	0	14	0
V99	29	66	3	29	12	14	19	9	16	0	11	6	0	22	0	0	8	21	0
V100	56	9	3	0	23	0	0	1	0	13	3	1	0	0	0	0	1	27	3
