Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V46	1.09E+00	9.52E-01	0.00E+00	2.13E+00	2.25E+00	5.04E-01
V47	3.00E-01	3.60E+00	2.05E+00	1.87E+00	1.16E+00	3.05E+00
V48	0.00E+00	2.43E+00	2.16E+00	6.74E-01	2.16E+00	1.57E+00
V49	3.89E+00	3.29E+00	2.47E+00	3.10E+00	2.08E+00	9.92E-01
V50	1.12E+00	0.00E+00	7.30E-01	4.16E-01	1.40E+00	2.77E-01
V51	1.00E-01	3.70E+00	1.86E+00	4.21E+00	8.31E-01	1.14E+00
V52	1.72E+00	3.74E+00	2.00E+00	2.12E+00	0.00E+00	2.03E+00
V53	2.72E+00	4.31E+00	1.50E+00	3.51E+00	3.79E+00	6.63E-01
V54	2.07E+00	1.88E+00	6.29E-01	2.56E+00	1.15E+00	2.60E+00
V55	1.62E+00	4.35E+00	2.28E+00	3.05E+00	4.15E+00	1.89E+00
V56	3.59E-01	1.45E+00	1.43E+00	3.79E-01	4.90E-01	1.51E+00
V57	1.54E+00	2.24E+00	2.28E+00	2.64E+00	1.32E+00	1.34E+00
V58	1.86E+00	1.96E+00	2.20E+00	1.96E+00	1.94E+00	1.07E+00
V59	3.46E+00	3.22E+00	3.62E+00	1.29E+00	2.11E+00	1.32E+00
V60	0.00E+00	1.75E+00	1.84E+00	0.00E+00	0.00E+00	7.42E-01
V61	8.92E-01	1.68E+00	6.16E-01	9.75E-01	2.27E+00	1.26E+00
V62	2.66E+00	1.36E+00	1.76E+00	1.91E+00	6.99E-01	3.79E+00
V63	0.00E+00	2.25E+00	1.37E+00	2.66E+00	1.98E+00	9.52E-01
V64	5.37E-01	2.67E+00	0.00E+00	1.14E+00	1.71E+00	0.00E+00
V65	1.89E+00	9.60E-01	2.15E+00	1.53E+00	1.13E+00	0.00E+00
V66	2.81E+00	1.16E+00	1.85E+00	1.12E+00	8.75E-01	3.58E+00
V67	1.97E+00	2.51E+00	2.70E+00	2.04E+00	7.06E-01	1.52E+00
V68	3.33E-01	7.95E-01	0.00E+00	0.00E+00	1.01E+00	1.14E+00
V69	1.05E+00	1.41E+00	1.64E+00	8.85E-01	9.71E-01	1.30E+00
V70	1.19E+00	5.17E+00	9.00E-01	5.33E-01	4.23E+00	2.88E+00
V71	3.37E+00	2.85E+00	3.40E+00	2.05E+00	3.59E+00	5.96E-01
V72	3.05E+00	1.57E+00	2.92E+00	1.46E+00	0.00E+00	5.12E-01
V73	2.25E+00	4.53E+00	2.13E+00	6.14E+00	9.75E-01	8.06E-01
V74	3.06E-01	1.29E+00	8.84E-01	9.78E-01	0.00E+00	0.00E+00
V75	1.22E+00	6.11E-01	1.18E+00	0.00E+00	6.71E-01	0.00E+00
V76	9.20E-01	9.46E+00	7.06E-01	7.88E+00	0.00E+00	3.25E+00
V77	3.17E+00	1.53E+00	3.41E+00	2.64E+00	4.44E+00	5.33E-01
V78	3.25E+00	3.42E+00	4.49E+00	0.00E+00	4.82E-01	0.00E+00
V79	2.66E+00	3.13E+00	2.24E+00	2.22E+00	2.90E+00	7.22E-01
V80	3.43E+00	6.19E-01	4.20E+00	2.24E+00	1.33E+00	1.39E+00
V81	2.60E+00	5.14E+00	2.11E+00	5.01E+00	2.52E+00	1.25E+00
V82	2.45E+00	1.46E+00	6.51E-01	1.29E+00	0.00E+00	1.21E+00
V83	2.29E+00	2.00E+00	5.81E-01	1.99E+00	1.18E+00	0.00E+00
V84	3.06E-01	1.55E+00	6.67E-01	6.57E-01	2.33E+00	1.32E+00
V85	1.05E+00	2.57E+00	2.50E+00	9.91E-01	5.81E-01	1.28E+00
V86	4.27E+00	4.56E+00	6.57E-01	5.15E+00	1.89E+00	1.58E+00
V87	4.37E+00	2.20E+00	2.77E+00	2.91E+00	9.52E-01	2.78E+00
V88	1.46E+00	9.64E-01	1.35E+00	1.42E+00	1.24E+00	1.62E+00
V89	5.17E-01	0.00E+00	2.27E+00	1.14E+00	2.19E+00	2.24E+00
V90	3.01E+00	1.63E+00	2.04E+00	9.78E-01	2.54E+00	2.60E+00
V91	2.40E+00	1.26E+00	2.65E+00	2.56E+00	1.98E+00	8.67E-01
V92	3.00E+00	3.21E+00	1.66E+00	1.85E+00	3.44E+00	1.46E+00
V93	5.33E-01	1.32E+00	1.39E+00	4.23E-01	1.09E+00	9.57E-01
V94	0.00E+00	2.65E+00	1.75E+00	7.57E-01	2.93E+00	9.68E-01
V95	8.94E-01	3.05E+00	2.99E+00	5.47E-01	0.00E+00	0.00E+00
V96	2.16E+00	9.55E-01	1.99E+00	6.50E-01	9.67E-01	7.90E-01
V97	6.96E-01	1.65E+00	1.63E+00	0.00E+00	5.81E-01	3.16E+00
V98	1.69E+00	3.07E+00	5.39E-01	1.76E+00	5.26E-01	2.92E+00
V99	2.80E+00	2.10E+00	2.27E+00	1.11E+00	1.14E+00	1.59E+00
V100	3.61E+00	3.83E+00	1.94E+00	1.55E+00	6.99E-01	4.81E+00
