Method	Simulation	K	rmse_Lambda	rmse_Counts	rmse_novel_Sig	rmse_cosmic_Sig	rmse_Signatures	rmse_novel_Theta	rmse_cosmic_Theta	rmse_Weights	Sensitivity	Precision	cos_sim	time	ESS_Sig_mean	ESS_Sig_sd	ESS_Theta_mean	ESS_Theta_sd	ESS_relweight_mean	ESS_relweight_sd	J	theta	K_new	overd
PoissonMGP	4	10	1.7400864425615812	2.615936766373136	0.0038754301943935885	0.006412732373977914	0.005144081284185751	4.096715406288893	36.79096932339988	20.443842364844386	1	1	0.9840920517177819	367.6400852203369	93.22997390048508	12.540616611358718	155.44990539145493	57.89213412948967	40.740145661594276	10.331737761765394	50	100	6	0
PoissonMGP	5	11	1.9063447819602675	2.805481401575559	0.004450136390205761	0.0065903907823916434	0.005520263586298702	4.513075045717318	41.660802075407595	23.086938560562455	1	0.9090909090909091	NA	361.5260272026062	91.83062903784855	14.154066949675295	126.20047976159229	49.811205242711935	30.513414541750592	8.069871471851389	50	100	6	0
PoissonMGP	6	10	1.7811392711718137	2.7580718438911713	0.003052695018118801	0.007331701191209846	0.0051921981046643235	3.3062009965441312	41.64767771754467	22.4769393570444	1	1	0.9844610618659577	371.6905469894409	98.81097832642736	13.472347990924664	142.09683053583862	67.74380223578119	34.52622437375046	9.897166513639089	50	100	6	0
PoissonMGP	7	10	1.97225514947729	2.828386925387742	0.003192697515664811	0.005379150640696981	0.004285924078180896	3.6338096496579126	32.407126638721984	18.020468144189948	1	1	0.9879419902463945	369.6314506530762	103.91245697516548	16.916510410972567	149.63790402764732	63.34950493326042	31.217343288027703	12.7261462975882	50	100	6	0
PoissonMGP	8	11	1.7009633646842122	2.6435241907418576	0.004270059206871864	0.007093211339159956	0.005681635273015909	3.5917889921115584	34.09853113415821	18.845160063134884	1	0.9090909090909091	NA	377.6024603843689	105.84637979768475	22.310416825311254	155.3775105272114	52.12169689116	33.17620027571269	8.932411978976766	50	100	6	0
PoissonMGP	9	11	1.6267648752675996	2.7158308680975285	0.003670076315228177	0.007047341737691065	0.005358709026459621	3.9885388523066925	32.71193092173026	18.350234887018473	1	0.9090909090909091	NA	383.3877501487732	107.77985037583296	23.638949828328244	140.18753365278397	47.76761922974079	32.88556871461977	8.955714479215796	50	100	6	0
PoissonMGP	10	10	1.785045923943169	2.843118313907782	0.0029160740174992085	0.007167208289046928	0.005041641153273068	3.1769572334346083	40.24449866033022	21.710727946882415	1	1	0.9853377244372994	407.98773860931396	90.48978322917388	13.783964250125006	142.39092040789436	71.72281268661969	33.14122098406456	7.38248248137355	50	100	6	0
PoissonMGP	11	10	1.7126005661334054	2.5029772348040757	0.0038759503872404983	0.007636811751434268	0.005756381069337384	3.5067871648385864	31.39582420167129	17.451305683254937	0.9	0.9	0.9758171830593617	323.7395215034485	95.42781142748086	16.17055525736992	151.84844677278622	61.16843741921889	35.99041469116895	13.10535890987232	50	100	6	0
PoissonMGP	12	11	1.8498561881971842	2.7001585948165747	0.004247926055439748	0.007595605270613598	0.0059217656630266725	4.477611281480461	37.87291599388382	21.175263637682143	1	0.9090909090909091	NA	346.91776275634766	91.97994395375106	19.213783481775508	120.43359743820169	34.49447669135375	37.20579850119196	13.242574404923614	50	100	6	0
PoissonMGP	13	11	1.9697509146509329	2.9051004436360524	0.004425485244969573	0.006082353681211065	0.005253919463090319	3.8046282599552645	39.99394677041049	21.899287515182877	1	0.9090909090909091	NA	382.35600113868713	88.02464199777087	19.02539161534311	121.6796152170021	36.527767340915744	31.15618602691337	11.482550634769314	50	100	6	0
PoissonMGP	14	10	1.9504449489298732	2.7352377781484374	0.0032875311635439408	0.006396675570535471	0.004842103367039706	3.9146032007718206	29.77926952083164	16.84693636080173	1	1	0.9854402983382818	382.43577098846436	105.518164850404	18.410140249934095	138.7461548411875	40.671135627645754	37.081904393947006	10.926518641844122	50	100	6	0
PoissonMGP	15	11	1.57321805164116	2.5282469955542934	0.004506846352036522	0.007794021094427685	0.006150433723232103	5.0208413962432985	32.31464524669587	18.667743321469583	1	0.9090909090909091	NA	345.56712770462036	100.00402290127516	12.970025591765529	121.42639656165022	21.76903979955338	33.21592479483437	11.076636866095088	50	100	6	0
PoissonMGP	16	11	1.6391245241394472	2.4631798012375863	0.004710811268212556	0.005284535134613428	0.0049976732014129915	4.805364715182915	32.00526002112024	18.405312368151577	1	0.9090909090909091	NA	356.63716435432434	100.75127612535827	17.091256518099154	153.87342226243842	78.89944323114958	35.154902488528286	11.891163833611554	50	100	6	0
PoissonMGP	17	10	1.8422626116347358	2.551526641684069	0.0033137010784499233	0.007288791867506099	0.005301246472978012	6.627880058305792	28.373592596384746	17.50073632734527	1	1	0.9839381191742466	365.1552288532257	93.23219322133991	13.618096497069292	133.98524029985174	51.4600223041264	36.97598977408285	6.528594973724341	50	100	6	0
PoissonMGP	18	10	1.6903727343008996	2.6666689937392793	0.0029813912256043107	0.007693646035364884	0.005337518630484597	4.242711725237228	36.75245796536734	20.497584845302285	1	1	0.9839067954339278	344.54189348220825	97.4977662858605	12.455459570920386	167.00707851105946	80.63872089149525	33.97392246293051	7.814399843989915	50	100	6	0
PoissonMGP	19	10	1.8294370745636188	2.696024111355551	0.0029946579191895044	0.0051486279251873905	0.0040716429221884474	2.1566736536917297	30.355676844967583	16.256175249329658	1	1	0.9868270696048516	352.7445969581604	102.68274164852455	19.821089517324374	156.52028246117473	65.90043603428653	37.55605095842973	6.242438424651991	50	100	6	0
PoissonMGP	20	10	1.696515376364644	2.707158897496431	0.003224968404018613	0.008130465286975485	0.005677716845497049	5.502614569716886	38.89723576299296	22.199925166354923	0.9	0.9	0.9783021301080533	377.53735518455505	94.84247975267259	19.810156667189652	147.84841367570428	56.28737342087681	32.6954539211114	9.564601573145422	50	100	6	0
CompressiveNMF	1	10	1.557223791231687	2.7750962756239534	0.001788931514012789	0.005579174596271653	0.003684053055142221	4.405370434521308	29.49605638103673	16.95071340777902	0.9	0.9	0.9875172486649166	749.3366229534149	525.3276417541103	453.6843269123722	586.7983710096341	392.86826734871596	331.7013619751603	148.48992519662957	100	100	6	0
CompressiveNMF	2	10	1.5604612811858725	2.8180752233866855	0.0022634216957368347	0.004838178195515259	0.0035507999456260465	4.635162738178427	30.543320383193215	17.58924156068582	1	1	0.9918767207818342	830.1898512840271	526.5629955558618	456.86516879627715	578.5967048793723	405.6283850117347	293.05761207679035	108.37030193697224	100	100	6	0
CompressiveNMF	3	10	1.5556149230534015	2.8945902141677333	0.0021935127206684046	0.006241599119350167	0.004217555920009286	4.621785046277244	32.293821030083166	18.457803038180206	0.9	0.9	0.9827659175469704	761.2068908214569	527.3641785954303	454.63564819774285	579.9176381876424	399.3407034704438	274.6989095382052	128.08454181959274	100	100	6	0
CompressiveNMF	4	10	1.6689008749985301	2.8399322877769055	0.0024448275665680387	0.004208226517287162	0.0033265270419276004	3.0446459734392284	31.07219800475542	17.058421989097326	1	1	0.9894484266582904	742.0568537712097	533.7129338817398	454.5041167538709	590.213880843911	392.9122078137931	323.8392406138406	169.46040412276778	100	100	6	0
CompressiveNMF	5	10	1.5927151059990479	2.88612463894629	0.002222294621142651	0.004062996122673194	0.0031426453719079223	3.1097836818071642	28.92243760864619	16.01611064522668	1	1	0.9916383106198667	764.2969679832458	524.571042393054	456.48586632674653	586.0769648183191	399.6202759031553	297.2210994555283	163.73400304886005	100	100	6	0
CompressiveNMF	6	10	1.6598438142443406	2.826110137276975	0.002008811337697001	0.0043221227764202695	0.0031654670570586355	4.233561962281824	28.1552393096446	16.194400635963213	1	1	0.9918991128676239	739.686267375946	529.9638748880349	457.14011005878814	590.0629400321983	400.6287584974235	368.5565046839844	195.33272010099145	100	100	6	0
CompressiveNMF	7	10	1.6434488237559017	2.7761426645378813	0.0021918541539708222	0.005253538560807366	0.003722696357389094	7.06866157197606	34.27942179429094	20.6740416831335	0.9	0.9	0.9865002607727811	752.0492196083069	525.751635011718	456.176387767886	579.6902806673692	402.3598690768533	334.023603441493	215.39429086263627	100	100	6	0
CompressiveNMF	8	10	1.7246972385727288	2.8116997369650982	0.0021753080557226634	0.004945583044055547	0.0035604455498891054	3.697407496805984	28.337365487984655	16.01738649239532	1	1	0.9902259672358483	782.241108417511	524.546189003994	455.44759157641164	576.6307852846226	407.4818777634852	263.47354219877747	110.5048233530239	100	100	6	0
CompressiveNMF	9	10	1.5902962074724398	2.9042599723484375	0.0024140900248919035	0.004687356225775743	0.003550723125333823	2.9184477756994287	28.15820266864885	15.53832522217414	1	1	0.9882761794353037	805.9175772666931	526.0024209815542	461.9028647571763	568.9973533688046	413.27119058584594	279.7813806153177	204.27248436457896	100	100	6	0
CompressiveNMF	10	10	1.7196668327893951	2.8352282012952448	0.0021838135328848957	0.00422002480826235	0.0032019191705736226	3.4295241488336585	34.15789349161163	18.793708820222644	1	1	0.9903266273327168	772.439195394516	529.4070923471429	457.1213138083869	582.4906927213001	403.04594603258806	328.8565024574061	108.810019235933	100	100	6	0
CompressiveNMF	11	10	1.6607250335054473	2.912822717087738	0.0023638432591639984	0.004996628848666109	0.0036802360539150538	2.920619322196667	25.63521774270608	14.277918532451373	1	1	0.9891761816447449	795.1312310695648	524.9893448074696	453.67054697421725	571.689241508943	411.68018064829016	269.97693513876743	97.07659764099553	100	100	6	0
CompressiveNMF	12	10	1.655554036466622	2.771970723961161	0.002327476035969754	0.004925129574941237	0.0036263028054554954	3.5468519997510684	31.939427320548635	17.74313966014985	0.9	0.9	0.985959631991885	782.9078583717346	525.2764903169156	458.4197281118579	582.5656389672268	400.9791239921729	289.86613694779504	107.83065610946876	100	100	6	0
CompressiveNMF	13	10	1.655331334111799	2.772852325680306	0.0024183029389006883	0.004788909357026227	0.003603606147963458	2.954270821682426	29.25641569576747	16.105343258724947	1	1	0.9874140019608151	726.4848093986511	527.2724348872015	452.0302900482979	588.5788267805203	397.9436771648185	301.4359430634816	196.35593909098742	100	100	6	0
CompressiveNMF	14	10	1.519899483999682	2.9074388278780448	0.001992252979463927	0.004394308688137101	0.0031932808338005136	4.961868982726103	26.542676801172323	15.752272891949213	1	1	0.9924945656232796	793.1538195610046	530.0252730957038	457.96401500788943	583.7609427052564	401.192207860041	308.9598302584989	83.63769245097444	100	100	6	0
CompressiveNMF	15	10	1.7547388693088235	2.8541864404205253	0.0022843581423553	0.004890707311138113	0.0035875327267467063	3.6328508836647644	31.568387214507357	17.60061904908606	1	1	0.9892905662529339	817.0001068115234	527.0099608867114	458.17065218928644	571.661247843202	411.62723793280895	277.002090527314	154.26632507952388	100	100	6	0
CompressiveNMF	16	10	1.602271702847762	2.8940851248756383	0.002559807276769645	0.005816140045814388	0.004187973661292016	4.21001862377053	33.510893595390144	18.860456109580337	1	1	0.987465099313361	745.6078124046326	525.5173058681704	457.94652774905154	578.0754673929844	409.0783250868387	302.5406706918986	128.78190195614155	100	100	6	0
CompressiveNMF	17	10	1.6233426408662206	2.838739606893265	0.002344736441360298	0.0054047567752654345	0.0038747466083128663	2.3531929457701306	33.17422623800869	17.763709591889413	1	1	0.9867849809143207	743.686121225357	528.0624363652945	456.9779000180079	578.7438148638146	404.108151219782	288.73106931687903	145.23198762572844	100	100	6	0
CompressiveNMF	18	10	1.6377106582119745	2.7308407203458462	0.0030571100078031965	0.00670658931850794	0.004881849663155568	8.68763154823571	38.34753678678726	23.517584167511487	0.9	0.9	0.9796900267304617	765.7302913665771	522.3183563643557	462.712344311435	567.4494680107626	417.50133803518105	237.77303454902247	127.55634078457365	100	100	6	0
CompressiveNMF	19	10	1.6712103485618879	2.8075463193773196	0.0022655249467851443	0.005175544491912757	0.0037205347193489504	4.627153090756462	31.694412327143283	18.160782708949874	1	1	0.98922505901907265	794.2507131099701	528.4453779445996	454.7422524127708	566.3011109931791	415.1682385287508	295.95529613773454	151.33763237127087	100	100	6	0
CompressiveNMF	20	10	1.72793338847282	2.9687547615060086	0.0021680413224054043	0.00517212282300081	0.0036700820727031073	2.894138648268453	32.93666292587953	17.91540078707399	1	1	0.987235063752129	852.4472093582153	529.1885945522168	456.4291516900965	575.3233208887834	405.4847629554508	325.17185151706525	173.01725697934188	100	100	6	0
PoissonCUSP_gamma	1	10.035	1.5293109555774689	2.746728710154593	0.0018126123070982417	0.005370034847134343	0.0035913235771162923	3.425460539674941	26.449995939296127	14.937728239485534	1	1	0.9895643160453178	599.4046244621277	81.91483372507986	14.70387413083557	207.26311306252316	75.70821549723973	12.046730345161084	3.808689396202509	100	100	6	0
PoissonCUSP_gamma	2	10.236	1.5513845022073842	2.8005105018521976	0.002234171460515907	0.004507646915318757	0.003370909187917332	4.444102181355085	28.839070555666314	16.6415863685107	1	1	0.992746510840216	636.3615550994873	81.3014929271703	14.785398349808085	178.03309549415144	75.9168175687067	11.594168600869398	3.3345643595194674	100	100	6	0
PoissonCUSP_gamma	3	10.027	1.5235288100190507	2.8658300027963826	0.002075709457590341	0.00525877398415568	0.0036672417208730105	4.205410804148151	26.439522511840202	15.322466657994177	1	1	0.9888520675731469	643.2896585464478	86.39344850051232	18.977897947983646	199.7240638711446	83.99281096501562	15.548025664553162	5.358509381261624	100	100	6	0
PoissonCUSP_gamma	4	10.187	1.652581787824038	2.821141306492039	0.002244018343714552	0.004164708892613928	0.00320436361816424	2.7388370607961225	29.93432504595806	16.336581053377092	1	1	0.9902073597591624	609.3949735164642	88.66383766336708	15.27185702519322	210.7542214287187	92.24337733119361	13.504509191878698	3.9789829638088325	100	100	6	0
PoissonCUSP_gamma	5	10.118	1.5749046435642244	2.8736731933625954	0.002205397437309175	0.0041167975894464415	0.003161097513377808	3.1961874156278727	28.374744873097278	15.785466144362575	1	1	0.9916705879077782	630.3493270874023	82.15074093213008	12.923423371573799	206.5832702207929	83.05663099058818	14.101332148376276	4.832770267383376	100	100	6	0
PoissonCUSP_gamma	6	10.062	1.6458564502542155	2.81005396108485	0.002020879041031377	0.0039927311815111804	0.0030068051112712786	3.8502443474565875	26.00482104325767	14.92753269535713	1	1	0.9926973358476497	599.8231983184814	85.46845056786081	16.92992981788118	206.85476913634253	108.24209583236001	13.994281123211776	3.8196442551142153	100	100	6	0
PoissonCUSP_gamma	7	10.104	1.6158600512119847	2.758931966284195	0.0021318503014748236	0.004869877009075253	0.003500863655275038	6.325739780802982	31.06161613398192	18.693677957392453	1	1	0.9889877742578819	623.4184036254883	81.94500808693515	8.352351916117893	194.80083815366734	99.47128181692084	13.02732372107292	4.080229680715492	100	100	6	0
PoissonCUSP_gamma	8	10.008	1.6891248824836151	2.795911051321715	0.0021416454909184324	0.004950865177456026	0.003546255334187229	1.847247771455347	26.615649912424253	14.2314488419398	1	1	0.9907287204350704	613.603875875473	81.23787508955152	17.302333869041448	188.02536857884877	80.80082211050934	12.104637286256713	3.841587451325247	100	100	6	0
PoissonCUSP_gamma	9	10.036	1.574564028537551	2.8857279561796076	0.002372662421746258	0.004226050853412589	0.0032993566375794235	2.8669564245699735	25.546960991527577	14.206958708048775	1	1	0.9905361731881787	606.2182252407074	76.95821187804259	12.682252578660096	160.95923354123562	60.25591713527539	12.706969715593832	3.7183757481902786	100	100	6	0
PoissonCUSP_gamma	10	10.278	1.6951494792848443	2.820158226397735	0.002282088670531614	0.004155854543320986	0.0032189716069263	2.3204702417319814	33.68154921390921	18.001009727820595	1	1	0.9904600250784417	639.1966552734375	83.04141262258842	12.868660691758043	185.2554526143622	72.56764068651144	13.507184920372215	2.5423707905602595	100	100	6	0
PoissonCUSP_gamma	11	10.022	1.6266357247216425	2.8862817066630844	0.0024102498358655293	0.0046650878818117235	0.0035376688588386264	4.1757877949296756	23.227273933242653	13.701530864086164	1	1	0.9903613843074477	615.3851034641266	84.86433144310273	17.77398727894117	176.55117246674214	85.94077167839363	15.370861694395515	5.139972209158984	100	100	6	0
PoissonCUSP_gamma	12	10.164	1.6289053574553376	2.756302714231564	0.002377115583497305	0.004537397273940413	0.003457256428718859	2.4805816487181547	28.635416448802548	15.557999048760351	1	1	0.9889546730214176	635.0899310112	79.8924914532698	7.504808455712633	190.9992548605688	76.22073297307851	14.559007534432663	4.468838962951128	100	100	6	0
PoissonCUSP_gamma	13	10.019	1.6372314724989792	2.74814952719397	0.002401914304131829	0.004308621730410859	0.003355268017271344	2.780000156054425	25.937774776759536	14.35888746640698	1	1	0.9898272750047246	597.3617668151855	86.71986279037515	9.895430736633003	202.41969220731377	86.7521150727257	13.80493123914922	3.7988648234151117	100	100	6	0
PoissonCUSP_gamma	14	10.257	1.5145654469380816	2.8915931833007367	0.0020070821788899067	0.004227731017082787	0.0031174065979863467	5.008997097921583	25.1517273226449	15.08036221028324	1	1	0.9932351403903218	637.7567591667175	82.27090974583015	16.597898371699966	204.69838874741103	112.85279354634078	14.203877186306872	3.6447216240288953	100	100	6	0
PoissonCUSP_gamma	15	10.014	1.7172560148502387	2.8319808704490796	0.0022993593766017255	0.0043293410470949	0.0033143502118483125	2.651035369288319	28.33262714205485	15.491831255671585	1	1	0.9905518583114366	648.3429751396179	80.18189552378672	7.063160638153604	165.58465619461626	70.11053778848436	11.172343340686243	2.1814868054606302	100	100	6	0
PoissonCUSP_gamma	16	10.011	1.5738858976259202	2.877265529662681	0.002496586670166836	0.00550109356351478	0.003998840116840808	3.199528950549658	31.451368652726547	17.325448801638103	1	1	0.9891746180701846	665.4335975646973	79.59433446982203	16.44428237462416	174.7550631248782	58.499883901136016	12.913714268083112	3.0939646473664264	100	100	6	0
PoissonCUSP_gamma	17	10.03	1.5972900009507753	2.8262946077702016	0.002259851301131097	0.004712228850938873	0.003486040076034985	2.6658002661563907	29.114427135259056	15.890113700707724	1	1	0.9894302599091049	621.2183933258057	81.37641258573026	16.6229926787529	192.84118409364388	78.51071778830934	14.302212870339421	5.776223621423972	100	100	6	0
PoissonCUSP_gamma	18	10.059	1.6085200201481384	2.6966607448347166	0.002803781383540341	0.005657509763300808	0.004230645573420575	5.9284493065332775	31.92275916062491	18.925604233579094	1	1	0.9853572636412595	622.8679490089417	74.62825050908789	17.974538267897454	182.19250920195623	68.81344025173956	12.352122868537235	3.310374456458332	100	100	6	0
PoissonCUSP_gamma	19	10.009	1.6399404173884204	2.7886276173534985	0.0021871083201926373	0.005016174079472137	0.0036016411998323872	4.007731624850491	28.979395824426344	16.493563724638417	1	1	0.9907360203588895	661.606006860733	86.91650935850643	19.758492337122593	171.10679171872286	73.68485932520579	12.695860327066075	4.0711497798284055	100	100	6	0
PoissonCUSP_gamma	20	10.241	1.694334755426318	2.9558538869913504	0.0020555907367613845	0.004846917140879741	0.0034512539388205626	2.6759585572793534	30.69253458473672	16.684246571008035	1	1	0.9894021570225406	684.9127740859985	82.09160043549635	13.464260837938575	175.00620445920666	82.44679207223712	13.853612592571112	3.7683165502194846	100	100	6	0
PoissonCUSP_gammaKC	1	10.045	1.5282906765948374	2.7471284905752382	0.001806109939690765	0.005315874933991144	0.0035609924368409547	3.4415608723659115	26.116795153533545	14.779178012949728	1	1	0.9898811622589565	622.6075847148895	82.3811164587339	14.275521617699711	202.61422792823038	76.1237332875726	13.819302261670002	2.5072079222111423	100	100	6	0
PoissonCUSP_gammaKC	2	10.08	1.5463054928141429	2.7975488489724434	0.0022262832172865238	0.0047340338654118476	0.0034801585413491857	4.382645554769441	29.223417366625686	16.803031460697564	1	1	0.9924964396358631	644.6059129238129	82.29754377830523	14.871025781077323	179.34030878111474	72.90267141519226	13.447166370883146	5.15493608682484	100	100	6	0
PoissonCUSP_gammaKC	3	10.033	1.5270862885141305	2.8686614312985412	0.0021173127429550986	0.005190083110722699	0.003653697926838899	4.398900542854569	26.3084420204667	15.353671281660635	1	1	0.9885658734265921	620.3041667938232	83.22895030681448	17.270290285155795	201.16828886599572	87.46198966091964	12.07907286360763	4.320208645704583	100	100	6	0
PoissonCUSP_gammaKC	4	10.099	1.6436379828563286	2.822116102032899	0.002227742507885445	0.004096500235658917	0.003162121371772181	2.3842887005000897	30.00108925039269	16.192688975446387	1	1	0.9902954916637535	604.3334767818451	89.60564706812755	14.31368473415861	208.21710579565578	89.60285236047774	12.303190207600101	3.520964058706919	100	100	6	0
PoissonCUSP_gammaKC	5	10.052	1.5760167368943112	2.8727768147380246	0.0022380305106745116	0.00413823837262193	0.0031881344416482206	3.409489812878523	27.92614466754595	15.667817240212237	1	1	0.9917100161463416	670.151221036911	82.47965880371223	10.396288432972714	208.44447173733911	82.84472661502332	13.451296441902198	3.6414589886568254	100	100	6	0
PoissonCUSP_gammaKC	6	10.174	1.6452226627335766	2.808148747175641	0.0019847126756226802	0.0040956577759551	0.00304018522578889	3.450909058654397	26.793480292813292	15.122194675733844	1	1	0.9924879647149771	612.6548113822937	84.28156746666596	16.726726581794114	209.14197527692153	108.6042231163966	12.546756701888182	4.060490977295651	100	100	6	0
PoissonCUSP_gammaKC	7	10.013	1.6063136570527665	2.7560327969322316	0.0033534664957929005	0.00472402115959967	0.004038743827696286	5.520814386822169	30.71710424251733	18.11895931466975	1	0.9090909090909091	NA	613.7373423576355	163.08964897474175	269.31813393987875	217.81862690589028	139.94442814457832	40.91515510970831	80.25153001722933	100	100	6	0
PoissonCUSP_gammaKC	8	10.052	1.6946993998025413	2.7945120994747934	0.0021608622800609206	0.0047603457218232245	0.0034606040009420727	2.4397757285529043	25.83868346619153	14.139229597372218	1	1	0.9908773405777302	659.3142569065094	79.96074084080826	14.846310586248745	183.56027825113773	81.0241429083028	11.70085110048241	3.02640376169557	100	100	6	0
PoissonCUSP_gammaKC	9	10.386	1.5730203095791244	2.886439095157302	0.0022734816721285515	0.004274506415204286	0.0032739940436664187	2.801659514070837	25.569504090632535	14.185581802351686	1	1	0.9903215371652291	656.9286789894104	76.87202060040616	13.085586741481976	160.68308645922733	56.01026599125206	10.444719860893901	2.6516683391996994	100	100	6	0
PoissonCUSP_gammaKC	10	10.034	1.6932650501999353	2.8195755324577934	0.0033356628784255785	0.003988200639720269	0.0036619317590729237	2.040544478398975	32.78091300950622	17.4107287439526	1	0.9090909090909091	NA	637.3894076347351	160.99699419137735	265.91668094444066	177.14064571535985	78.54834182972445	15.91150731903971	14.858144830152067	100	100	6	0
PoissonCUSP_gammaKC	11	10.205	1.6211624279799093	2.8851709220677093	0.0023258655590642882	0.004472977588222314	0.003399421573643301	4.077452172719459	22.356415436713547	13.216933804716504	1	1	0.9910081496000348	662.499719619751	84.97968121467257	17.018266404767473	174.39382255802676	81.24799385966628	14.033975453980482	3.109049219836243	100	100	6	0
PoissonCUSP_gammaKC	12	10.048	1.618692255789407	2.7595308911111425	0.00247188542800849	0.004413438632485023	0.0034426620302467565	3.2167317397019155	29.01272388484555	16.11472781227373	1	1	0.988087420804524	626.5725696086884	79.53291255731628	7.959253111542102	194.2079625073051	83.67260889221674	13.520709240275234	3.889260476669045	100	100	6	0
PoissonCUSP_gammaKC	13	10.043	1.6309631369684547	2.749974684069761	0.002331650772640299	0.004358445336977266	0.0033450480548087827	3.016593540478759	26.30934663776589	14.662970089122325	1	1	0.9896145270280661	635.2332937717438	87.00433787996252	10.292200459916828	200.0484011030743	89.63939791928354	12.887002668117214	4.517117251530981	100	100	6	0
PoissonCUSP_gammaKC	14	10.256	1.5085820824439389	2.891392945215607	0.0020057533447715354	0.004367921185461987	0.0031868372651167615	5.242179133918503	25.776550764534402	15.509364949226452	1	1	0.9929020043171964	596.0210514068604	84.78115034333781	17.8595658945528	202.73338766181988	99.56557534737166	14.317720787107802	5.823796793483779	100	100	6	0
PoissonCUSP_gammaKC	15	10.016	1.722030282149257	2.8359670691382792	0.002280600478807672	0.004238099430397022	0.003259349954602347	2.568297931484684	27.993330479259637	15.28081420537216	1	1	0.9908517721095256	655.1628513336182	79.0317039850907	6.515553591105559	173.3703292061057	83.8996475327162	13.687300516752808	4.3542755377965054	100	100	6	0
PoissonCUSP_gammaKC	16	10.081	1.57849557302607	2.8804409878930692	0.00259892870861193	0.005565273259979516	0.004082100984295723	3.359345586358014	31.73730098227666	17.548323284317338	1	1	0.9891585234150388	653.9964284896851	79.41388996423626	17.2264510767307	179.29257816931712	62.97985860655566	13.892010867780055	3.936953682275193	100	100	6	0
PoissonCUSP_gammaKC	17	10.046	1.6013832500887213	2.8180353367433733	0.0022710362670918726	0.004587593886886743	0.0034293150769893078	2.5956686670584124	27.89322806990666	15.244448368482535	1	1	0.9894693945111153	610.4163167476654	83.28445693333123	17.588885659137322	189.15849514210058	71.92586824662794	13.300872999854423	5.012769172343497	100	100	6	0
PoissonCUSP_gammaKC	18	10.293	1.6037612429924795	2.691401395820186	0.0027677049315983668	0.005413584184139093	0.0040906445578687296	6.302239154742791	30.669776473367264	18.48600781405503	1	1	0.9873353706833854	633.4025785923004	74.03392415155703	16.75879631172102	168.90734563339097	61.488973487505056	12.97730114426266	5.009607862671548	100	100	6	0
PoissonCUSP_gammaKC	19	10.052	1.6451005753333579	2.7905286340273654	0.002143185876835546	0.005004487650291349	0.0035738367635634472	3.7097140614996063	28.98776770829208	16.348740884895843	1	1	0.9910092841820742	597.4900929927826	85.84336809059977	18.579539352962225	164.3059657400849	70.41708894266273	12.121516507221733	3.4334611620933426	100	100	6	0
PoissonCUSP_gammaKC	20	10.117	1.700255694346181	2.95523864832964	0.0020150509488703955	0.004796207104028944	0.0034056290264496696	2.3363313832312826	30.104743036702768	16.220537209967027	1	1	0.9896685167349655	684.7771306037903	84.424627472155	13.430558667343936	183.87957250972715	98.06550583796243	13.67528806051564	3.9835829159243734	100	100	6	0
PoissonCUSP_invgamma	1	19	1.5122807032366674	2.7351371004962886	0.006999072555544506	0.00504955729547094	0.006024314925507723	1.7286902368645016	25.59380240375753	13.661246320311015	1	0.5263157894736842	NA	739.6676485538483	238.55677999052872	173.53985934600317	195.836886037191	77.69583532638019	275.6499373259075	308.90834836077823	100	100	6	0
PoissonCUSP_invgamma	2	19	1.5498137768264133	2.7847123176681063	0.0071705996189589645	0.004624545876266505	0.005897572747612735	1.8027705764200048	29.921331143532996	15.8620508599765	1	0.5263157894736842	NA	803.4163317680359	235.26452801402976	170.0661512389124	172.39717895939066	68.78884287996455	291.7139825935671	356.8863007128072	100	100	6	0
PoissonCUSP_invgamma	3	19	1.499118944513215	2.8555660118745587	0.007119146503657835	0.0051214546587949475	0.006120300581226391	1.9849904351766108	26.633499041744603	14.309244738460606	1	0.5263157894736842	NA	760.4343867301941	226.1979268365709	154.7719070541912	207.15197575840466	82.53528918812667	319.4654809237582	362.8106096423668	100	100	6	0
PoissonCUSP_invgamma	4	19	1.6288159773977609	2.8092191955268078	0.007189053524006215	0.0038252299637044507	0.005507141743855333	1.0009476506914792	29.357041127459592	15.178994389075536	1	0.5263157894736842	NA	734.4980263710022	236.19905522356248	161.25988994425123	178.0389682095206	89.90282519202614	301.1576342803618	365.59721717227916	100	100	6	0
PoissonCUSP_invgamma	5	19	1.5638099741557354	2.853515519390514	0.00714779426128397	0.003833951311895367	0.005490872786589668	1.735618637347157	27.033707813402817	14.384663225374986	1	0.5263157894736842	NA	766.0229017734528	236.7430606840258	168.17877696590836	182.83681518374885	82.88708676610716	325.55564988378427	379.63076413234273	100	100	6	0
PoissonCUSP_invgamma	6	19	1.6272004216792526	2.7959422476502294	0.007045957375192803	0.004012732878685299	0.005529345126939051	1.4794372079877955	26.62528842903671	14.052362818512254	1	0.5263157894736842	NA	794.50346159935	235.1332821460677	164.52281757870395	187.86011197986144	83.06110139527674	335.0448576216516	375.6963527573685	100	100	6	0
PoissonCUSP_invgamma	7	19	1.5850469524287643	2.7438051595561634	0.007113684288666827	0.004751518708217012	0.005932601498441919	2.920264134623225	31.142372000075056	17.03131806734914	1	0.5263157894736842	NA	804.1083657741547	238.2203526291543	169.85979973132382	178.99782109712885	83.08395923593977	291.30400900156377	316.88105828447436	100	100	6	0
