Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V36	161	3	0	27	0	0	20	29	8	0	0	60	29	24	3	0	0	3
V37	10	0	0	28	0	26	18	34	14	0	2	11	20	0	0	0	0	0
V38	0	28	14	0	16	0	4	0	0	4	0	8	4	1	6	1	7	0
V39	7	3	15	8	0	0	0	6	3	0	3	2	0	1	0	0	0	2
V40	14	16	36	45	0	4	0	4	23	2	5	2	2	1	2	3	0	2
V41	73	17	136	28	30	0	18	16	20	0	0	10	25	11	0	0	44	0
V42	508	0	3	38	0	0	0	13	17	42	78	10	14	0	2	0	18	8
V43	6	111	2	127	0	52	17	45	51	17	7	8	0	11	6	6	0	0
V44	94	125	0	24	0	74	0	8	30	0	0	49	36	0	12	33	0	9
V45	2	53	28	16	41	0	0	1	9	8	9	9	0	10	5	0	1	5
V46	14	5	5	187	0	0	8	222	62	61	62	0	15	8	0	0	0	0
V47	24	6	34	26	0	1	0	10	12	0	0	5	0	0	2	2	0	0
V48	0	5	0	0	31	3	5	0	0	0	0	11	3	8	1	4	0	0
V49	2	0	0	10	18	57	20	4	1	12	14	8	2	17	0	0	0	0
V50	1	32	0	3	13	2	4	22	20	0	21	19	4	0	6	28	0	0
V51	66	9	1	45	23	41	109	15	15	3	4	18	5	19	0	0	0	2
V52	52	2	14	1	0	0	0	0	0	1	1	0	0	6	2	2	1	15
V53	1	5	12	29	0	4	2	33	26	37	14	4	0	0	1	0	0	1
V54	6	8	40	50	0	2	0	52	10	0	0	2	24	0	4	0	0	0
V55	115	0	3	0	28	29	55	0	0	0	1	24	0	39	0	0	0	3
V56	1	2	2	29	5	12	3	18	24	0	6	0	17	5	2	8	0	0
V57	40	28	11	16	0	33	6	23	8	28	24	10	20	3	0	25	0	0
V58	13	64	2	2	23	15	2	8	2	0	0	10	8	12	0	5	0	0
V59	419	105	0	13	2	7	0	7	11	7	0	2	0	18	18	24	0	0
V60	58	28	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	11
V61	0	20	129	6	13	56	26	3	0	1	12	0	12	0	0	20	3	7
V62	152	44	104	189	0	0	5	152	164	2	0	2	24	5	0	0	0	38
V63	65	0	166	9	195	76	67	2	0	10	11	0	1	27	5	0	14	0
V64	53	2	9	3	0	8	0	1	3	3	0	2	0	0	0	1	0	0
V65	28	2	1	1	118	85	57	0	1	10	0	64	0	37	2	0	0	0
V66	23	6	0	270	0	5	0	36	81	8	27	0	22	1	0	0	0	0
V67	0	15	1	9	220	26	81	0	2	0	2	25	26	0	6	29	0	1
V68	60	24	0	9	23	45	16	10	7	0	1	6	12	0	0	6	18	0
V69	3	16	80	296	104	54	44	89	101	27	11	32	33	0	13	0	15	0
V70	0	35	6	0	0	10	0	0	2	11	11	0	3	0	15	0	0	0
V71	33	0	8	69	95	35	38	38	70	0	0	0	20	0	0	0	21	9
V72	166	3	0	2	30	13	37	0	1	2	0	0	5	22	5	5	3	0
V73	26	157	18	2	10	0	0	1	2	0	5	13	3	0	0	0	0	5
V74	135	62	0	0	18	22	7	0	0	13	17	0	0	0	51	12	0	18
V75	22	0	76	36	84	31	12	4	4	0	4	19	7	17	2	7	0	18
V76	66	14	88	5	12	0	22	1	1	27	35	2	0	0	3	0	37	0
V77	18	12	156	70	28	23	32	34	36	11	17	0	6	10	3	0	0	9
V78	24	3	0	1	0	0	0	0	0	17	14	0	0	12	0	0	0	0
V79	161	64	1	4	9	26	7	10	7	25	22	6	0	2	19	18	0	4
V80	90	106	14	24	0	36	16	9	8	58	55	0	2	11	10	2	0	11
V81	14	11	4	0	19	4	16	2	0	3	31	8	2	0	0	20	38	0
V82	204	169	3	3	20	133	20	0	0	58	50	34	1	77	65	0	0	20
V83	2	74	25	0	0	0	2	0	0	32	65	1	0	24	4	4	0	2
V84	318	0	0	14	0	8	6	3	10	0	3	10	6	0	0	0	0	49
V85	6	0	4	13	4	7	6	7	0	15	10	8	0	8	1	0	0	0
V86	1	148	1	0	0	0	2	3	2	21	27	1	2	1	10	32	0	0
V87	70	24	0	12	37	17	0	13	5	0	0	17	25	0	0	0	0	6
V88	2	149	0	10	36	13	8	0	2	8	0	5	8	0	21	5	0	0
V89	52	89	71	6	0	0	0	10	16	9	0	1	0	0	20	17	26	13
V90	10	3	1	49	156	47	100	22	14	1	0	43	53	34	0	3	0	0
V91	37	60	49	8	0	2	0	1	4	18	1	0	11	7	3	9	7	0
V92	33	118	128	37	14	9	4	2	12	11	0	3	0	0	24	17	0	0
V93	16	0	23	24	0	0	0	17	33	13	7	1	7	0	2	0	0	1
V94	4	46	1	16	12	0	19	9	5	56	67	5	11	73	24	0	0	0
V95	15	37	10	45	0	3	4	39	18	2	0	1	8	0	11	0	0	0
V96	19	101	0	33	0	0	4	27	19	1	4	2	5	0	9	3	0	0
V97	5	0	6	0	0	9	6	0	0	28	16	0	2	24	0	0	0	0
V98	50	8	80	14	0	18	23	3	2	25	30	0	15	32	5	0	0	0
V99	23	12	4	11	0	0	8	0	1	25	7	5	12	14	0	14	0	6
V100	9	24	40	1	31	52	12	0	1	21	6	19	42	1	15	5	0	0
