MutationType	ID83A	ID83B	ID83C	ID83D
3:Del:R:0	8.28E-04	9.92E-04	7.48E-05	3.24E-04
3:Del:R:1	2.87E-04	3.50E-04	2.81E-04	2.44E-05
3:Del:R:2	3.12E-04	3.24E-04	9.03E-09	4.97E-03
3:Del:R:3	6.76E-05	1.36E-04	1.89E-04	5.87E-05
3:Del:R:4	6.49E-09	1.42E-08	3.23E-09	7.31E-09
3:Del:R:5	6.49E-09	1.42E-08	3.23E-09	7.31E-09
4:Del:R:0	3.85E-04	3.60E-04	3.44E-09	5.79E-09
4:Del:R:1	2.10E-04	4.14E-04	1.40E-04	0.00E+00
4:Del:R:2	1.37E-04	2.11E-05	1.81E-05	1.26E-04
4:Del:R:3	6.53E-07	3.74E-05	3.78E-08	7.82E-05
4:Del:R:4	1.76E-05	2.79E-05	3.36E-08	3.92E-08
4:Del:R:5	4.75E-05	4.77E-08	4.27E-08	4.93E-08
5:Del:R:0	1.41E-02	1.55E-02	0.00E+00	2.79E-03
5:Del:R:1	4.16E-04	2.19E-04	4.01E-08	1.08E-04
5:Del:R:2	1.09E-04	2.07E-04	2.23E-05	1.86E-04
5:Del:R:3	2.61E-06	1.14E-03	1.10E-07	4.41E-02
5:Del:R:4	8.23E-05	5.51E-05	3.40E-08	4.22E-08
5:Del:R:5	6.49E-09	1.42E-08	3.23E-09	7.31E-09
2:Ins:R:0	1.55E-04	2.63E-04	5.96E-06	7.37E-05
2:Ins:R:1	6.95E-05	2.26E-04	4.17E-09	8.71E-05
2:Ins:R:2	1.06E-04	6.14E-05	4.59E-05	1.32E-06
2:Ins:R:3	5.21E-05	1.09E-04	5.22E-05	1.09E-05
2:Ins:R:4	2.63E-04	1.19E-04	2.11E-04	1.81E-05
2:Ins:R:5	1.30E-03	5.93E-04	5.29E-04	6.04E-05
3:Ins:R:0	3.05E-05	8.29E-05	4.53E-05	4.77E-05
3:Ins:R:1	1.90E-04	5.25E-05	5.99E-05	3.30E-04
3:Ins:R:2	6.07E-05	2.23E-05	1.52E-05	2.28E-05
3:Ins:R:3	1.56E-08	2.16E-08	9.41E-09	1.62E-04
3:Ins:R:4	6.49E-09	1.42E-08	3.23E-09	7.31E-09
3:Ins:R:5	2.36E-04	1.31E-04	9.29E-05	1.09E-04
4:Ins:R:0	1.12E-04	2.32E-04	2.92E-05	1.00E-04
4:Ins:R:1	1.52E-04	1.55E-04	1.58E-04	5.75E-05
4:Ins:R:2	5.82E-08	9.75E-02	1.24E-03	6.00E-02
4:Ins:R:3	1.35E-05	3.47E-05	4.37E-05	4.13E-08
4:Ins:R:4	6.42E-05	5.58E-09	6.94E-05	4.78E-09
4:Ins:R:5	2.09E-04	1.32E-04	1.59E-04	1.27E-04
5:Ins:R:0	1.27E-05	7.10E-05	4.18E-08	4.83E-08
5:Ins:R:1	5.69E-04	6.46E-04	1.56E-04	2.99E-04
5:Ins:R:2	8.89E-05	9.80E-06	4.97E-05	3.69E-09
5:Ins:R:3	5.85E-08	2.99E-08	4.31E-08	3.85E-05
5:Ins:R:4	2.00E-05	1.14E-05	4.10E-08	8.97E-05
5:Ins:R:5	4.68E-05	2.20E-05	1.51E-05	4.52E-08
2:Del:M:1	3.26E-04	4.37E-04	2.31E-04	4.57E-05
3:Del:M:1	6.01E-04	6.11E-04	1.16E-04	2.51E-04
3:Del:M:2	2.62E-04	4.59E-04	1.47E-04	2.38E-04
4:Del:M:1	4.76E-04	5.53E-04	1.18E-08	5.27E-05
4:Del:M:2	1.75E-04	2.45E-04	2.10E-08	1.32E-08
4:Del:M:3	1.29E-04	1.78E-04	1.60E-04	2.74E-04
5:Del:M:1	1.61E-02	1.74E-02	2.50E-04	1.84E-03
5:Del:M:2	6.36E-03	7.85E-03	2.60E-04	9.99E-04
5:Del:M:3	3.02E-03	3.04E-03	0.00E+00	4.63E-04
5:Del:M:4	1.24E-03	1.17E-03	8.19E-09	5.63E-05
5:Del:M:5	8.46E-04	7.97E-04	1.70E-09	1.28E-04
