Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V42	0	40	31	9	256	113	8	55	28	17	0	10	0	0	34
V43	52	0	20	0	6	17	0	0	0	26	22	2	10	0	0
V44	72	157	102	0	28	69	15	0	0	0	19	0	67	28	0
V45	29	7	0	95	29	0	64	40	0	30	0	1	36	0	0
V46	0	2	36	0	12	1	6	0	2	0	2	0	0	9	0
V47	17	58	116	12	0	0	0	28	49	0	0	6	50	0	0
V48	63	158	7	0	0	0	3	0	0	0	0	0	0	17	0
V49	58	0	16	4	9	23	0	0	29	18	35	0	17	0	0
V50	141	16	58	0	5	27	1	8	8	0	6	0	1	3	0
V51	172	215	2	7	14	41	30	3	0	0	43	0	3	0	0
V52	26	19	3	0	67	41	29	3	0	0	4	0	5	21	0
V53	94	70	0	190	14	6	16	1	0	16	36	27	45	0	0
V54	16	0	1	46	0	2	0	1	23	9	3	2	0	0	6
V55	75	0	55	1	33	38	0	30	0	0	0	0	0	9	4
V56	231	0	6	0	42	80	1	0	0	0	63	0	0	0	4
V57	14	78	129	85	0	1	7	0	102	0	0	15	45	1	2
V58	16	0	2	0	11	0	89	4	0	18	9	0	6	4	3
V59	189	2	1	156	37	25	73	1	6	0	0	2	7	0	0
V60	0	65	63	0	33	21	1	0	0	0	2	0	9	9	0
V61	48	11	180	36	18	0	0	0	202	0	3	43	0	0	16
V62	21	69	7	67	0	0	24	0	4	3	14	15	0	0	0
V63	0	15	207	0	0	8	74	82	41	0	6	11	29	0	4
V64	41	0	101	10	8	6	1	1	116	16	0	27	11	0	0
V65	8	0	0	0	0	21	228	59	1	70	0	0	6	0	0
V66	119	0	122	0	0	0	24	99	56	43	0	27	0	0	0
V67	73	59	0	132	253	178	52	126	0	131	26	0	25	17	0
V68	18	69	5	72	19	18	7	0	0	4	14	18	25	7	4
V69	0	6	5	37	153	100	29	63	0	0	0	0	22	38	0
V70	26	66	97	1	0	0	2	0	8	0	28	10	0	0	5
V71	29	199	58	48	0	0	9	0	11	0	68	0	1	9	0
V72	480	10	54	12	145	85	17	4	0	36	71	0	0	19	11
V73	119	11	1	5	0	1	5	10	0	0	0	2	2	0	0
V74	0	5	4	1	88	36	161	54	0	0	0	10	0	28	4
V75	31	3	53	22	0	2	12	14	0	0	0	9	34	0	0
V76	21	24	0	156	0	2	78	49	0	0	7	65	0	0	16
V77	81	88	18	1	10	39	0	3	0	0	3	0	2	9	0
V78	40	25	3	5	187	118	0	21	0	46	28	0	0	38	0
V79	105	81	0	142	0	14	0	0	0	0	44	11	14	0	0
V80	0	7	201	111	53	0	0	0	96	0	0	0	29	0	0
V81	13	12	71	0	0	10	0	0	35	0	0	13	0	0	0
V82	1	62	1	149	0	0	0	0	0	0	0	18	0	0	11
V83	10	94	183	0	8	12	12	27	58	1	0	0	8	6	0
V84	34	42	6	37	27	15	0	0	0	0	25	0	0	19	8
V85	0	6	0	82	3	8	43	42	0	5	4	6	16	0	0
V86	46	20	0	12	0	6	32	6	0	20	0	18	0	0	0
V87	0	154	61	1	0	3	22	25	0	5	0	0	30	9	0
V88	0	14	56	0	122	109	37	15	0	17	8	0	0	34	0
V89	131	305	58	42	0	0	0	0	0	0	0	5	29	3	0
V90	0	285	38	0	0	0	0	0	79	0	0	37	0	0	0
V91	3	2	13	9	0	4	163	38	0	23	2	12	0	0	1
V92	14	57	114	111	125	66	19	21	5	11	0	22	0	0	0
V93	0	35	0	7	85	31	1	3	0	14	0	0	0	16	0
V94	142	67	173	7	0	0	63	62	94	51	12	48	0	14	0
V95	171	124	17	21	0	2	1	2	0	0	0	0	4	40	0
V96	22	16	0	2	0	12	0	0	0	0	0	3	0	0	1
V97	133	0	7	119	13	18	0	0	17	0	63	0	0	0	0
V98	62	75	1	0	0	0	0	0	0	0	30	20	0	0	0
V99	2	0	1	4	0	0	16	23	0	13	0	0	0	0	0
V100	15	4	12	37	12	55	0	10	0	3	0	0	0	24	0
