MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
3:Ins:R:1	3.29E-04	1.26E-04	2.90E-08	7.03E-07	1.13E-03
3:Ins:R:2	1.05E-04	4.86E-05	1.61E-04	5.32E-05	2.90E-09
3:Ins:R:3	3.54E-05	2.48E-08	5.13E-08	3.83E-08	6.21E-08
3:Ins:R:4	3.31E-08	2.81E-08	4.74E-08	6.31E-08	6.50E-05
3:Ins:R:5	1.83E-04	2.64E-05	1.01E-08	1.96E-04	6.85E-05
4:Ins:R:0	1.52E-08	8.47E-05	5.54E-05	1.22E-04	7.98E-05
4:Ins:R:1	1.61E-04	1.37E-04	1.55E-04	2.20E-04	2.98E-05
4:Ins:R:2	4.40E-08	2.76E-08	4.53E-08	6.62E-05	7.01E-08
4:Ins:R:3	3.93E-08	3.09E-05	4.43E-08	2.84E-05	5.71E-08
4:Ins:R:4	1.07E-08	1.58E-04	3.73E-04	4.93E-05	7.28E-05
4:Ins:R:5	1.34E-04	2.04E-08	5.98E-09	3.63E-08	1.99E-07
5:Ins:R:0	9.27E-05	1.23E-05	4.30E-04	9.90E-05	1.14E-04
5:Ins:R:1	4.69E-04	2.58E-04	4.34E-04	4.73E-04	3.81E-04
5:Ins:R:2	7.77E-05	1.70E-08	5.53E-05	3.45E-08	4.26E-08
5:Ins:R:3	4.45E-08	5.91E-05	2.74E-08	3.64E-09	6.76E-05
5:Ins:R:4	3.78E-08	1.34E-05	4.38E-08	6.77E-05	8.50E-05
5:Ins:R:5	4.02E-08	1.77E-08	8.48E-05	7.71E-05	1.41E-05
2:Del:M:1	5.66E-08	2.97E-07	4.81E-08	6.34E-08	5.42E-03
3:Del:M:1	2.67E-04	4.03E-04	4.64E-04	1.98E-04	9.89E-06
3:Del:M:2	2.86E-04	2.02E-04	3.46E-04	3.01E-04	2.21E-04
4:Del:M:1	7.40E-05	2.33E-04	2.99E-04	3.08E-04	3.87E-05
4:Del:M:2	1.81E-04	3.24E-04	1.95E-04	1.91E-04	0.00E+00
4:Del:M:3	9.52E-05	2.82E-04	1.99E-04	1.00E-04	1.61E-08
5:Del:M:1	4.00E-03	4.09E-05	1.74E-02	1.59E-02	1.66E-03
5:Del:M:2	1.67E-03	3.84E-04	8.84E-03	7.94E-03	1.64E-03
5:Del:M:3	5.22E-04	3.71E-04	3.29E-03	2.49E-03	3.62E-04
5:Del:M:4	2.57E-04	2.60E-04	8.86E-04	5.92E-04	1.89E-04
5:Del:M:5	4.21E-04	0.00E+00	1.23E-03	1.19E-03	4.00E-04
