Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V21	1.21E+01	1.68E+00	4.83E+00	2.01E+00	1.34E+00	5.09E+00	6.91E+00	1.60E+01
V22	5.76E+00	1.79E+00	2.84E+00	4.19E+00	1.57E+00	2.42E+00	2.02E+00	5.09E+00
V23	8.41E+01	3.00E-01	2.13E+01	1.22E+00	5.93E+00	2.32E+01	1.61E+00	8.72E+01
V24	2.37E+00	2.35E+00	1.17E+01	2.94E+00	2.19E+00	1.26E+01	6.11E-01	3.12E+00
V25	1.13E+00	2.99E+00	1.04E+01	2.09E+00	9.37E+00	1.09E+01	3.85E+00	1.29E+01
V26	1.70E+00	4.14E+00	2.44E+00	1.55E+00	1.92E+00	1.40E+00	1.68E+00	1.86E+00
V27	2.49E+01	1.27E+00	1.24E+00	6.77E+00	2.36E+00	5.81E+00	9.24E-01	2.43E+01
V28	2.33E+01	2.61E+00	1.05E+00	1.66E+00	1.83E+00	1.73E+00	1.96E+00	2.33E+01
V29	9.79E+00	2.94E+00	3.90E+00	6.42E+00	1.00E+00	6.45E+00	1.11E+00	1.06E+01
V30	1.77E+00	2.14E+00	9.41E+00	1.06E+01	1.59E+01	5.64E+00	7.61E-01	1.69E+01
V31	2.41E+00	1.44E+00	6.84E+00	1.11E+00	8.84E-01	8.41E+00	3.77E+00	2.63E+00
V32	3.74E+00	2.92E+00	1.34E+00	1.23E+00	4.69E+00	7.95E-01	0.00E+00	4.15E+00
V33	6.52E+00	2.69E+00	5.63E+00	3.14E+00	2.02E+01	6.49E+00	6.31E+00	2.09E+01
V34	0.00E+00	0.00E+00	6.11E-01	0.00E+00	9.94E-01	1.32E+00	1.45E+00	4.00E-01
V35	9.12E-01	9.89E-01	1.40E+01	5.73E+00	3.19E+00	1.06E+01	2.37E+01	3.32E+01
V36	1.39E+00	2.13E+00	2.76E+01	1.60E+01	0.00E+00	2.01E+01	3.28E+00	9.12E+00
V37	2.25E+00	1.81E+00	1.57E+00	1.19E+00	1.72E+00	2.95E+00	6.29E-01	1.98E+00
V38	2.61E+01	3.11E+00	1.41E+00	1.55E+00	5.47E-01	1.88E+00	2.10E+00	2.67E+01
V39	9.72E+00	1.38E+00	1.09E+00	2.18E+00	4.64E+00	1.68E+00	1.36E+00	7.69E+00
V40	0.00E+00	1.02E+00	0.00E+00	9.80E-01	7.06E-01	2.00E-01	5.33E-01	0.00E+00
V41	3.70E+00	5.12E-01	1.43E+00	2.30E+00	1.08E+00	1.88E+00	1.35E+00	3.57E+00
V42	0.00E+00	3.54E+00	1.93E+00	3.12E+00	7.86E-01	2.95E+00	1.08E+00	9.45E-01
V43	5.09E+00	0.00E+00	2.11E+01	2.61E+00	1.19E+00	2.15E+01	4.21E+00	7.44E+00
V44	4.63E+00	1.56E+00	1.99E+00	1.65E+01	9.78E-01	1.34E+01	1.59E+00	1.18E+01
V45	1.88E+01	7.90E-01	5.58E-01	2.21E-01	6.16E-01	0.00E+00	9.78E-01	1.95E+01
V46	8.25E+00	5.78E-01	1.95E+00	1.57E+00	3.33E+00	1.35E+00	1.07E+00	7.22E+00
V47	1.35E+01	1.43E+00	3.58E+01	8.95E-01	2.23E+00	3.72E+01	1.57E+00	1.50E+01
V48	2.00E-01	3.90E+00	7.70E+00	6.33E+00	1.32E+01	6.78E+00	4.96E-01	1.16E+01
V49	1.78E+01	3.65E+00	1.15E+01	2.68E+00	6.76E+00	1.16E+01	1.15E+00	1.86E+01
V50	5.59E-01	8.44E-01	5.12E-01	4.68E+00	1.35E+00	4.87E+00	2.24E-01	7.30E-01
V51	2.43E+00	1.36E+00	0.00E+00	5.81E-01	2.59E+00	9.00E-01	1.66E+00	2.70E+00
V52	2.56E+00	1.45E+01	2.31E+01	4.44E+00	4.93E+00	2.42E+01	4.34E+00	6.82E+00
V53	7.49E+00	6.81E+00	5.88E+00	2.33E+00	1.50E+00	6.34E+00	6.67E-01	7.52E+00
V54	2.07E+00	7.61E-01	9.94E+00	0.00E+00	3.89E-01	9.94E+00	8.17E-01	1.70E+00
V55	1.74E+01	1.60E+00	1.31E+01	4.38E+00	1.65E+00	8.77E+00	2.78E+00	1.71E+01
V56	1.88E+01	2.68E+00	2.15E+00	2.16E+00	5.00E-01	8.67E-01	2.33E+00	1.94E+01
V57	1.06E+01	1.20E+00	6.53E-01	3.63E+00	1.16E+01	3.20E+00	3.33E-01	1.46E+01
V58	9.67E-01	1.18E+00	1.26E+01	4.96E+00	3.98E+00	9.58E+00	9.78E-01	2.22E+00
V59	1.51E+00	1.42E+00	2.39E+00	2.68E+00	4.97E+00	2.24E+00	2.63E+00	6.19E+00
V60	6.36E-01	0.00E+00	1.46E+00	7.02E+00	4.27E-01	5.95E+00	3.06E-01	3.20E+00
V61	1.01E+00	1.67E+00	1.32E+01	4.91E+00	5.97E+00	9.32E+00	2.47E+00	8.54E+00
V62	0.00E+00	1.24E+00	1.26E+01	3.23E+00	4.33E-01	1.10E+01	3.71E-01	1.20E+00
V63	6.47E+00	8.03E-01	7.35E+00	5.66E+00	3.79E+00	4.70E+00	7.22E-01	6.58E+00
V64	2.43E+01	2.08E+00	3.35E-01	8.83E+00	2.81E+00	8.70E+00	2.48E+00	2.67E+01
V65	0.00E+00	0.00E+00	1.37E+01	1.75E+00	4.58E+00	1.24E+01	1.51E+00	4.28E+00
V66	8.86E+00	3.90E+00	3.29E+00	2.21E+00	1.42E+00	2.82E+00	2.53E+00	1.04E+01
V67	1.02E+01	6.53E-01	1.04E+01	5.70E+00	1.11E+00	9.16E+00	3.06E+00	1.19E+01
V68	1.54E+00	2.05E+00	4.22E+00	1.43E+00	4.01E+00	4.92E+00	3.14E+00	4.68E+00
V69	2.34E+01	3.97E+00	7.34E+00	3.17E+00	1.31E+00	6.65E+00	1.82E+00	2.16E+01
V70	4.40E+00	2.10E+00	8.31E-01	1.38E+00	4.73E+00	8.17E-01	1.76E+00	5.90E+00
V71	6.77E+00	4.28E-01	4.66E+00	2.66E+00	2.70E+00	2.82E+00	1.25E+00	8.91E+00
V72	7.37E-01	1.59E+00	7.03E+00	5.97E-01	9.07E-01	7.43E+00	7.06E-01	7.03E-01
V73	4.66E+00	2.60E+00	2.04E+00	7.81E+00	1.55E+00	4.16E+00	6.50E-01	4.66E+00
V74	1.56E+00	0.00E+00	3.84E+00	2.09E+00	0.00E+00	4.48E+00	1.40E+00	1.84E+00
V75	4.08E+01	1.08E+00	1.77E+00	3.10E+01	1.23E+00	2.35E+01	5.35E+00	4.51E+01
V76	1.61E+01	1.31E+00	8.65E+00	2.11E+00	0.00E+00	8.80E+00	1.47E+00	1.65E+01
V77	2.56E+00	2.86E+00	9.93E+00	1.51E+01	3.39E+00	1.10E+01	6.34E+00	1.10E+01
V78	5.26E-01	4.27E-01	1.02E+01	2.00E-01	5.84E+00	1.10E+01	8.19E-01	5.67E+00
V79	1.07E+01	4.65E+00	2.53E+00	8.46E-01	2.23E+00	3.07E+00	8.46E-01	9.77E+00
V80	9.54E+00	2.98E+00	2.76E+00	8.49E+00	2.22E+00	9.47E+00	1.64E+00	1.14E+01
V81	9.31E+00	1.42E+00	7.04E+00	5.47E-01	3.33E+00	6.11E+00	1.82E+00	8.95E+00
V82	1.49E+01	1.88E+00	2.46E+00	3.09E+00	8.06E-01	1.94E+00	1.37E+00	1.54E+01
V83	1.94E+01	1.96E+00	1.63E+01	1.75E+00	1.26E+00	1.53E+01	2.43E+00	1.95E+01
V84	2.08E+00	1.36E+00	4.86E+00	8.43E-01	3.91E+00	5.04E+00	1.06E+00	3.15E+00
V85	1.28E+00	2.05E+00	1.15E+00	1.65E+00	3.63E+00	8.54E-01	3.14E+00	5.44E+00
V86	6.69E+00	3.42E+00	2.65E+00	7.07E+00	1.16E+00	4.83E+00	1.16E+00	5.59E+00
V87	4.30E+00	5.59E-01	6.09E+00	2.05E+00	1.02E+00	5.11E+00	1.49E+00	4.60E+00
V88	2.37E+00	5.81E-01	3.78E+00	2.17E+00	4.80E+00	3.07E+00	4.37E+00	5.23E+00
V89	7.13E+00	1.04E+00	7.63E-01	2.13E-01	6.59E+00	0.00E+00	2.10E+00	7.74E+00
V90	1.50E+00	6.74E-01	3.29E+00	0.00E+00	0.00E+00	3.26E+00	8.84E-01	2.20E+00
V91	4.30E+00	3.56E+00	1.33E+01	1.98E+01	5.12E-01	9.28E+00	1.22E+00	1.65E+01
V92	5.03E+00	2.00E-01	1.02E+00	6.32E+00	2.51E+00	4.99E+00	5.73E-01	6.61E+00
V93	0.00E+00	0.00E+00	2.39E+00	6.82E+00	2.47E+00	4.27E+00	4.22E-01	6.31E+00
V94	8.95E-01	3.17E+00	1.92E+00	1.08E+00	1.47E+00	1.55E+00	1.23E+00	2.06E+00
V95	1.25E+00	7.92E-01	6.18E-01	2.80E+00	7.11E+00	8.14E-01	0.00E+00	6.34E+00
V96	3.92E+01	3.62E+00	9.52E+00	3.48E+00	9.83E-01	7.59E+00	6.19E+00	4.28E+01
V97	9.64E+00	6.33E-01	6.67E-01	1.93E+00	3.94E+00	1.19E+00	3.14E-01	9.83E+00
V98	4.50E+00	4.48E-01	7.17E+00	0.00E+00	1.13E+00	5.54E+00	2.48E+00	4.31E+00
V99	3.17E+00	1.01E+00	1.73E+01	3.73E+00	2.36E+00	1.80E+01	6.48E+00	9.24E+00
V100	4.00E-01	6.29E-01	5.19E+00	2.55E+00	0.00E+00	5.26E+00	4.48E-01	1.18E+00
