Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V82	4	109	111	19	0	7	0	4	4	0	0	0	0	0	0
V83	0	29	60	0	11	10	45	0	10	5	0	4	0	7	0
V84	3	0	0	8	44	7	0	13	1	69	10	2	0	3	0
V85	51	17	23	5	0	17	4	94	6	1	48	17	0	0	0
V86	0	71	89	10	19	30	59	25	44	16	4	14	7	2	0
V87	117	286	232	50	8	1	31	0	0	6	0	0	0	0	0
V88	11	39	28	51	11	0	2	6	7	0	4	0	8	3	0
V89	72	0	2	25	37	0	0	0	14	34	0	0	18	0	0
V90	28	119	110	84	24	15	0	0	0	16	0	0	4	4	0
V91	33	18	22	4	26	9	50	0	0	15	1	8	0	0	10
V92	49	34	45	11	141	28	0	17	1	70	9	16	37	0	0
V93	64	0	0	10	39	2	1	0	0	3	3	16	0	13	0
V94	24	0	0	7	86	20	6	47	0	36	0	0	0	3	0
V95	152	0	8	0	0	117	0	64	0	0	59	14	0	0	0
V96	18	101	40	3	23	15	0	0	0	8	11	0	0	2	0
V97	33	6	0	158	2	0	0	0	0	0	19	0	0	0	17
V98	0	21	9	161	1	4	5	21	0	0	0	0	0	2	5
V99	34	75	53	16	8	6	0	18	1	1	0	1	0	31	0
V100	26	92	72	330	2	50	0	0	0	0	39	0	2	0	43
