Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V42	0	21	111	13	11	0	0	2	0	5	5	0	9	0	0	7	7
V43	20	0	7	36	36	7	5	0	0	0	0	5	0	5	0	0	0
V44	124	0	26	66	106	0	0	79	0	25	0	0	0	0	4	0	23
V45	41	53	14	11	0	11	20	0	0	11	0	5	0	0	15	0	0
V46	57	0	1	4	6	0	0	0	0	37	0	0	0	15	0	0	0
V47	136	24	50	18	51	0	8	0	0	0	0	19	39	0	0	0	0
V48	3	5	2	3	0	0	0	19	17	13	16	6	8	0	0	0	12
V49	118	0	18	6	12	0	24	151	37	94	18	19	32	0	0	0	0
V50	20	51	2	5	0	0	0	0	0	26	5	0	2	0	3	0	0
V51	19	136	5	86	66	38	12	31	0	0	0	0	2	18	0	0	2
V52	47	2	31	104	38	43	28	0	5	2	2	0	0	0	0	0	0
V53	16	50	27	24	15	8	71	0	30	0	46	15	0	0	0	0	0
V54	40	0	2	6	0	18	12	0	0	3	29	0	0	0	53	0	1
V55	146	15	3	22	0	0	0	8	14	0	0	10	7	0	73	0	0
V56	9	0	10	2	9	0	0	118	44	48	0	0	1	37	0	0	0
V57	16	0	93	45	39	0	0	0	0	0	0	0	0	0	0	0	0
V58	0	62	51	1	0	0	4	16	11	12	60	53	7	15	0	11	17
V59	0	111	232	6	3	0	0	0	12	19	39	45	0	31	29	33	7
V60	214	19	5	35	9	7	10	109	33	76	5	0	18	28	8	2	0
V61	7	0	4	2	0	4	0	1	0	0	1	0	0	3	0	0	0
V62	63	160	0	2	19	0	0	0	0	18	35	0	46	35	6	0	4
V63	78	80	7	32	0	122	31	0	14	20	40	25	2	0	0	0	0
V64	3	15	1	18	9	0	1	0	0	0	0	0	8	0	0	0	0
V65	3	19	94	0	1	0	0	0	2	0	0	4	0	1	0	17	1
V66	38	219	148	200	224	0	0	0	0	9	0	0	0	6	0	24	2
V67	0	72	25	200	111	43	0	0	0	0	24	0	20	0	0	3	0
V68	60	0	104	57	41	4	0	51	11	37	0	1	0	0	0	43	0
V69	14	0	16	1	0	0	1	0	0	6	1	0	0	0	9	0	0
V70	0	326	56	143	142	7	6	6	25	3	0	0	18	0	0	3	3
V71	0	32	6	1	0	16	25	1	7	3	12	10	0	1	4	0	0
V72	2	56	0	110	64	0	0	5	5	0	2	0	0	0	0	0	0
V73	72	31	77	0	0	0	5	3	0	0	0	4	12	4	14	0	0
V74	126	6	0	9	0	90	25	8	0	0	28	0	11	6	0	0	0
V75	0	12	123	13	13	48	39	51	36	0	0	12	5	0	0	1	2
V76	13	0	14	1	0	9	6	0	0	13	8	0	0	15	0	0	6
V77	6	57	1	29	14	74	16	0	98	3	66	0	16	0	0	3	0
V78	5	8	127	0	0	0	0	11	12	5	0	14	10	7	0	23	2
V79	2	5	8	70	64	15	6	23	0	1	0	8	9	0	0	0	0
V80	42	0	4	0	0	0	0	0	11	4	0	0	0	0	8	0	0
V81	11	0	0	87	35	10	0	15	0	0	0	3	8	0	0	6	2
V82	20	78	50	0	0	0	0	84	57	40	0	0	13	17	0	0	11
V83	20	0	3	23	42	70	41	0	0	0	0	0	0	11	0	0	0
V84	29	15	41	1	5	4	0	5	37	13	7	3	30	17	0	0	11
V85	97	0	0	1	0	2	0	9	0	0	1	0	0	1	92	0	18
V86	0	0	187	0	0	94	0	0	11	0	17	0	1	0	0	7	7
V87	29	2	0	1	0	5	0	16	41	54	0	2	20	0	0	0	3
V88	73	0	36	18	16	0	0	36	0	0	0	10	2	35	9	0	0
V89	10	0	46	13	0	113	79	13	32	28	10	0	0	17	0	0	2
V90	36	87	0	39	33	0	0	0	103	62	0	0	27	32	0	0	1
V91	7	14	30	9	12	0	37	0	0	0	0	13	0	3	0	1	0
V92	0	0	12	16	10	25	42	23	0	33	19	44	0	0	0	0	19
V93	128	18	2	2	0	0	0	5	6	6	0	4	5	0	32	0	0
V94	0	100	5	3	0	2	130	10	11	23	74	76	46	10	0	18	0
V95	15	67	67	6	0	0	0	41	0	17	14	0	5	27	0	0	11
V96	0	73	8	0	0	0	72	33	11	25	35	11	0	20	14	0	0
V97	29	0	0	0	0	70	234	13	0	18	10	0	0	0	0	0	9
V98	0	12	5	34	3	52	38	0	5	0	0	6	6	0	0	10	0
V99	19	71	49	19	38	0	0	0	0	0	31	57	11	6	0	0	0
V100	178	28	46	84	71	36	92	0	0	0	0	0	3	15	0	0	0
