MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
5:Del:R:3	5.04E-09	7.50E-09	4.03E-08	7.51E-09	8.46E-09	9.93E-09	9.31E-08
5:Del:R:4	5.04E-09	7.50E-09	4.03E-08	7.51E-09	8.46E-09	9.93E-09	9.31E-08
5:Del:R:5	2.67E-05	4.95E-08	1.09E-07	4.94E-08	9.91E-08	3.41E-08	1.16E-04
2:Ins:R:0	3.90E-03	1.42E-04	7.84E-05	2.58E-04	1.08E-08	8.86E-04	1.26E-02
2:Ins:R:1	1.83E-04	2.63E-04	6.07E-06	1.92E-04	4.49E-04	3.03E-04	9.14E-04
2:Ins:R:2	3.98E-05	1.74E-04	1.67E-04	8.22E-05	2.87E-05	1.56E-04	4.18E-04
2:Ins:R:3	2.98E-08	9.17E-05	5.21E-09	1.56E-04	1.07E-04	6.60E-09	5.10E-04
2:Ins:R:4	7.25E-05	2.66E-04	1.32E-04	2.18E-04	1.65E-04	1.30E-04	3.01E-04
2:Ins:R:5	6.38E-05	1.67E-03	0.00E+00	7.70E-04	0.00E+00	8.78E-04	9.98E-03
3:Ins:R:0	1.80E-05	3.50E-08	1.88E-07	7.03E-08	5.40E-08	1.25E-04	1.60E-04
3:Ins:R:1	3.58E-05	6.32E-05	7.35E-09	2.30E-04	1.87E-04	0.00E+00	3.59E-04
3:Ins:R:2	8.26E-05	3.84E-05	4.36E-08	3.06E-05	5.73E-08	1.55E-08	3.42E-04
3:Ins:R:3	3.48E-08	2.73E-08	4.67E-08	4.69E-08	5.77E-08	7.29E-05	1.29E-07
3:Ins:R:4	1.16E-04	2.09E-05	2.20E-08	2.07E-08	2.35E-08	2.73E-08	1.67E-04
3:Ins:R:5	3.70E-04	1.93E-04	2.10E-05	1.38E-04	1.62E-04	7.96E-05	3.14E-04
4:Ins:R:0	4.03E-08	3.08E-08	2.28E-04	0.00E+00	2.24E-05	1.47E-04	2.57E-04
4:Ins:R:1	0.00E+00	3.63E-04	2.69E-04	1.49E-04	1.82E-04	2.19E-04	1.07E-03
4:Ins:R:2	5.04E-09	7.50E-09	4.03E-08	7.51E-09	8.46E-09	9.93E-09	9.31E-08
4:Ins:R:3	3.72E-08	4.01E-08	3.20E-08	2.40E-05	1.35E-04	2.28E-08	1.65E-04
4:Ins:R:4	4.93E-08	5.07E-08	4.70E-08	9.88E-05	6.71E-08	3.35E-08	9.28E-08
4:Ins:R:5	8.36E-09	2.93E-05	1.05E-04	2.47E-04	3.83E-04	2.08E-04	4.82E-04
5:Ins:R:0	2.30E-08	2.09E-07	3.86E-02	1.64E-08	8.53E-08	1.44E-07	8.26E-06
5:Ins:R:1	1.68E-04	3.23E-04	0.00E+00	2.54E-04	4.88E-04	1.65E-03	1.29E-03
5:Ins:R:2	1.19E-04	1.86E-08	4.36E-08	8.00E-09	1.47E-04	5.80E-05	4.34E-04
5:Ins:R:3	1.34E-07	1.08E-04	6.84E-05	2.27E-05	2.18E-04	0.00E+00	7.39E-04
5:Ins:R:4	5.04E-09	7.50E-09	4.03E-08	7.51E-09	8.46E-09	9.93E-09	9.31E-08
5:Ins:R:5	1.15E-04	2.65E-08	9.26E-09	2.17E-08	3.41E-08	9.60E-05	1.34E-06
2:Del:M:1	4.55E-05	1.58E-04	2.55E-04	2.67E-04	4.81E-04	1.21E-03	6.91E-04
3:Del:M:1	2.86E-04	7.43E-05	0.00E+00	0.00E+00	5.17E-04	4.62E-04	1.47E-03
3:Del:M:2	1.66E-04	2.97E-04	1.64E-05	4.56E-04	2.87E-04	5.87E-04	4.01E-03
4:Del:M:1	1.61E-04	9.91E-06	1.21E-08	3.36E-05	2.31E-04	7.09E-04	1.08E-03
4:Del:M:2	8.41E-05	3.61E-09	1.67E-05	2.16E-04	4.74E-04	1.53E-04	3.23E-04
4:Del:M:3	7.79E-04	1.26E-04	8.40E-08	0.00E+00	2.48E-04	2.14E-07	4.37E-03
5:Del:M:1	4.43E-04	1.23E-07	1.07E-07	9.06E-10	5.06E-08	2.18E-02	1.53E-02
5:Del:M:2	6.07E-08	1.70E-07	2.85E-08	5.51E-04	1.82E-08	6.26E-03	1.52E-02
5:Del:M:3	1.46E-04	3.35E-07	9.57E-05	1.70E-04	2.34E-04	1.70E-03	4.72E-03
5:Del:M:4	1.84E-04	7.60E-05	5.73E-04	4.08E-04	1.20E-04	1.34E-03	1.10E-03
5:Del:M:5	1.71E-04	3.12E-05	5.84E-09	4.41E-04	1.43E-04	1.65E-03	6.96E-04
