MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
5:Ins:R:2	6.84E-09	6.51E-09	1.11E-08	1.48E-08	2.11E-08
5:Ins:R:3	2.95E-08	3.42E-08	6.19E-08	4.55E-05	5.90E-05
5:Ins:R:4	7.31E-05	3.33E-08	2.93E-08	5.78E-08	4.88E-05
5:Ins:R:5	5.93E-09	2.82E-05	5.74E-05	6.77E-09	1.06E-08
2:Del:M:1	2.50E-04	1.08E-04	3.39E-04	5.41E-04	5.88E-04
3:Del:M:1	2.72E-04	1.28E-04	6.10E-04	1.74E-04	4.26E-04
3:Del:M:2	2.89E-05	3.79E-04	1.93E-04	3.66E-04	4.09E-04
4:Del:M:1	2.29E-04	2.19E-04	6.61E-04	2.08E-04	6.37E-04
4:Del:M:2	7.16E-05	2.05E-08	5.29E-04	6.79E-04	7.55E-04
4:Del:M:3	1.64E-05	3.41E-08	2.55E-04	1.78E-04	3.04E-04
5:Del:M:1	1.53E-02	3.90E-04	3.72E-02	6.63E-07	1.08E-03
5:Del:M:2	2.51E-02	4.59E-04	7.17E-03	3.94E-03	2.82E-03
5:Del:M:3	2.76E-03	4.10E-05	6.22E-03	1.01E-04	2.32E-05
5:Del:M:4	9.62E-04	9.20E-08	2.05E-03	2.12E-04	1.77E-04
5:Del:M:5	5.82E-04	3.45E-04	1.25E-03	1.33E-08	3.89E-04
