Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V23	7	3	33	78	0	61	107	18	41	3	49	0	14	11	69	0	0	1	5	0
V24	84	0	6	1	0	37	22	7	0	0	3	0	0	12	0	0	0	8	0	11
V25	28	74	2	188	14	14	44	12	0	0	14	0	5	10	33	4	0	39	5	0
V26	66	66	10	0	37	27	0	12	0	0	0	35	10	12	0	16	0	4	0	0
V27	14	0	150	0	30	74	0	111	0	9	21	72	0	55	46	0	0	3	0	0
V28	60	38	5	46	0	0	0	0	0	0	0	3	0	0	0	11	0	0	0	9
V29	20	1	118	0	19	130	0	41	10	0	10	0	7	24	17	0	0	0	0	0
V30	0	11	4	0	54	0	0	1	140	60	0	39	27	0	0	0	0	0	0	0
V31	28	71	16	0	0	0	20	53	0	9	14	8	0	1	1	0	0	0	0	0
V32	0	44	2	74	13	110	59	3	0	0	6	0	1	0	6	0	12	15	0	0
V33	29	74	16	70	46	12	0	23	0	0	7	20	0	21	26	10	0	0	0	0
V34	25	7	4	72	2	0	16	0	15	0	3	0	0	0	3	2	0	0	1	3
V35	111	5	11	0	12	0	0	3	46	39	0	60	35	35	0	0	0	20	0	0
V36	2	31	3	6	0	16	0	4	0	0	0	0	0	0	2	12	0	0	0	14
V37	38	1	2	0	23	0	8	0	7	0	15	15	0	0	0	1	0	0	0	0
V38	6	23	80	70	0	3	122	51	0	0	1	0	0	0	0	0	0	11	0	0
V39	42	0	20	97	7	38	0	22	0	21	0	7	7	16	3	0	0	11	0	0
V40	3	2	0	0	127	0	0	0	11	50	93	136	52	0	0	0	0	7	0	0
V41	4	211	80	22	6	14	0	18	0	0	0	0	0	27	2	37	0	0	7	0
V42	21	280	5	3	0	0	0	1	0	0	0	0	0	0	22	29	0	1	0	0
V43	81	62	29	0	55	0	9	11	0	62	45	29	62	0	0	2	0	0	0	0
V44	33	0	11	44	58	98	32	3	37	3	22	23	4	19	0	0	0	0	0	28
V45	7	0	51	0	133	0	123	28	46	109	69	0	35	0	40	0	0	0	0	0
V46	9	73	40	0	90	0	0	10	6	51	48	61	53	0	0	1	0	0	0	0
V47	15	19	34	0	10	4	0	12	22	13	0	18	0	0	5	0	0	0	12	0
V48	6	89	34	7	50	0	0	20	137	29	27	53	39	0	0	2	0	15	0	0
V49	57	15	12	0	0	0	0	0	0	6	9	0	5	0	0	0	11	0	0	0
V50	11	7	2	45	14	134	0	0	0	0	0	21	0	0	7	3	2	3	5	0
V51	106	2	0	85	0	36	79	0	0	7	0	0	0	34	15	0	0	6	8	0
V52	53	203	7	0	27	111	0	6	0	4	0	0	26	29	0	45	0	0	31	0
V53	163	204	68	0	45	0	41	68	0	38	29	0	10	8	12	23	0	0	3	0
V54	1	77	5	0	0	30	0	0	0	4	5	0	2	31	0	10	0	0	0	0
V55	2	0	0	12	5	3	26	0	16	1	0	0	0	32	0	2	0	0	0	0
V56	45	7	113	3	1	30	0	76	33	1	0	5	4	0	17	0	0	0	0	0
V57	4	20	0	8	33	0	0	4	0	23	0	0	8	0	1	20	2	0	0	0
V58	78	5	78	139	44	139	135	58	44	28	7	0	0	36	27	0	2	19	37	0
V59	1	29	13	38	0	0	15	6	0	0	0	0	0	0	1	0	0	0	0	0
V60	65	0	37	0	20	24	29	5	18	27	14	32	0	2	1	0	5	4	0	0
V61	32	4	12	13	0	4	65	0	0	0	0	0	0	0	0	0	1	0	3	0
V62	0	26	39	48	21	12	1	20	52	0	24	0	14	16	0	0	0	0	0	0
V63	10	15	23	11	6	14	0	13	0	0	7	0	0	9	16	0	0	3	0	0
V64	26	5	32	121	0	61	108	1	0	0	0	0	0	0	27	0	0	0	0	44
V65	0	14	0	1	4	0	0	4	0	0	0	0	0	1	5	0	0	0	1	0
V66	28	0	8	0	3	29	11	2	23	0	7	18	0	13	0	2	15	0	0	0
V67	0	0	15	1	0	17	15	14	0	0	0	0	0	3	0	0	0	1	0	0
V68	10	5	5	104	121	5	64	0	345	136	5	0	60	15	0	0	0	0	0	0
V69	309	12	0	0	0	28	0	0	0	11	1	0	0	11	18	0	45	0	33	0
V70	14	0	50	49	61	73	32	38	53	23	28	0	24	0	25	0	0	10	0	0
V71	5	14	53	23	68	99	0	7	0	59	46	35	0	51	17	0	0	5	0	0
V72	3	0	61	98	0	33	31	65	0	9	2	0	0	11	8	0	0	3	0	0
V73	0	0	67	0	7	0	0	73	0	0	9	3	7	0	0	0	0	0	0	0
V74	181	43	22	27	0	28	0	1	0	0	1	0	1	0	13	0	19	0	0	0
V75	9	27	0	9	7	0	0	0	8	2	7	4	5	0	0	0	0	0	0	0
V76	74	2	48	0	26	5	0	20	0	32	26	1	0	0	0	0	0	0	0	0
V77	7	42	121	0	96	182	0	43	13	55	10	0	6	28	0	0	0	2	57	0
V78	61	0	63	0	15	6	0	53	3	0	7	0	0	12	0	0	0	5	0	0
V79	0	9	59	5	0	0	5	19	0	0	0	0	4	0	0	0	0	1	0	0
V80	7	17	42	0	64	0	0	25	6	71	28	46	22	0	0	0	0	0	0	0
V81	88	0	0	7	28	54	6	0	0	9	1	0	0	62	65	0	3	5	4	0
V82	0	4	6	109	0	0	51	0	25	3	0	0	0	0	0	0	0	3	0	2
V83	66	8	37	0	28	0	7	4	51	14	7	12	23	0	0	1	13	0	0	0
V84	22	96	1	48	2	8	0	0	32	0	0	2	5	0	9	0	7	2	0	0
V85	96	13	37	0	29	4	165	17	181	36	18	63	55	0	0	0	0	0	0	2
V86	0	226	4	70	8	0	17	2	10	5	3	9	0	0	2	34	0	0	0	4
V87	3	14	16	11	1	6	26	2	0	0	0	0	0	0	0	0	2	0	0	0
V88	25	3	17	8	0	10	21	0	0	0	3	0	0	0	0	0	16	0	1	23
V89	31	2	0	0	150	0	81	0	0	60	48	62	0	0	0	0	0	0	0	0
V90	0	48	32	61	135	24	0	19	0	105	24	0	32	0	0	23	19	0	0	0
V91	38	11	30	5	0	5	20	38	38	1	0	0	0	0	0	0	2	20	0	0
V92	5	7	14	54	25	17	68	0	6	0	6	0	3	0	22	4	1	0	0	20
V93	83	0	11	27	0	6	56	0	0	0	0	0	0	19	7	0	9	7	0	0
V94	67	30	27	138	40	111	0	3	0	59	13	0	10	0	0	21	23	0	0	0
V95	153	109	28	105	0	0	37	24	0	17	17	31	0	0	2	7	9	0	0	3
V96	0	63	35	6	28	0	0	35	0	12	0	17	20	3	0	0	0	0	0	0
V97	11	5	25	40	8	80	11	31	0	0	0	0	0	50	6	0	0	6	16	0
V98	2	11	17	203	24	19	101	19	0	55	73	16	14	5	10	9	0	13	0	4
V99	0	7	72	35	0	0	11	42	1	1	0	0	0	0	6	0	0	2	0	0
V100	0	0	1	29	12	0	17	4	4	0	2	0	0	0	0	0	0	0	0	0
