Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V44	10	87	17	6	5	7	1	14	0	14	0	0	8	6	0	2	4
V45	60	26	3	11	24	51	15	69	123	0	0	3	0	3	10	0	0
V46	2	6	0	143	110	0	54	0	0	156	0	0	23	10	0	0	0
V47	83	2	13	0	19	0	12	0	0	0	24	0	0	0	0	0	6
V48	6	3	0	26	0	15	2	0	29	89	0	0	42	0	6	0	0
V49	40	14	37	1	15	9	5	2	22	0	0	21	10	0	0	0	4
V50	8	51	136	120	0	4	4	0	2	30	0	28	163	18	0	0	0
V51	1	243	6	39	68	2	31	0	4	4	0	0	0	4	1	0	5
V52	1	124	51	4	4	2	4	0	0	6	3	3	0	10	0	2	0
V53	4	44	117	0	10	2	36	18	10	0	0	76	0	3	0	18	11
V54	4	163	1	47	60	7	74	13	0	0	0	0	14	0	3	37	7
V55	49	86	11	0	0	0	0	0	0	0	0	3	0	20	0	21	11
V56	8	0	4	17	50	17	15	12	12	4	0	2	4	2	4	2	2
V57	11	0	27	5	3	17	3	5	26	8	0	19	16	0	0	0	0
V58	6	19	5	18	15	2	7	0	1	3	0	1	0	6	2	1	0
V59	148	126	35	33	10	0	10	0	0	27	0	43	30	19	0	24	24
V60	4	11	16	26	5	0	0	0	0	25	0	1	17	15	0	0	4
V61	352	46	0	8	3	0	6	0	0	20	45	0	3	12	0	11	14
V62	3	26	197	3	7	31	8	18	16	0	0	42	0	5	4	0	3
V63	4	54	0	13	20	1	37	0	1	3	0	1	10	10	0	0	0
V64	0	3	4	3	0	0	2	0	0	6	0	0	2	2	2	0	0
V65	0	47	71	24	26	0	14	0	0	0	0	23	0	6	0	0	5
V66	44	5	10	18	4	0	5	0	0	35	0	9	0	57	25	21	6
V67	2	28	29	13	4	63	10	3	41	0	20	26	0	13	11	0	3
V68	214	147	16	41	23	113	40	54	40	0	227	0	0	36	0	100	0
V69	55	0	27	21	35	55	12	50	26	0	43	0	0	1	4	2	0
V70	3	18	0	3	21	18	5	14	22	0	22	0	0	0	9	10	3
V71	2	4	2	22	4	1	12	3	12	0	0	1	1	1	2	0	5
V72	226	3	0	17	6	0	2	0	0	16	0	0	21	0	13	0	20
V73	27	12	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1
V74	30	9	17	93	75	11	15	3	0	12	0	0	0	3	5	0	53
V75	118	4	11	4	7	22	16	112	12	6	0	1	0	0	4	0	7
V76	36	1	111	6	0	38	0	23	110	0	0	20	0	0	1	0	0
V77	0	85	0	0	2	2	2	13	0	0	2	2	10	21	2	0	5
V78	1	32	27	31	0	2	4	2	7	26	0	0	7	25	0	0	0
V79	0	0	7	13	7	2	7	0	4	0	0	0	11	0	10	0	0
V80	28	8	0	2	5	0	2	8	2	0	0	0	6	3	0	0	5
V81	100	0	18	0	13	8	23	0	11	0	17	2	0	0	2	0	0
V82	2	0	40	6	12	12	13	5	54	0	0	15	0	0	0	0	0
V83	34	158	1	4	0	1	6	1	9	7	0	1	0	1	0	21	0
V84	37	15	31	1	4	65	8	73	45	5	56	0	5	16	10	4	0
V85	4	2	6	1	1	1	0	6	5	0	3	0	2	0	0	0	0
V86	19	14	531	25	12	31	19	34	44	49	0	25	32	37	0	0	0
V87	37	6	10	222	0	1	7	0	10	112	0	0	50	84	5	0	0
V88	41	22	49	5	25	0	13	0	0	0	0	2	0	5	0	10	0
V89	10	0	22	10	3	7	0	8	17	5	5	14	10	5	13	0	0
V90	1	1	0	38	0	3	0	12	1	23	0	2	5	8	6	4	0
V91	5	32	17	0	7	15	5	6	12	5	0	0	0	0	7	1	0
V92	55	4	164	9	18	0	8	0	0	1	0	103	24	8	35	0	0
V93	0	0	0	117	85	1	148	0	1	0	0	0	0	0	0	0	18
V94	18	194	56	13	12	10	7	8	11	0	0	45	0	0	5	44	0
V95	16	0	1	23	0	4	3	1	8	9	45	0	0	7	0	6	4
V96	58	34	13	21	18	11	24	21	0	22	63	0	0	11	0	0	3
V97	7	17	81	0	3	0	0	0	0	0	0	44	0	0	0	0	0
V98	0	84	19	8	2	10	1	11	12	15	13	0	12	23	5	0	6
V99	70	49	221	26	0	0	1	0	0	3	0	23	4	12	21	0	0
V100	1	117	7	49	20	10	21	4	4	45	0	0	1	30	27	0	4
