MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
2:Del:R:2	2.19E-04	2.00E-04	1.75E-04	6.12E-08	1.08E-04
2:Del:R:3	4.97E-05	9.69E-05	2.84E-05	1.28E-04	1.17E-04
2:Del:R:4	8.87E-05	6.64E-05	4.24E-05	9.00E-05	1.16E-04
2:Del:R:5	3.41E-05	1.55E-04	6.09E-05	2.41E-07	1.12E-04
3:Del:R:0	3.85E-04	1.20E-03	6.67E-04	6.46E-05	3.77E-05
3:Del:R:1	5.41E-04	6.02E-04	5.08E-04	5.83E-04	6.23E-04
3:Del:R:2	2.32E-04	3.08E-04	2.30E-04	4.03E-08	2.59E-04
3:Del:R:3	4.19E-07	3.25E-04	3.88E-08	5.56E-03	4.48E-02
3:Del:R:4	1.08E-08	7.58E-09	4.13E-09	2.04E-09	1.16E-08
3:Del:R:5	1.15E-07	6.42E-05	3.24E-08	5.56E-08	4.28E-08
4:Del:R:0	5.10E-04	8.86E-04	1.54E-04	2.11E-04	2.06E-04
4:Del:R:1	5.39E-04	3.02E-04	2.01E-04	4.72E-05	3.68E-05
4:Del:R:2	1.37E-04	1.16E-04	2.70E-05	7.97E-09	6.07E-05
4:Del:R:3	9.95E-08	1.99E-05	6.26E-05	4.84E-08	5.40E-08
4:Del:R:4	1.08E-08	7.58E-09	4.13E-09	2.04E-09	1.16E-08
4:Del:R:5	3.93E-08	6.76E-05	1.23E-05	5.78E-08	6.37E-08
5:Del:R:0	5.06E-04	2.63E-02	1.47E-02	4.88E-04	1.80E-04
5:Del:R:1	3.47E-04	3.72E-04	2.35E-04	5.08E-05	2.50E-04
5:Del:R:2	1.13E-04	6.87E-05	4.88E-05	8.23E-09	7.77E-05
5:Del:R:3	1.08E-08	7.58E-09	4.13E-09	2.04E-09	1.16E-08
5:Del:R:4	5.30E-08	1.59E-07	5.82E-08	6.97E-08	8.50E-05
5:Del:R:5	1.08E-08	7.58E-09	4.13E-09	2.04E-09	1.16E-08
2:Ins:R:0	3.32E-04	2.00E-04	1.89E-04	1.51E-04	2.92E-08
2:Ins:R:1	3.91E-04	2.27E-04	5.53E-05	5.04E-09	3.01E-05
2:Ins:R:2	9.86E-05	7.16E-05	9.03E-05	1.93E-05	1.96E-04
2:Ins:R:3	7.63E-05	1.32E-04	5.41E-05	1.31E-04	2.50E-04
2:Ins:R:4	7.05E-04	1.79E-03	6.33E-03	2.08E-04	3.60E-04
2:Ins:R:5	1.23E-03	7.32E-04	7.33E-04	9.55E-04	7.64E-04
3:Ins:R:0	1.29E-06	1.51E-04	4.25E-04	2.89E-03	2.55E-02
3:Ins:R:1	1.60E-04	1.47E-04	1.38E-04	2.79E-05	6.44E-09
3:Ins:R:2	3.25E-08	6.91E-05	3.76E-08	6.09E-08	5.45E-08
3:Ins:R:3	3.86E-08	2.61E-08	2.33E-08	8.38E-05	3.78E-08
3:Ins:R:4	3.58E-08	7.15E-05	1.23E-05	5.36E-08	5.74E-08
3:Ins:R:5	1.63E-04	6.60E-05	7.70E-05	2.75E-04	1.94E-04
4:Ins:R:0	9.73E-05	1.64E-04	3.96E-05	2.75E-07	1.30E-04
4:Ins:R:1	1.36E-04	2.00E-04	6.23E-05	2.04E-04	9.85E-05
4:Ins:R:2	4.51E-08	2.96E-05	1.23E-05	6.18E-08	6.34E-08
4:Ins:R:3	1.08E-08	7.58E-09	4.13E-09	2.04E-09	1.16E-08
4:Ins:R:4	3.83E-08	6.67E-05	3.14E-08	7.94E-05	7.86E-05
4:Ins:R:5	2.07E-04	1.80E-04	6.18E-05	2.22E-04	3.76E-05
5:Ins:R:0	9.55E-08	1.45E-02	5.39E-02	9.90E-08	4.60E-08
5:Ins:R:1	2.29E-04	1.53E-03	7.54E-04	7.97E-09	1.26E-04
5:Ins:R:2	6.40E-05	2.11E-05	3.48E-08	6.16E-08	4.97E-08
5:Ins:R:3	6.01E-05	1.99E-05	5.68E-05	1.07E-08	4.78E-07
5:Ins:R:4	1.08E-08	7.58E-09	4.13E-09	2.04E-09	1.16E-08
5:Ins:R:5	6.66E-05	7.44E-05	1.21E-07	4.47E-08	2.74E-07
2:Del:M:1	7.00E-04	6.56E-04	1.55E-04	3.23E-04	1.38E-04
3:Del:M:1	1.92E-04	1.15E-03	7.52E-04	1.76E-04	1.10E-04
3:Del:M:2	3.54E-04	2.11E-04	3.77E-04	2.20E-04	2.36E-04
4:Del:M:1	3.19E-04	6.68E-04	3.19E-04	9.30E-05	5.28E-09
4:Del:M:2	3.58E-04	2.66E-04	4.13E-06	2.79E-04	1.39E-04
4:Del:M:3	3.60E-04	2.50E-04	1.42E-04	1.78E-04	1.05E-08
5:Del:M:1	1.17E-03	3.00E-02	1.68E-02	5.91E-04	7.52E-04
5:Del:M:2	5.75E-08	1.21E-02	7.03E-03	7.78E-05	3.13E-04
5:Del:M:3	3.79E-04	5.65E-03	2.97E-03	2.60E-04	4.29E-04
5:Del:M:4	1.42E-04	1.91E-03	9.19E-04	2.69E-04	8.91E-09
5:Del:M:5	1.48E-04	1.56E-03	6.81E-04	5.44E-08	6.29E-07
