Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V90	9	8	48	2	0	117	2	0	104	0	6	0	0	16	12
V91	10	45	2	2	11	0	26	6	3	2	12	32	3	0	0
V92	5	45	6	22	34	73	38	62	17	0	2	0	0	13	0
V93	4	121	30	42	32	11	7	17	2	16	4	20	7	21	4
V94	13	7	4	4	0	14	0	1	8	12	0	0	8	5	2
V95	18	22	9	0	18	21	25	31	5	0	5	32	0	0	0
V96	51	64	0	31	17	16	0	22	11	40	0	0	5	1	10
V97	41	4	0	14	6	0	3	10	0	0	0	0	7	0	6
V98	24	83	14	171	0	41	0	0	44	30	0	9	19	24	19
V99	359	0	6	0	65	13	49	15	20	0	18	0	0	2	35
V100	2	57	4	5	0	18	9	6	24	0	44	0	0	13	0
