Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
V45	88	15	62	26	106	18	435	0	19	1	0	0	0
V46	215	0	0	1	14	16	128	0	0	0	125	0	0
V47	0	21	24	11	52	12	6	30	0	7	0	0	0
V48	94	54	54	13	0	39	0	62	40	0	14	0	9
V49	175	14	219	46	0	98	0	127	9	0	56	14	9
V50	83	7	6	17	335	10	0	0	45	82	24	29	36
V51	148	5	12	77	3	33	0	0	0	96	6	0	0
V52	49	2	2	70	40	8	0	19	46	6	0	93	1
V53	26	30	0	4	4	1	0	0	0	0	0	0	0
V54	38	3	36	44	16	208	8	0	42	39	0	0	0
V55	0	1	0	185	2	8	0	0	111	0	0	0	0
V56	6	2	23	0	45	0	0	19	41	4	0	3	18
V57	0	8	96	5	108	0	0	40	10	0	0	0	8
V58	17	0	15	4	119	189	0	0	2	18	33	0	0
V59	63	30	123	125	32	19	0	34	33	168	53	0	22
V60	11	10	199	6	109	0	0	23	0	47	0	73	5
V61	52	47	15	15	72	0	19	55	5	0	18	0	17
V62	98	18	32	22	57	21	7	0	31	0	0	0	8
V63	0	141	0	29	0	0	29	0	15	0	0	0	0
V64	240	68	0	36	21	0	108	0	16	0	76	0	5
V65	3	59	70	45	171	54	0	19	43	62	0	0	20
V66	69	50	0	55	43	0	0	0	8	0	9	0	12
V67	26	1	41	61	3	8	0	17	36	19	0	9	4
V68	21	6	25	2	0	0	4	0	13	18	0	0	0
V69	3	2	109	0	0	17	0	0	17	17	0	49	2
V70	16	223	30	19	7	0	294	31	5	0	0	0	0
V71	43	1	46	39	4	37	0	0	3	0	0	0	0
V72	113	4	200	31	0	58	0	251	42	0	0	134	2
V73	136	0	25	12	26	0	112	57	9	15	21	0	0
V74	25	0	11	4	0	5	64	0	0	26	11	0	7
V75	346	0	0	7	24	0	0	9	0	0	53	12	3
V76	11	1	16	156	22	25	3	8	9	17	0	0	0
V77	14	171	17	74	0	0	28	44	64	0	0	1	0
V78	23	19	0	2	196	73	0	34	0	0	4	0	0
V79	23	1	0	3	45	3	0	34	0	0	0	4	6
V80	58	0	10	28	58	0	6	4	11	0	18	0	0
V81	8	0	67	59	2	0	0	60	10	0	8	0	5
V82	9	19	52	64	229	173	0	15	25	134	0	0	16
V83	36	73	27	33	0	3	1	42	25	0	0	0	0
V84	30	0	398	0	79	17	0	452	0	39	0	0	61
V85	226	0	73	135	2	0	0	58	199	46	0	0	0
V86	0	159	54	4	0	30	40	37	0	3	0	0	3
V87	0	149	276	0	10	74	257	111	31	12	0	0	60
V88	1	5	7	3	12	0	0	1	0	4	11	0	1
V89	61	32	0	13	138	0	19	10	27	0	27	0	72
V90	64	228	0	203	0	39	113	0	84	7	0	0	0
V91	3	13	60	0	0	0	0	31	6	7	0	0	1
V92	62	1	5	0	28	0	0	6	1	7	0	0	29
V93	176	37	0	8	1	65	15	0	19	64	39	0	0
V94	30	49	16	4	4	2	0	7	0	0	16	0	0
V95	11	1	0	27	27	0	0	0	32	5	0	0	0
V96	0	78	94	0	24	0	71	91	0	0	3	13	10
V97	0	108	56	47	4	157	30	6	28	101	0	0	0
V98	28	0	36	0	13	150	26	99	0	11	62	0	36
V99	0	0	7	4	0	9	0	0	4	0	0	0	0
V100	48	50	0	45	45	0	53	0	9	0	0	0	0
