MutationType	ID83A	ID83B	ID83C	ID83D
5:Del:R:3	1.00E-08	1.02E-08	2.73E-08	2.41E-08
5:Del:R:4	1.00E-08	1.02E-08	2.73E-08	2.41E-08
5:Del:R:5	1.00E-08	1.02E-08	2.73E-08	2.41E-08
2:Ins:R:0	8.17E-05	2.35E-05	1.38E-04	1.56E-04
2:Ins:R:1	1.32E-04	3.47E-05	2.92E-04	2.97E-04
2:Ins:R:2	4.57E-05	1.16E-04	6.21E-05	6.31E-05
2:Ins:R:3	4.82E-09	4.27E-05	1.08E-04	1.20E-04
2:Ins:R:4	1.27E-09	2.46E-04	6.54E-05	7.04E-04
2:Ins:R:5	1.30E-04	4.18E-04	1.43E-04	2.10E-03
3:Ins:R:0	7.38E-08	1.45E-05	6.22E-05	7.00E-05
3:Ins:R:1	1.26E-04	8.98E-05	2.31E-04	2.16E-04
3:Ins:R:2	1.31E-05	5.36E-06	7.87E-05	3.08E-05
3:Ins:R:3	2.16E-05	2.80E-08	3.62E-05	2.05E-05
3:Ins:R:4	2.18E-05	5.07E-05	7.25E-05	2.27E-08
3:Ins:R:5	1.00E-08	1.93E-04	4.13E-05	2.60E-08
4:Ins:R:0	4.38E-05	1.15E-08	1.26E-04	1.07E-04
4:Ins:R:1	1.54E-04	1.53E-04	4.71E-04	9.97E-05
4:Ins:R:2	4.12E-08	2.70E-05	4.20E-08	3.68E-05
4:Ins:R:3	1.86E-05	1.51E-05	7.19E-05	1.65E-05
4:Ins:R:4	1.49E-05	4.44E-05	3.06E-05	4.20E-05
4:Ins:R:5	9.68E-05	1.34E-04	4.28E-04	2.76E-04
5:Ins:R:0	1.79E-05	6.61E-06	6.71E-05	5.53E-08
5:Ins:R:1	1.94E-02	3.24E-04	3.70E-03	4.87E-03
5:Ins:R:2	1.00E-08	1.02E-08	2.73E-08	2.41E-08
5:Ins:R:3	8.98E-06	3.43E-08	3.55E-05	4.71E-05
5:Ins:R:4	6.71E-05	3.21E-08	5.38E-08	5.44E-08
5:Ins:R:5	1.10E-05	3.10E-05	3.65E-05	4.02E-05
2:Del:M:1	2.66E-04	9.52E-05	6.88E-04	4.21E-04
3:Del:M:1	4.18E-04	2.89E-04	9.75E-04	6.56E-04
3:Del:M:2	7.54E-05	3.46E-04	3.52E-04	3.34E-04
4:Del:M:1	4.02E-04	1.35E-04	7.96E-04	7.86E-04
4:Del:M:2	2.43E-04	2.76E-08	5.85E-04	6.43E-04
4:Del:M:3	8.93E-05	4.58E-05	2.05E-04	2.80E-04
5:Del:M:1	2.01E-02	1.31E-04	4.72E-02	3.70E-02
5:Del:M:2	3.15E-02	6.51E-04	7.64E-03	4.14E-03
5:Del:M:3	3.39E-03	5.46E-05	7.84E-03	5.86E-03
5:Del:M:4	1.06E-03	2.31E-05	2.55E-03	2.02E-03
5:Del:M:5	7.37E-04	3.66E-04	2.00E-03	1.24E-03
