Kest,mean,lowCI.5.,highCI.95.,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,rmse_Lambda_filter,rmse_Counts_filter,epsilon,Kused,a,alpha,overdispersion
19,NA,NA,NA,1,0.47368421052631576,0.04311106279263742,0.009287288945726661,0.02619917586918204,14.930553284004832,95.96565493688068,55.448104110442756,NA,5.77732180095491,2.85808824438454,5.793647226652612,2.880174608878824,0.001,20,0.1,0.1,0.15
17,NA,NA,NA,1,0.5882352941176471,0.039396381121072535,0.011823151328930057,0.025609766225001294,16.354044244411185,64.05209907610754,40.20307166025936,NA,5.285500514301675,2.78312448206087,5.285414677435246,2.801245676589194,0.001,20,0.1,0.1,0.15
19,NA,NA,NA,1,0.5263157894736842,0.038243178019801205,0.013273800695802246,0.025758489357801725,14.472715467463887,77.99648661283892,46.234601040151404,NA,5.489055896516038,2.8757919018185665,5.4986308243740565,2.8903136855341702,0.001,20,0.1,0.1,0.15
19,NA,NA,NA,1,0.47368421052631576,0.039601674143743125,0.012638259019731516,0.02611996658173732,14.62893894456947,85.06043013263422,49.84468453860185,NA,6.367657278193086,2.9543182386734967,6.373680598575954,2.981027214216511,0.001,20,0.1,0.1,0.15
19,NA,NA,NA,1,0.42105263157894735,0.03936915615983859,0.013456175647287629,0.026412665903563108,23.36764340559083,101.16977253601733,62.26870797080408,NA,6.25849486481086,2.5218777434561233,6.273857969308304,2.5456712336931298,0.001,20,0.1,0.1,0.15
17,NA,NA,NA,1,0.47058823529411764,0.043434049258013904,0.008700580018884815,0.02606731463844936,14.661218189275605,98.85191941435889,56.756568801817245,NA,9.059273934184676,2.6291963934108624,9.063791183328872,2.646578609872432,0.001,20,0.1,0.1,0.15
18,NA,NA,NA,1,0.3888888888888889,0.04148653723238848,0.011087810831847811,0.026287174032118145,25.085501240482525,69.8655846208452,47.47554293066386,NA,5.71452651272276,3.300768161518223,5.718304980433486,3.3230047897719786,0.001,20,0.1,0.1,0.15
15,NA,NA,NA,1,0.6666666666666666,0.04436641954469338,0.008547915294185178,0.02645716741943928,15.055202458205821,81.221571619331,48.138387038768414,NA,6.189537455303738,2.8570010143843083,6.193947751193417,2.879531505770105,0.001,20,0.1,0.1,0.15
19,NA,NA,NA,1,0.47368421052631576,0.0456606514154738,0.01534077518163334,0.03050071329855357,17.82787183351812,88.66203846814392,53.24495515083102,NA,6.3791499791354305,2.7914023033594395,6.386635390721983,2.808794626599903,0.001,20,0.1,0.1,0.15
19,NA,NA,NA,1,0.42105263157894735,0.04127248381661244,0.01618834919006361,0.028730416503338026,18.168036879760475,87.06864445775491,52.618340668757696,NA,6.65901773809032,2.8138933873369774,6.665320822223431,2.8385950234424615,0.001,20,0.1,0.1,0.15
18,NA,NA,NA,1,0.3888888888888889,0.03596367632532351,0.016195251941293204,0.026079464133308358,23.18190499258961,121.75977916642395,72.47084207950678,NA,5.021684230204536,2.9825212094595925,5.021972978450289,3.00779257779479,0.001,20,0.1,0.1,0.15
17,NA,NA,NA,1,0.35294117647058826,0.036081334499740964,0.017468150936988662,0.026774742718364813,17.954075983946797,87.93604714972432,52.945061566835555,NA,4.757146628377447,2.9541693454911346,4.766273812811018,2.9876698147979304,0.001,20,0.1,0.1,0.15
18,NA,NA,NA,1,0.5555555555555556,0.03948673105371312,0.013833110053217659,0.026659920553465388,15.51711819978215,90.0599848394092,52.78855151959567,NA,5.441625596754667,2.8634212787747013,5.445931933524938,2.898033744357696,0.001,20,0.1,0.1,0.15
19,NA,NA,NA,1,0.47368421052631576,0.04133613514260132,0.011162481704122323,0.026249308423361824,16.22651502212248,92.35897079658298,54.29274290935273,NA,6.333649624491029,3.0769396506511977,6.332662704384132,3.1118660793584265,0.001,20,0.1,0.1,0.15
18,NA,NA,NA,1,0.3888888888888889,0.04507972409982338,0.007826539462356398,0.02645313178108989,14.721259752208088,70.63072970879878,42.67599473050343,NA,6.113027156621852,2.996497811821338,6.12214360675236,3.0137213581551148,0.001,20,0.1,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.04265272536029004,0.01339705119900433,0.028024888279647185,12.80520055041657,44.38318154194203,28.5941910461793,NA,4.434443630730214,3.1951773911454096,4.43377303922979,3.2017765105390135,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.04530323445376396,0.012177642627589975,0.02874043854067697,16.34439925183484,49.04156361727743,32.69298143455614,NA,5.503540561615105,3.9014424664667806,5.507765302854375,3.904536907485364,0.001,20,0.5,0.1,0.15
10,NA,NA,NA,1,0.6,0.055935790488807265,0.008954729285134286,0.03244525988697078,12.315236247684862,47.57830893180702,29.94677258974594,NA,8.26967473910896,3.818694146646793,8.27709828574135,3.8204814866047156,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.04349278240653805,0.01203128488293244,0.027762033644735243,13.260887566971652,51.510522399851084,32.385704983411365,NA,6.053853573724861,4.013761054333254,6.054931674744827,4.0216197622554475,0.001,20,0.5,0.1,0.15
10,NA,NA,NA,1,0.6,0.04662477011676461,0.016953526324365413,0.031789148220565014,19.21427041067142,89.39550568088194,54.30488804577668,NA,8.870973337151888,3.5002095193009755,8.873600530910958,3.5052411590242234,0.001,20,0.5,0.1,0.15
8,NA,NA,NA,1,0.75,0.04427497178327119,0.007741702628656685,0.026008337205963936,10.725926056069214,36.90032239200324,23.813124224036226,NA,4.810154446851756,4.827679398544292,4.811705066617217,4.828981444979374,0.001,20,0.5,0.1,0.15
10,NA,NA,NA,1,0.6,0.055637265755496705,0.008728337848489696,0.0321828018019932,12.787568139932183,45.995735902520146,29.391652021226164,NA,5.664329531024349,3.4176196552769698,5.665893856355679,3.423448911485338,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.04439780022642595,0.01217963757849771,0.02828871890246183,14.432301031915987,50.838702576167705,32.635501804041844,NA,5.855855619717054,3.851346862023792,5.859117250107035,3.8545451799968973,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.05026708222390458,0.007775298471581087,0.029021190347742833,10.256907843726827,39.150342053776896,24.703624948751862,NA,4.546524641369342,3.8639688393012994,4.544941948998324,3.8705190920162904,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.04975799172007854,0.012299794161316963,0.03102889294069775,35.40973713593264,51.65274316299172,43.53124014946218,NA,6.347333130467193,3.5096298771577845,6.351406010229131,3.5143800017749087,0.001,20,0.5,0.1,0.15
8,NA,NA,NA,1,0.75,0.030021358593979922,0.0067383876462916315,0.018379873120135778,10.925901605956188,40.86951674184438,25.89770917390028,NA,4.421230809947933,3.9812683146112917,4.421216257056628,3.9853714386298544,0.001,20,0.5,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.028065679441161236,0.006719945366630652,0.017392812403895945,10.481388571321686,41.37334617928341,25.92736737530255,NA,4.343023312461293,4.531276185494408,4.342815540138069,4.532670618883753,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.047289732874492764,0.01243078984722415,0.029860261360858457,16.886318578444346,55.94888956823556,36.41760407333995,NA,6.1300343394510035,3.835049177549921,6.129989547187578,3.838649102688568,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,0.8333333333333334,0.6666666666666666,0.04042629212826815,0.011408879262128385,0.025917585695198267,37.4150384275825,53.26662965616568,45.34083404187409,NA,5.299987127238922,3.3328890785175584,5.300114202319072,3.341227598866741,0.001,20,0.5,0.1,0.15
10,NA,NA,NA,1,0.6,0.052801392433334815,0.013031559672322715,0.03291647605282876,15.889144175047134,66.19565031016815,41.04239724260764,NA,7.538424969179249,3.9527168990360213,7.53897014155282,3.9588395428086445,0.001,20,0.5,0.1,0.15
8,NA,NA,NA,1,0.75,0.03860165976912756,0.0073915212221749155,0.022996590495651236,13.06873468794235,44.58769927983705,28.828216983889696,NA,5.95963462783524,4.459138718099223,5.960924654081145,4.463012453930023,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.049807400319029915,0.008930224944015516,0.029368812631522717,11.041998432593836,45.75117928340593,28.396588857999884,NA,4.895161270798388,3.623909305124248,4.895341890288335,3.6280167193111788,0.001,20,0.5,0.1,0.15
11,NA,NA,NA,1,0.5454545454545454,0.05571169213492404,0.010551908731262312,0.033131800433093175,11.309810571322581,55.5963971522418,33.45310386178219,NA,8.306678734408191,4.563538645331794,8.312586442440518,4.566769829902561,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.04872273789641063,0.008749016060886563,0.028735876978648597,7.785414235519768,42.27360219043566,25.029508212977714,NA,4.65340865251271,3.502415339223207,4.652792282755632,3.5061044442030505,0.001,20,0.5,0.1,0.15
10,NA,NA,NA,1,0.6,0.0441177214174539,0.016086647842738618,0.03010218463009626,23.89166398980954,90.03996656636365,56.965815278086595,NA,7.093834753400718,3.8959018279906292,7.096647058927962,3.9019958936435835,0.001,20,0.5,0.1,0.15
8,NA,NA,NA,1,0.75,0.037943274017455786,0.008212911849671494,0.02307809293356364,12.744199959311182,42.02127647932287,27.382738219317027,NA,4.26012550467726,4.259281411262661,4.262637466941915,4.262915972973249,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.7777777777777778,0.036224306840236066,0.011000358003292047,0.023612332421764057,23.032362740583686,74.88379055303157,48.958076646807626,NA,5.46602086097811,4.059118530009685,5.466242504713702,4.065840549681903,0.001,20,0.5,0.1,0.15
11,NA,NA,NA,1,0.6363636363636364,0.04850651069718603,0.015055957561302177,0.0317812341292441,18.326622544978,73.91141693701489,46.11901974099645,NA,5.99480551536378,3.6376396333442367,5.995827272612828,3.643708259740772,0.001,20,0.5,0.1,0.15
8,NA,NA,NA,1,0.75,0.043543983176939235,0.009357980454177479,0.026450981815558355,16.524731350395278,43.10862268448145,29.816677017438366,NA,5.698242328136484,4.2477722874668835,5.731304289547635,4.245129898044796,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.03328705628768142,0.007036562701387755,0.02016180949453459,10.672659638537475,56.079209096044124,33.375934367290796,NA,4.8225402289916595,4.195721001288598,4.829914261145802,4.217547297142041,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.051848800362784775,0.009122226502544479,0.030485513432664625,11.452576069510414,41.115230143424384,26.2839031064674,NA,4.96470649651641,3.8374289838517894,4.965889897826328,3.8398454210406925,0.001,20,0.5,0.1,0.15
8,NA,NA,NA,1,0.75,0.04277353755114905,0.009618121194388969,0.02619582937276901,10.435682279358888,35.68755338321781,23.06161783128835,NA,4.694643924397987,3.7147316693041157,4.697062334140843,3.7162706453429055,0.001,20,0.5,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.02148559381421817,0.007198876385909795,0.014342235100063983,7.61689762437567,36.73508027993058,22.175988952153123,NA,4.4171020477565675,4.343103470790417,4.417463134988123,4.344217794544046,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.043561887316565066,0.010498985747393974,0.02703043653197952,13.145443024817464,47.156605033135094,30.15102402897628,NA,5.601473482179377,3.9170189824336292,5.601825416865406,3.9210767095858823,0.001,20,0.5,0.1,0.15
8,NA,NA,NA,1,0.75,0.03880293840360339,0.00959201922331334,0.024197478813458365,12.389588046573536,47.990380236119,30.18998414134627,NA,5.413022816607379,3.897590429494034,5.412956043805364,3.8992708464522723,0.001,20,0.5,0.1,0.15
8,NA,NA,NA,1,0.875,0.030200544314727382,0.014611326355269185,0.022405935334998284,18.79184778663375,58.79429367966239,38.79307073314807,NA,8.413971871301653,3.661746367165099,8.466035879356232,3.6593612303213727,0.001,20,0.5,0.1,0.15
8,NA,NA,NA,1,0.875,0.03389815946161599,0.01038511754169416,0.022141638501655077,19.18173872066818,52.15698321078989,35.669360965729034,NA,4.778083047737948,4.36596158566217,4.78035580287699,4.368791955594101,0.001,20,0.5,0.1,0.15
8,NA,NA,NA,0.8333333333333334,0.625,0.03992576159642677,0.00833348486992962,0.024129623233178195,15.308177969163799,53.83893574732316,34.57355685824348,NA,5.193302998263767,4.2305843277851665,5.193718574009958,4.233443239225356,0.001,20,0.5,0.1,0.15
10,NA,NA,NA,1,0.6,0.04717887719351041,0.01049412790252713,0.02883650254801877,14.549451992114934,56.43164254781049,35.49054726996271,NA,5.779620797748125,3.6414424108974672,5.80169113177008,3.645438076453575,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.045477718497489904,0.010666749935900239,0.028072234216695073,9.901643106851841,49.82735102839864,29.86449706762524,NA,5.708549272301158,4.311362103916414,5.707544013527552,4.314533313636906,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.04364874604835688,0.01202405743564295,0.027836401741999917,12.820194973028842,44.618643764260376,28.71941936864461,NA,4.286690625503318,3.9406162367479247,4.294927468892617,3.9492354610591054,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.04296720682721765,0.007452566101555364,0.025209886464386506,11.403808508349737,42.27007344980773,26.836940979078733,NA,4.299789965243863,3.56885401657949,4.299970974192268,3.575196816959417,0.001,20,0.5,0.1,0.15
8,NA,NA,NA,1,0.75,0.041102669200879384,0.007333339168137119,0.02421800418450825,9.94797603415234,41.7512267028543,25.84960136850332,NA,4.569943320794825,4.04797219678264,4.57063566551238,4.050273364046698,0.001,20,0.5,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.04602626564771498,0.009806267966055292,0.027916266806885137,10.358276873527618,50.151870367419654,30.255073620473638,NA,5.480944716137733,4.29626665744706,5.482569166041647,4.30008206360419,0.001,20,0.5,0.1,0.15
10,NA,NA,NA,1,0.6,0.047273363792270186,0.006444134420888969,0.026858749106579576,9.115812058332207,43.24153693841375,26.178674498372978,NA,5.1159620819532625,4.057898422189409,5.075793908945266,4.123330212900954,0.001,20,0.5,0.1,0.15
6,NA,NA,NA,1,1,0.0045300235767559375,0.0035193694758975207,0.004024696526326729,4.328734619430074,30.26059640461257,17.29466551202132,0.9864471756474145,3.273558013473973,4.633220441535308,3.273611407203526,4.633849040399303,0.001,20,1,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.029677572956739975,0.007088805314799322,0.018383189135769647,14.994055586945573,45.72031536925265,30.35718547809911,NA,4.5198312910023315,5.040568572167609,4.519439708309789,5.04184014863693,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.0025203325209595716,0.0035497642147969094,0.0030350483678782403,4.831429786563707,52.40290790648198,28.617168846522844,0.984091202049442,6.877512435487842,5.796797337639052,6.87795638593592,5.79737255772995,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.003648157892589222,0.0048191308228500455,0.004233644357719633,3.3569984112776243,42.975990955393954,23.166494683335788,0.9857314295211305,4.868649386299151,5.578810689957676,4.868934004073307,5.579704873128237,0.001,20,1,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.04207755201680615,0.021286626394959842,0.031682089205882995,20.886889423761925,78.11963272315965,49.50326107346079,NA,8.626815232339295,3.9964063191204033,8.67291294610266,4.012601725707539,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.002576022831044908,0.003420694961318007,0.0029983588961814576,5.412424791330453,38.367428297742585,21.889926544536518,0.9873762620938954,3.6630194401925085,5.957049127173035,3.6630290348938543,5.957621975649656,0.001,20,1,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.032888608884544146,0.006634300269144306,0.019761454576844226,10.87130308997439,39.60940906750387,25.24035607873913,NA,4.75001857530938,4.52542279134776,4.750550411775558,4.528016612783905,0.001,20,1,0.1,0.15
9,NA,NA,NA,1,0.6666666666666666,0.04821030786475986,0.011095890337677753,0.029653099101218806,12.239159545112289,50.26055860957091,31.249859077341597,NA,5.483277339778789,4.033295220238646,5.483951951655311,4.0372165578365395,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.002589504112102021,0.004266887362655596,0.0034281957373788084,6.606398870997271,37.996402427396575,22.30140064919692,0.9819052018849861,3.7598470903281345,4.875882309373274,3.759975822077617,4.876743617292442,0.001,20,1,0.1,0.15
8,NA,NA,NA,1,0.75,0.03868799757961126,0.011474472721989712,0.025081235150800484,15.672999341477837,57.235389389129935,36.454194365303884,NA,6.0522347464824815,4.063910979541318,6.0529289239985244,4.066804470195029,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.0025778953578406445,0.0035682104284594732,0.003073052893150059,2.7380266346082713,36.60715318688584,19.672589910747057,0.9847696376005868,3.694955662283484,4.812296985312032,3.6952184316372305,4.813015084759397,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.002484120136755288,0.004579460491759097,0.0035317903142571922,8.402574925499334,43.59311874775904,25.997846836629186,0.9844213425187175,3.8977620268084348,5.082908756085387,3.8978666652810445,5.083533685308317,0.001,20,1,0.1,0.15
8,NA,NA,NA,1,0.75,0.04129221081406976,0.009728211907715336,0.025510211360892546,11.268344143297067,48.036578933719795,29.652461538508433,NA,5.522548972098126,4.548267308573465,5.522895980320536,4.552184637639432,0.001,20,1,0.1,0.15
7,NA,NA,NA,0.8333333333333334,0.7142857142857143,0.034327935932987386,0.006055153743094442,0.020191544838040913,38.25621546718069,38.16961739963794,38.21291643340932,NA,4.413186858972677,4.4517759059917905,4.412906832276916,4.4538587097303655,0.001,20,1,0.1,0.15
8,NA,NA,NA,1,0.75,0.036557805425569204,0.008887843380473598,0.0227228244030214,14.094627137805544,64.5467933550374,39.32071024642147,NA,6.927019861601932,4.928312788255343,6.926533690029735,4.930809893725478,0.001,20,1,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.03305265792161602,0.005474506328033862,0.01926358212482494,10.453422134160952,42.90289424978663,26.67815819197379,NA,5.379520280581608,4.930406415148832,5.38078832869456,4.931124477096029,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.002638133702614572,0.0037367331078592913,0.0031874334052369316,6.1845459354109495,35.874137538411645,21.0293417369113,0.9870675580796555,3.492399269596886,5.350736611390748,3.4924373832537086,5.351208156451132,0.001,20,1,0.1,0.15
8,NA,NA,NA,1,0.75,0.048088570531696496,0.005987970193624781,0.027038270362660637,14.823898310928909,55.009230470592286,34.9165643907606,NA,7.410835813964467,5.590294005523935,7.411595464812039,5.59198056780277,0.001,20,1,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.029855409913325144,0.005417969277923638,0.01763668959562439,7.100893371923276,41.0329759537167,24.06693466281999,NA,4.167735633478093,4.14890187246416,4.167442589267474,4.150271780783112,0.001,20,1,0.1,0.15
8,NA,NA,NA,1,0.75,0.03918529198490671,0.006585679259952474,0.02288548562242959,10.431368655971214,57.75024155285284,34.09080510441203,NA,5.980008514586447,5.312352415063578,5.98023224290121,5.316861560516313,0.001,20,1,0.1,0.15
7,NA,NA,NA,0.8333333333333334,0.7142857142857143,0.033755710781979614,0.004641502378383081,0.019198606580181347,7.005157502478159,40.50128714425302,23.75322232336559,NA,3.5632793092333004,4.797674599094066,3.5635261955805495,4.798374118663753,0.001,20,1,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.032973478071608026,0.004440328480436048,0.018706903276022036,9.086679517260613,48.19155826070114,28.639118888980878,NA,4.428583648051356,5.183371137600829,4.428606465160121,5.184229188655207,0.001,20,1,0.1,0.15
7,NA,NA,NA,0.8333333333333334,0.7142857142857143,0.03272630057305801,0.005737765489143367,0.019232033031100687,7.0596049633899955,45.34285703460157,26.201230998995783,NA,4.8770948402209084,5.11190653990979,4.8769978759750945,5.1130423012231025,0.001,20,1,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.03559673449700443,0.0059230487078865395,0.020759891602445485,13.113576246378463,40.031269301941876,26.57242277416017,NA,5.282864367784067,4.65205807021549,5.283765652355331,4.652839267766028,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.0032046518267425826,0.003102452537082068,0.003153552181912325,1.9022508706347891,30.94447549983088,16.423363185232834,0.9906911252312911,3.714579737881944,5.573202130164557,3.7146887395838646,5.573612795264924,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.004734680802665668,0.0027890426459990557,0.003761861724332362,5.072673416482674,35.38218466372575,20.227429040104212,0.9874470895420768,3.5131630076223463,5.517321758766473,3.5131349848353475,5.517876729989168,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.003403581303709574,0.0033393092575533983,0.003371445280631486,2.024308068769343,33.25103404157833,17.637671055173836,0.9867591425273632,3.709251864469381,4.995979300085782,3.709471830989633,4.996453619210058,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.002515814339491415,0.004259788307485245,0.00338780132348833,5.124059936088015,35.931456719034784,20.5277583275614,0.9874293927380785,3.597718720291143,4.827414946995925,3.598198362530576,4.828075409822898,0.001,20,1,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.03154809044196007,0.007020235072716813,0.01928416275733844,7.041514718674451,39.770312518831005,23.405913618752727,NA,4.520763052201988,5.375152512005325,4.521425193167743,5.375607848040997,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.003575917455204555,0.005677885098676658,0.004626901276940607,7.376982474339523,35.514295129477006,21.445638801908263,0.9772752662924806,3.751074250465896,5.598117098895337,3.7509286212655875,5.598612536245346,0.001,20,1,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.028297793836577417,0.01052344299064073,0.019410618413609075,8.842061447177793,49.43487487783453,29.13846816250616,NA,7.7500382487927535,4.640516258854399,7.751903121782574,4.641206385289131,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.002664924394378394,0.0028731535060144827,0.0027690389501964386,4.591652217778117,34.27690829358236,19.43428025568024,0.9916283598753663,3.4877732473652254,5.451273418327604,3.4878202156627003,5.451701210535894,0.001,20,1,0.1,0.15
6,NA,NA,NA,0.8333333333333334,0.8333333333333334,0.0025575722068033576,0.004723288747499718,0.003640430477151538,11.71616635242125,47.71884420111031,29.717505276765777,0.9753312028353845,4.075127533343461,5.605918889393175,4.0755422731092965,5.606328632857175,0.001,20,1,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.028787026026703307,0.004753549783069918,0.016770287904886612,8.440753722478702,42.324541973134814,25.38264784780676,NA,4.777822121526321,5.031765967410895,4.778188049954779,5.033237735662675,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.0033171938205735344,0.005019144795795277,0.004168169308184405,3.5725951211920473,43.89121967645434,23.731907398823193,0.9841155155592057,4.527970786686463,5.64582282769702,4.5277543581315856,5.646989009458146,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.00451716476285032,0.003205708038647832,0.003861436400749076,3.5441185661176506,34.1319728691592,18.838045717638426,0.9885450444723177,3.4508309701673237,4.926044608661738,3.4506229486078754,4.926633420240979,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.0035836759498564822,0.0034240852752653508,0.0035038806125609165,0.18271521060174978,36.58662062622649,18.38466791841412,0.9864892269642812,3.5694606037406356,4.680054348791007,3.5692168446865793,4.68069469539733,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.0030557369789874227,0.004383878551013069,0.0037198077650002458,4.809283296290722,38.51401342303717,21.661648359663946,0.9801956554196224,3.6272172304043986,4.9886790558227645,3.627283145086132,4.989396739880165,0.001,20,1,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.029233583611044358,0.00857949175132117,0.018906537681182764,13.24204982487797,51.45841808760541,32.35023395624169,NA,4.704542746092265,5.011426626234434,4.704956872965403,5.01303711191142,0.001,20,1,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.025709008441128816,0.008239242126323256,0.016974125283726035,9.710886496283496,43.69606846068215,26.703477478482824,NA,4.596872132551477,4.7441365411050835,4.5959387898322115,4.745766652038922,0.001,20,1,0.1,0.15
6,NA,NA,NA,1,1,0.0052500313028660955,0.0035607657870158262,0.004405398544940961,6.392601726076568,31.00906620917928,18.700833967627926,0.9842511073224208,3.258916979627692,4.6851756180610415,3.258968324724596,4.6856989759506416,0.001,20,2,0.1,0.15
6,NA,NA,NA,1,1,0.003413120813053662,0.004094408076543275,0.0037537644447984686,6.479652189984196,39.65579760930599,23.067724899645093,0.9826008931507048,3.7852032129929873,5.87038292202405,3.785050801653266,5.871098959663137,0.001,20,2,0.1,0.15
6,NA,NA,NA,0.8333333333333334,0.8333333333333334,0.00280911539315233,0.003887700154317552,0.003348407773734941,5.45270283417199,54.602283376176935,30.02749310517446,0.9784632658719005,6.640847011155003,5.89325956087767,6.641455571336365,5.8936376547172324,0.001,20,2,0.1,0.15
6,NA,NA,NA,1,1,0.004055685758586382,0.004879011047153067,0.004467348402869725,3.735676985067501,44.1164169943825,23.926046989725,0.9851074847843435,4.798831629253114,5.639705759791504,4.799346674041037,5.640705800321801,0.001,20,2,0.1,0.15
7,NA,NA,NA,1,0.8571428571428571,0.021556519463909466,0.012377866475637886,0.016967192969773677,22.819022277353504,76.9960059167969,49.90751409707521,NA,7.419735151664332,5.300176484887047,7.417999893760992,5.301275715904411,0.001,20,2,0.1,0.15
6,NA,NA,NA,1,1,0.0026764645149581264,0.003968037985916201,0.0033222512504371637,5.351262002621892,40.30445900584556,22.827860504233726,0.9825288496735667,3.6071033120885194,5.991833184436986,3.607176991777927,5.992232395688812,0.001,20,2,0.1,0.15
6,NA,NA,NA,0.8333333333333334,0.8333333333333334,0.006959781096179593,0.004914582205668918,0.005937181650924255,6.976049143029908,41.85094390039784,24.413496521713874,0.9645365104532819,4.158019742230889,5.33805761747468,4.158498626176554,5.338634066710054,0.001,20,2,0.1,0.15
7,NA,NA,NA,0.6666666666666666,0.5714285714285714,0.03388662981715191,0.0117514186440821,0.022819024230617005,16.11013785215311,45.516538360684564,30.813338106418836,NA,4.500965093048627,5.498453667572144,4.503725836316815,5.500091753319299,0.001,20,2,0.1,0.15
6,NA,NA,NA,0.8333333333333334,0.8333333333333334,0.0027378774052115393,0.004551394766576375,0.003644636085893957,5.803467745633566,40.4319503328485,23.117709039241035,0.9762202040855829,3.754140204878017,4.921910888044831,3.754055924229996,4.9224409478893065,0.001,20,2,0.1,0.15
6,NA,NA,NA,1,1,0.0056997233272817905,0.0042350728545331295,0.00496739809090746,7.234833637182211,45.4146391107291,26.324736373955655,0.9750561720171986,4.791461585253976,5.753491931171528,4.7913303414194806,5.754314894173105,0.001,20,2,0.1,0.15
6,NA,NA,NA,1,1,0.0025396726289694466,0.0035621210762579467,0.0030508968526136966,3.3937806355953244,38.06221597261309,20.727998304104208,0.9831912529092481,3.6595598099519617,4.887125961365408,3.6596194161922027,4.88751384664415,0.001,20,2,0.1,0.15
6,NA,NA,NA,1,1,0.0026988363174206866,0.0047610814001422174,0.003729958858781452,8.138628613605261,46.314815677615414,27.22672214561034,0.9814904284088574,3.8370014945329607,5.121558374611485,3.8370314832620958,5.122053314370472,0.001,20,2,0.1,0.15
6,NA,NA,NA,1,1,0.00469124443688515,0.004169972920681715,0.004430608678783433,1.7144553247898466,44.423668725591156,23.0690620251905,0.9849748139420772,4.577524557177407,5.591990771343964,4.577727779849202,5.59265432557261,0.001,20,2,0.1,0.15
6,NA,NA,NA,1,1,0.004524131836876875,0.00314704842085925,0.0038355901288680628,1.3242625033312012,35.44186072837151,18.383061615851354,0.9833388164599642,3.6049267249269428,5.190963049463014,3.6047376422146384,5.192073911739281,0.001,20,2,0.1,0.15
