Kest,mean,lowCI.5.,highCI.95.,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,rmse_Lambda_filter,rmse_Counts_filter,epsilon,Kused,overdispersion
6,0.0010005997038472398,9.867107913096528e-4,0.0010141472658857956,1,1,0.002753464830603275,0.005325143137001405,0.00403930398380234,1.6080108847328705,39.92174832100117,20.76487960286702,0.9893814700683808,4.095165399669805,5.299060469465994,4.09510744410143,5.2997105664536255,0.001,40,0.15
6,9.996275189451992e-4,9.885233832906048e-4,0.0010109492328919474,1,1,0.0038573204723133707,0.003938268605987244,0.0038977945391503073,2.690771209729521,30.35154704927859,16.521159129504056,0.9883349988020321,3.2412264044005346,4.633577027978607,3.241098981241012,4.634234736528453,0.001,50,0.15
7,9.988161008002289e-4,9.862034252709482e-4,0.0010104913721612867,1,0.8571428571428571,0.0198126151865339,0.006710613390932004,0.013261614288732952,11.594676931970522,45.41137188019826,28.503024406084393,NA,4.611022655127767,5.043431780543038,4.611314713305703,5.044667835753453,0.001,50,0.15
6,0.0010001006513601434,9.897680453769672e-4,0.0010100076335729752,1,1,0.002458393266755909,0.003902093784719429,0.003180243525737669,2.9625805398513823,56.30853362728391,29.635557083567644,0.9857085930753476,6.875245205237473,5.779356181638954,6.876648254635734,5.77970797684861,0.001,50,0.15
6,9.968207591387565e-4,9.851165946643012e-4,0.0010082256743640023,1,1,0.0032319503248766862,0.004692061582728407,0.003962005953802547,2.8584188784137936,45.32478454393772,24.091601711175755,0.9868243186437445,4.863363876509976,5.575259653997381,4.863749702545829,5.576116794420578,0.001,50,0.15
8,9.994345878537665e-4,9.874476229377695e-4,0.0010110818291733045,1,0.75,0.03158750221181403,0.013070595593100144,0.022329048902457085,22.24760995636332,75.59919515612748,48.9234025562454,NA,7.758251124553543,4.695694599409068,7.759272113594717,4.699088861289447,0.001,50,0.15
7,9.99358910355294e-4,9.883989672125832e-4,0.0010091998622448989,1,0.8571428571428571,0.027724244911471407,0.005817263088914499,0.016770754000192952,8.440674690676726,39.591020394849714,24.01584754276322,NA,4.290360752652066,5.260329139288325,4.290757340723981,5.261655118880895,0.001,50,0.15
6,0.0010018040263608716,9.878339057601e-4,0.0010154049160726003,1,1,0.0046109454513654545,0.0044615930740788436,0.004536269262722149,2.31889417704383,43.281179315138324,22.800036746091077,0.979906990247768,4.260863400080707,5.263719711802109,4.2616176103397745,5.264628086538226,0.001,50,0.15
7,0.001000208793225851,9.888562470067384e-4,0.0010104134202722284,0.8333333333333334,0.7142857142857143,0.023473138254577825,0.010369616988224252,0.01692137762140104,17.101688699289795,49.073803904183194,33.087746301736495,NA,4.640531558970116,5.398866904416527,4.642943340015214,5.4004242848882535,0.001,50,0.15
6,9.9918952600732e-4,9.86453292781211e-4,0.0010091732836801535,1,1,0.002446533278056681,0.005090926720244416,0.0037687299991505485,6.491160240677248,40.044779267158404,23.267969753917825,0.98455161590123,3.7521867994799867,4.874626277322991,3.752327062368898,4.875596442883652,0.001,50,0.15
7,0.0010016677818307875,9.89108432345702e-4,0.001016653935904818,1,0.8571428571428571,0.023969987264397502,0.007616220255734155,0.01579310376006583,14.75509536670016,52.306814369109794,33.53095486790498,NA,5.319705978636729,5.064680008800454,5.3204273462801295,5.066721377219452,0.001,50,0.15
6,9.99836505378466e-4,9.87699218944153e-4,0.0010088235522290661,1,1,0.002480179538448142,0.004442579989344014,0.003461379763896078,2.0877180676299325,37.77241235160089,19.930065209615414,0.9872780175531524,3.694908058125507,4.795890656136727,3.695275762524726,4.796613243100918,0.001,50,0.15
6,9.98735894708512e-4,9.854241766306198e-4,0.0010114102707297688,1,1,0.0023423029049340766,0.0047908111711340625,0.0035665570380340695,3.6132969767365224,42.65314833497667,23.133222655856596,0.9871995169539902,3.863341075314795,5.080356291478263,3.8636302725449867,5.08103421695191,0.001,50,0.15
6,0.0010004983074371789,9.887436407680253e-4,0.0010116531686857973,1,1,0.0038985303915896365,0.0038581501060221857,0.003878340248805911,1.4061295955726532,46.139786311605505,23.772957953589078,0.9884795867727565,4.653119651773343,5.554724005581329,4.6534533375904665,5.555442948367399,0.001,50,0.15
7,0.0010008696453767353,9.884486988154212e-4,0.0010140040698394849,0.8333333333333334,0.7142857142857143,0.031006987065069627,0.006014884037020967,0.018510935551045295,40.80258337404983,38.62074635384077,39.7116648639453,NA,4.311769302210186,4.50974284389116,4.312111050104563,4.512664173965658,0.001,50,0.15
8,0.0010013195274683065,9.893559313186645e-4,0.0010123152446042043,1,0.75,0.03254082576376104,0.008092309592492228,0.020316567678126635,16.405328881515572,63.3160583196232,39.86069360056939,NA,6.863030191481981,4.980205066891605,6.862207552876938,4.9831924057795485,0.001,50,0.15
7,9.96715034793062e-4,9.863844058660232e-4,0.0010089966203633294,1,0.8571428571428571,0.026924240653833382,0.006156116642628009,0.016540178648230694,13.936620041871915,45.61836410601777,29.777492073944842,NA,5.4783104775761124,4.891708930180471,5.482908639036872,4.892224586107221,0.001,50,0.15
6,9.979323657852035e-4,9.890108468617504e-4,0.001007728607112618,1,1,0.0025176013303563694,0.004191933621491466,0.0033547674759239177,4.020988302788876,36.271179620431724,20.1460839616103,0.98942377330841,3.477965716203356,5.341915806937252,3.4781902740258284,5.342498741552422,0.001,50,0.15
7,0.0010003679126021322,9.898367098007072e-4,0.0010100783710562822,1,0.8571428571428571,0.028747861907700227,0.0061607998128994385,0.017454330860299832,12.240921949773018,52.25128421638533,32.24610308307918,NA,7.1050376742444294,5.981220413282261,7.1035489440313535,5.983465747386661,0.001,50,0.15
7,9.986976587958616e-4,9.872260691552533e-4,0.001009640712974731,1,0.8571428571428571,0.024922153425546403,0.005379714457494008,0.015150933941520206,5.059504583307661,41.60911959287913,23.334312088093398,NA,4.112815815394835,4.174739188017093,4.113269985288413,4.17544242361783,0.001,50,0.15
8,9.991006206742457e-4,9.88420792517751e-4,0.0010126202917658319,1,0.75,0.03914659281379848,0.010383354097724597,0.02476497345576154,22.540340094041813,56.95381783611429,39.74707896507805,NA,5.7987701165270265,5.348577130730415,5.798597111743079,5.351488331805649,0.001,50,0.15
7,9.996289626820877e-4,9.872501817442018e-4,0.0010146608909662673,1,0.8571428571428571,0.02805895453028754,0.005185489834220194,0.016622222182253867,7.040095079124451,40.951616081039305,23.995855580081876,NA,3.507405161393963,4.814101376958633,3.508548226558197,4.814465011700293,0.001,50,0.15
6,0.0010007112812646574,9.87112025540552e-4,0.0010116867334101346,1,1,0.002924419058686928,0.004330946428941085,0.0036276827438140066,4.321258274028408,47.360436436104074,25.84084735506624,0.987077550509272,4.185290316625492,5.528157315742381,4.185581782085882,5.528772968526361,0.001,50,0.15
7,0.0010011413404349648,9.874342898362727e-4,0.001015710899702899,1,0.8571428571428571,0.027108572901978295,0.005962133483387239,0.016535353192682768,6.745887595188737,45.850893201111596,26.29839039815017,NA,4.908879297845087,5.1119358659653225,4.908799082851415,5.112820308449485,0.001,50,0.15
7,9.996889052905258e-4,9.86676498308125e-4,0.001011920487048618,1,0.8571428571428571,0.02965278154560178,0.005578854060203629,0.017615817802902705,12.863801527489898,41.73022469675268,27.297013112121288,NA,5.177741045214846,4.698552179034822,5.178732158017567,4.699741423991803,0.001,50,0.15
6,9.99714299566399e-4,9.87165914216814e-4,0.0010133363302990263,1,1,0.0026843662147649286,0.0033407245943774255,0.003012545404571177,1.849220149972106,31.628283386733244,16.738751768352675,0.9911834925964826,3.7802723379629377,5.6101857073386805,3.7803579559061498,5.6106923287014485,0.001,50,0.15
6,0.001000186839013418,9.862825317199374e-4,0.0010128148146560626,1,1,0.003053978540288056,0.0030028520769991847,0.0030284153086436207,2.888036380946337,35.75830023725748,19.32316830910191,0.9908055040723354,3.5278463868258427,5.507410344172622,3.5277322148362997,5.508058663140828,0.001,50,0.15
6,0.0010000458176063153,9.873080026348384e-4,0.00101601794709517,1,1,0.0027112784286055574,0.0035482217670754846,0.003129750097840521,2.81230334852652,35.14932346003612,18.98081340428132,0.9896648645593743,3.6765658962519434,5.003617091288388,3.676964938884618,5.0041275039874025,0.001,50,0.15
6,0.0010000739310934868,9.861856121066103e-4,0.0010127851120761467,1,1,0.002505724465566469,0.004565062262754294,0.0035353933641603815,3.4191827882359274,38.11726451930031,20.76822365376812,0.988891176014856,3.5874436817250333,4.826366938576245,3.587582821524675,4.827106954282722,0.001,50,0.15
7,9.993646535353903e-4,9.824404954163189e-4,0.0010147399463667146,1,0.8571428571428571,0.023550252987716024,0.005156701574096378,0.014353477280906201,9.291769530366242,44.40768311635457,26.849726323360407,NA,4.425679757912271,5.463253199465416,4.426868928702052,5.464105325742335,0.001,50,0.15
7,9.99273690469043e-4,9.899380241008258e-4,0.001011651568997248,0.8333333333333334,0.7142857142857143,0.0204648385739058,0.012238220069228334,0.016351529321567068,19.280875957633615,49.76066654793889,34.520771252786254,NA,4.444476605617215,5.034122430095879,4.447298753342072,5.035221039899906,0.001,50,0.15
6,0.001002087635849926,9.848336322096948e-4,0.0010161362071406754,1,1,0.0032093433910178283,0.005223143129287229,0.004216243260152529,2.1822187705569696,52.08286637448245,27.13254257251971,0.9871656045676893,5.460112842815644,6.511762401623871,5.4622140950442395,6.5118031087028845,0.001,50,0.15
6,0.0010001782980382592,9.885447777077823e-4,0.001014735336898777,1,1,0.0027048097452107584,0.0030356074022129123,0.0028702085737118354,3.4052968810904836,36.65121658052931,20.028256730809897,0.9921244828496186,3.4863125566327255,5.447986998474665,3.4865230588092073,5.448535516683621,0.001,50,0.15
7,9.999146567018851e-4,9.910217304210831e-4,0.0010108546930032122,1,0.8571428571428571,0.024537002812832994,0.006251875119779565,0.01539443896630628,10.068874122388307,51.8225242442404,30.945699183314353,NA,4.589879755269943,4.859822206928807,4.590955512480326,4.860873919084245,0.001,50,0.15
7,9.990752501493302e-4,9.86501935555192e-4,0.0010104754199096984,1,0.8571428571428571,0.025639376233240113,0.004603485711650173,0.015121430972445143,10.284119189939823,42.344239561690735,26.31417937581528,NA,4.6727187000050145,5.085129179504115,4.673275354223522,5.086708720397211,0.001,50,0.15
7,0.001002094314242833,9.92459722339446e-4,0.0010124236037056483,1,0.8571428571428571,0.02545401353743174,0.008842209252971354,0.017148111395201546,6.940665154456017,48.32535444713566,27.63300980079584,NA,4.919604352513357,5.0872361587678885,4.919795070173411,5.088617318379047,0.001,50,0.15
6,0.001000887883632138,9.903737305994097e-4,0.0010129014741299689,1,1,0.004069175488437865,0.003798648654960365,0.003933912071699115,3.5629909282228094,34.26636560003102,18.914678264126916,0.9905408768986919,3.458360991823926,4.918749028054354,3.458439244332621,4.9194744423661945,0.001,50,0.15
6,9.995014355528038e-4,9.873750333352497e-4,0.001009162591436949,1,1,0.0033246564876478245,0.004716586659206052,0.004020621573426938,2.5958431673632503,36.80280298173948,19.699323074551366,0.9884276207363735,3.5656959817242306,4.679586904133004,3.565332586434,4.6804094097352085,0.001,50,0.15
6,9.998249386484227e-4,9.897170255425928e-4,0.0010106798037759536,1,1,0.002937180723340881,0.005208419125467339,0.00407279992440411,1.8292025556110407,40.33922301223412,21.08421278392258,0.9828549902570614,3.6277158562014646,4.983889944293064,3.6279146316452073,4.984863917111566,0.001,50,0.15
7,9.986295932994146e-4,9.850065136821115e-4,0.0010115278436178788,1,0.8571428571428571,0.02613578933261852,0.008065801343357161,0.01710079533798784,12.52902475750533,52.635055730306604,32.582040243905965,NA,4.692098847517657,5.0101055482237715,4.6927943549665105,5.011743344169351,0.001,50,0.15
6,0.0010007042551307924,9.888792545075875e-4,0.001013397508332235,1,1,0.00279577794544308,0.005224851663763125,0.004010314804603102,1.3209452212442616,39.01054718710182,20.16574620417304,0.9908163852492984,4.07478598154132,5.307043400567716,4.074894741045814,5.307856480852554,0.001,50,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.00732664554685973,0.006559021172433191,0.006942833359646461,31.838173799394696,56.67030331282845,44.254238556111574,NA,3.421766311419331,4.910034896914544,3.4217856753670217,4.910416970548221,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.004904510516698642,0.007412355983964388,0.0061584332503315155,27.513730728498405,73.19646245266999,50.355096590584196,NA,4.190628978575216,6.121615841647062,4.191096848675815,6.122358054987108,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.004830532127643061,0.006106278265717235,0.005468405196680149,27.988401124366828,80.56696430744555,54.27768271590619,NA,6.99355825593985,5.965695913949813,6.995260930021255,5.965730154013189,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.0157278179378717,0.010012840666208129,0.012870329302039914,57.06923037956351,71.77971440026502,64.42447238991426,NA,6.144923839881892,6.984323252737192,6.145248341786188,6.985552523420111,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.007565482951598148,0.007453718622282626,0.007509600786940387,25.175049757525283,74.99772763098464,50.086388694254964,NA,6.400944611343636,6.832996417297062,6.4011552948380785,6.833635184188742,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.005830601109783674,0.00676718862337606,0.006298894866579867,31.881609006332177,69.82912716023633,50.85536808328425,NA,3.974776529478286,6.214943627648359,3.975060157864754,6.215309221841847,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.006595980624302092,0.006839125702917267,0.006717553163609679,23.15733380537738,69.40870500379788,46.28301940458763,NA,4.44426271510556,5.55075104775073,4.444709909124045,5.55148003162616,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.006061235506827752,0.007069999574658671,0.006565617540743212,36.27994028167179,68.93295479545029,52.60644753856104,NA,4.209665858923751,6.205809237178561,4.209934806657535,6.206279126426197,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.003687861024841959,0.008836823538619412,0.006262342281730685,24.657884583518133,73.7219140753811,49.18989932944962,NA,4.229344840641338,5.164565006611738,4.2306009664557065,5.165678779761631,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.016235675252480573,0.004558952420818523,0.010397313836649548,71.9182971003507,44.75614949694214,58.33722329864642,NA,4.993803834513901,5.925765454940956,4.994841894995102,5.927138003098381,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.0032358454154977046,0.009359545278611504,0.0062976953470546045,22.594107419992596,76.60097676173821,49.5975420908654,NA,4.008553772793118,5.401184637453941,4.00947870172845,5.4021103298192745,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.005247244262113834,0.007131341415143726,0.00618929283862878,44.71663723376376,90.79227186292309,67.75445454834343,NA,4.361577550489241,5.57347171507378,4.3619336528306425,5.573881490504833,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.008662799919128262,0.006534211226567014,0.007598505572847638,46.08149890774972,89.91119179589646,67.9963453518231,NA,5.138793134436475,6.008671208612999,5.1395597248372065,6.009334427332325,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.009239955313471236,0.006338348475291484,0.00778915189438136,31.219869768971716,65.94489631812586,48.58238304354879,NA,3.9453284177654444,5.399580366536862,3.9456988934875334,5.400388685290183,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.006177237441449733,0.007622674166094919,0.006899955803772326,27.012306747427456,88.15901911494272,57.58566293118509,NA,5.939250664476289,6.750482915131819,5.93950469794835,6.751538533744949,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.006000262114240077,0.007294371351355521,0.0066473167327977985,35.41378207212049,88.8198186590928,62.11680036560665,NA,4.7105977977069555,6.245468211995857,4.711185730059607,6.246055642802093,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.00586684551948493,0.023665590081083286,0.014766217800284108,6.143577661433106,80.43959470211503,43.291586181774065,NA,6.770359729042931,8.257228313588291,6.7719224987014535,8.259290971135565,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.005674261941802879,0.007454721770446134,0.006564491856124507,36.039370379987886,95.11461718936816,65.57699378467802,NA,6.432391376650023,8.095573921389796,6.432849661361347,8.096058591913453,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.006917702488071543,0.007237419573585548,0.007077561030828546,34.679306406464306,77.26916420882002,55.97423530764216,NA,4.11627495821346,5.013343334218498,4.117021264628577,5.013799944793614,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.004914001485424844,0.0067587862697549095,0.005836393877589876,29.47259519993097,72.74616112523876,51.10937816258486,NA,4.885333288696795,7.278452465523205,4.885493944375511,7.279489542086236,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.004295169002178904,0.008121772310856073,0.006208470656517489,24.672698442300618,72.15945329295143,48.41607586762602,NA,3.7857240676079984,5.547161529819203,3.786875208546202,5.548238963395074,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.005431164295937459,0.0077491229938522165,0.006590143644894838,31.106490549351527,81.48469612185926,56.29559333560539,NA,4.602027004856196,5.907853608572809,4.602404769657931,5.908470247471887,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.004191289398968745,0.007603184820336885,0.005897237109652815,24.32980131489,71.24019299925526,47.784997157072624,NA,4.525028553865581,6.054592009174191,4.525359185682708,6.055429810340012,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.009103105076768817,0.006278782751345802,0.0076909439140573094,62.715111618308086,95.13556324048295,78.92533742939551,NA,4.866613023338775,5.9228137845836555,4.866965059294021,5.923375409034602,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.006383721155999621,0.006674460863715817,0.0065290910098577196,35.555954440343854,67.18491139919301,51.37043291976843,NA,4.244285440817473,6.058738252588282,4.244649965758743,6.0592105793227,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.0063054164432799825,0.0057624892726926774,0.00603395285798633,32.78952786932243,69.5418799745064,51.165703921914414,NA,3.8431578927784216,5.908492294154928,3.843461033375607,5.909157215358947,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.006329784874912843,0.006712466847813467,0.006521125861363155,24.99506184605878,64.63487369228943,44.8149677691741,NA,4.050323985446495,5.417015831718028,4.050967352377069,5.417755927580753,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.00457698202335526,0.008527564903633711,0.006552273463494485,31.16038991230674,73.44337966291033,52.301884787608536,NA,3.872085948712781,5.099315243732927,3.872625722768321,5.099728591389113,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.009694288900882529,0.006751559409663237,0.008222924155272883,52.095179078277205,82.59474530769472,67.34496219298596,NA,4.731930768475846,6.255933094200715,4.7326665234018535,6.256714944298287,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.006276496480192499,0.008073177016186851,0.0071748367481896756,27.863957992137568,56.52052719205045,42.19224259209401,NA,3.8906003930927833,5.731895373879416,3.8900534431257765,5.732411010618947,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.008676717495832298,0.00795262846308434,0.008314672979458319,51.757755471927155,97.57084633166161,74.66430090179438,NA,5.657100210768765,6.602065905668196,5.658876345327767,6.602057126825967,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.008665186907321439,0.0058366152251856365,0.007250901066253538,48.57857049528462,80.6239903874504,64.60128044136752,NA,4.764608071725807,6.4517704243370275,4.7647493332665345,6.452131565944955,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.004954906868219965,0.006865310904545367,0.005910108886382666,32.96023580496776,80.22780235808352,56.594019081525644,NA,4.138734918695495,5.839360870545165,4.1394513201098135,5.839898103030472,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.003776190534042237,0.008160936885390345,0.005968563709716291,25.478619355072194,70.21830396861297,47.848461661842585,NA,4.095700883986055,6.217006604081966,4.095868679629206,6.217653743749167,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.0061818907566973495,0.009119884057815782,0.007650887407256566,22.76242584500712,81.17622198082974,51.969323912918426,NA,4.765347203564923,5.876086534917415,4.765832390154428,5.8769729690762995,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.011736917749520627,0.007326122041021427,0.009531519895271026,69.77696581520406,92.99487863317654,81.3859222241903,NA,4.26512872720598,5.491788677754835,4.265321741986162,5.492481893956855,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.006025013724945239,0.00732538210104206,0.00667519791299365,35.67848918108476,68.65704647766519,52.167767829374974,NA,3.80140634874295,4.951448092869142,3.8013903129327318,4.952087961867927,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.00575065348280787,0.007845122154773508,0.006797887818790689,31.233711708319536,71.36643361885993,51.30007266358973,NA,3.958779959672136,5.292655395474447,3.9593217880266685,5.29355812748853,0.01,5,0.15
5,NA,NA,NA,0.8333333333333334,1,0.008384269384040858,0.00643685614043764,0.007410562762239249,44.40487994013815,90.96654898296379,67.68571446155097,NA,4.696006980598128,6.311118482281869,4.697050373491904,6.31150414606296,0.01,5,0.15
5,NA,NA,NA,0.6666666666666666,0.8,0.006683841097892487,0.008640954559584541,0.007662397828738514,52.303153879452196,87.27423783863804,69.78869585904512,NA,4.541450051804071,5.689428936510688,4.541424473085823,5.690360316742103,0.01,5,0.15
6,0.009962646351229815,0.009887633088637814,0.010056456517262646,1,1,0.0038665399400558695,0.0038753551765017867,0.003870947558278828,2.7984169399519283,30.351867770902516,16.57514235542722,0.9881261233218575,3.24372871440325,4.6362928259321805,3.2438123648291843,4.636729514304805,0.01,10,0.15
7,0.010053657757257799,0.010011081947515488,0.010096064983508306,1,0.8571428571428571,0.020257188226032834,0.006633339732208599,0.013445263979120716,11.572196817000773,44.798523957974496,28.185360387487634,NA,4.563075633142476,5.051740520660756,4.563402645815133,5.0533105990058695,0.01,10,0.15
6,0.009957758050011648,0.00980536992631469,0.010082803164689402,1,1,0.002384668179080688,0.003764109143477871,0.0030743886612792795,3.471313716894649,55.898359826437805,29.684836771666227,0.9865840934256553,6.894711424862569,5.7775943550793425,6.895297842694405,5.7782012693692515,0.01,10,0.15
7,0.009967604658731862,0.009901998893991102,0.010039828388214633,1,0.8571428571428571,0.028312550527167645,0.006684073137130224,0.017498311832148936,14.084192334585588,44.442970699284054,29.26358151693482,NA,5.374663258707729,5.013120670438808,5.3749541677796895,5.015699354855156,0.01,10,0.15
8,0.009953626771888302,0.009930255688011045,0.009976997855765559,1,0.75,0.03789417368259131,0.01140185365328154,0.024648013667936425,28.53679201029619,68.11336871889864,48.32508036459741,NA,8.054017095319885,4.608760414336005,8.052763700549235,4.611854658027233,0.01,10,0.15
7,0.009931203714748123,0.009868490313941276,0.009980422865238345,1,0.8571428571428571,0.02811465083165163,0.0058407936827545165,0.016977722257203072,8.680903301144559,39.2312136373287,23.95605846923663,NA,4.2667837036059595,5.264753242672776,4.266915088899401,5.265474560650828,0.01,10,0.15
7,0.010071160372081032,0.010049672973095884,0.010086542708197838,1,0.8571428571428571,0.025618077477691126,0.005617843198057179,0.015617960337874152,9.408449631442274,45.15989203218206,27.284170831812165,NA,4.788705050439135,4.561294308641078,4.791785961271215,4.562122471219652,0.01,10,0.15
7,0.009959076098762697,0.009866339124882098,0.010023744476777178,0.8333333333333334,0.7142857142857143,0.023123581615624455,0.010164828437653577,0.016644205026639016,16.785566629120748,49.2123660223625,32.99896632574163,NA,4.6136567416535,5.408430486369921,4.614716516608694,5.41029311207144,0.01,10,0.15
6,0.01001016301072205,0.009898407509070848,0.010098957796672726,1,1,0.0025175787023213212,0.004987014372454492,0.0037522965373879068,5.8952379118384535,40.00388104582896,22.949559478833706,0.9857929755842824,3.770313947810905,4.874786164914678,3.7705874273909776,4.875715764696167,0.01,10,0.15
7,0.010059924299158526,0.010029761902949822,0.010086642800395151,1,0.8571428571428571,0.029023703700377268,0.006777471439717951,0.01790058757004761,43.635588687417325,48.75786904336426,46.196728865390796,NA,5.297241736258589,5.048318852220218,5.3009903987749984,5.049327208642336,0.01,10,0.15
6,0.009941461681762711,0.009885037585646506,0.009992196143111476,1,1,0.002465821665709758,0.00442122774336692,0.003443524704538339,1.5466229846807906,37.56475961171721,19.555691298198997,0.9874105389241302,3.717125602933163,4.7874245468876495,3.717257421925714,4.788096182331355,0.01,10,0.15
6,0.009998271446753637,0.009938431352382907,0.010111963316246302,1,1,0.002332719648966055,0.004778089018172314,0.0035554043335691843,4.457701289304766,43.42822640663076,23.942963847967764,0.986993834757318,3.864657310628438,5.086329174754641,3.864566819053102,5.087095762059347,0.01,10,0.15
6,0.010008326540537266,0.009964388421907566,0.010075188968210705,1,1,0.004074472077887855,0.00389774228464043,0.003986107181264143,1.7802593706120884,45.79883415008176,23.789546760346923,0.9882604976327517,4.665298699061486,5.548233247175603,4.666072537209488,5.548925612484151,0.01,10,0.15
6,0.009935522862938685,0.009915147980018241,0.009980257502925909,1,1,0.004085276108119155,0.0034232954667390916,0.003754285787429123,0.6303473234807602,36.09107303192425,18.360710177702508,0.9874702805230395,3.6027082604085985,5.140522880314484,3.602834062329899,5.141205363370112,0.01,10,0.15
7,0.0099183547350211,0.0098565858305114315,0.009958630047368463,1,0.8571428571428571,0.025159500309793657,0.008442926852867037,0.016801213581330347,14.804318717154935,59.800933055978035,37.30262588656649,NA,6.549609040139666,5.33684934595246,6.549178277507398,5.338453466227409,0.01,10,0.15
7,0.009882498147995609,0.0098562378809859,0.009919175869448021,1,0.8571428571428571,0.02817073030776973,0.00586345523390694,0.017017092770838335,12.501849347948127,44.96488220716797,28.73336577755805,NA,5.407294615335699,4.922148249138952,5.409623609613128,4.9227943335580715,0.01,10,0.15
6,0.009993614189300136,0.00986239636199377,0.010061786422908187,1,1,0.0032450163019791516,0.004138013120148294,0.003691514711063723,5.489006624751494,36.59869676926146,21.043851697006478,0.98718641368027,3.475546006395036,5.349977223226249,3.4754478551600303,5.35053459162595,0.01,10,0.15
7,0.009916651760289153,0.009883513671583726,0.009966127035134761,1,0.8571428571428571,0.028659940547338766,0.006236784529068802,0.017448362538203786,13.52187171724443,52.130142930510964,32.8260073238777,NA,7.171034701577549,5.9423475492284386,7.174585579299546,5.942284296158404,0.01,10,0.15
6,0.010000361837318283,0.009904970942972973,0.010080886894872819,1,1,0.003198023650420256,0.004013007351254879,0.0036055155008375677,2.1234079280578486,39.74597345237878,20.934690690218314,0.989675397880492,3.698602839285013,4.719010440153744,3.6986589889086248,4.719615305653947,0.01,10,0.15
7,0.009993857124814109,0.009971082447931559,0.010019742123839843,1,0.8571428571428571,0.017038251637110455,0.007551503874907155,0.012294877756008805,15.11907494544008,51.35589820957663,33.237486577508356,NA,4.955023646558103,6.543107387301853,4.9546245700671205,6.545095232520221,0.01,10,0.15
7,0.009995387399053588,0.009990098021963528,0.010000479031026032,1,0.8571428571428571,0.02734806498100937,0.005133428927921683,0.016240746954465528,6.868398092552614,41.47598708883316,24.172192590692887,NA,3.5272504520386745,4.81008837574417,3.5277534732064515,4.811157682318792,0.01,10,0.15
6,0.010016930651517153,0.009960986950184037,0.010064723088671169,1,1,0.002931986236323793,0.004312683460602314,0.0036223348484630538,4.457804570586717,47.36477741514351,25.911290992865112,0.9869719179203347,4.170418728130311,5.5322211707188735,4.170688593127009,5.532759251474318,0.01,10,0.15
7,0.009972937418655634,0.009867926602754241,0.01011479538656446,1,0.8571428571428571,0.02744245374731144,0.005752469182883076,0.01659746146509726,7.19845169795497,45.847855730546954,26.523153714250963,NA,4.866765532358052,5.140968839128735,4.867197236516912,5.141278936269156,0.01,10,0.15
