Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V25	2.38E+00	0.00E+00	1.63E+00	1.21E+00	1.29E+00	5.82E-01
V26	2.09E+00	1.87E+00	1.88E+00	2.91E+00	2.14E+00	0.00E+00
V27	0.00E+00	3.13E+00	1.59E+00	9.89E-01	1.73E+00	6.83E-01
V28	8.00E-01	1.51E+00	2.67E-01	1.01E+00	2.21E-01	1.61E+00
V29	2.47E+00	2.76E+00	1.42E+00	6.33E-01	4.67E-01	1.09E+00
V30	1.68E+00	1.73E+00	1.87E+00	2.81E+00	0.00E+00	1.70E+00
V31	1.64E+00	3.76E+00	1.45E+00	1.97E+00	1.97E+00	1.11E+00
V32	2.09E+00	2.86E+00	2.10E+00	1.26E+00	1.71E+00	2.51E+00
V33	1.96E+00	4.41E+00	3.88E+00	1.34E+00	1.22E+00	3.00E-01
V34	2.97E+00	2.96E+00	6.71E-01	1.65E+00	1.90E+00	2.45E+00
V35	5.43E+00	5.86E+00	1.17E+00	2.53E+00	1.00E+00	6.96E-01
V36	1.50E+00	1.10E+00	6.63E-01	5.16E-01	1.03E+00	1.59E+00
V37	1.90E+00	2.87E+00	5.04E-01	3.30E+00	2.34E+00	2.67E+00
V38	1.95E+00	2.73E+00	1.03E+00	2.59E+00	8.85E-01	2.21E+00
V39	5.24E+00	2.13E+00	3.94E-01	2.98E+00	4.61E+00	3.90E+00
V40	1.66E+00	3.24E+00	2.20E+00	2.29E+00	1.10E+00	1.40E+00
V41	1.99E+00	5.59E-01	1.34E+00	1.36E+00	2.43E+00	4.42E+00
V42	1.88E+00	2.42E+00	3.89E-01	1.66E+00	3.40E-01	1.86E+00
V43	3.46E+00	5.33E-01	2.98E+00	2.15E+00	2.13E+00	1.71E+00
V44	2.45E+00	1.40E+00	3.27E+00	2.45E+00	2.01E+00	4.58E-01
V45	2.50E+00	1.76E+00	1.07E+00	1.55E+00	3.74E+00	3.48E+00
V46	1.88E+00	7.19E-01	2.17E+00	2.60E-01	1.87E+00	4.52E-01
V47	2.39E+00	1.35E+00	7.33E-01	1.09E+00	2.92E+00	1.48E+00
V48	2.85E+00	3.67E+00	1.54E+00	1.42E+00	0.00E+00	2.79E+00
V49	0.00E+00	7.30E-01	1.11E+00	0.00E+00	2.21E-01	6.40E-01
V50	2.70E+00	4.99E+00	7.90E-01	1.72E+00	6.86E-01	3.82E+00
V51	1.95E+00	9.48E-01	1.66E+00	1.58E+00	1.41E+00	0.00E+00
V52	2.86E+00	3.05E+00	1.10E+00	1.25E+00	1.89E+00	1.72E+00
V53	3.94E+00	4.99E-01	1.82E+00	8.97E-01	1.73E+00	2.65E+00
V54	2.68E+00	9.43E-01	1.15E+00	1.06E+00	1.62E+00	1.10E+00
V55	2.43E+00	2.42E+00	2.87E+00	1.59E+00	1.94E+00	1.78E+00
V56	4.14E+00	4.94E+00	1.72E+00	4.43E+00	7.76E+00	8.88E-01
V57	2.71E+00	4.11E+00	9.48E-01	1.80E+00	4.04E+00	1.53E+00
V58	2.78E+00	3.72E+00	9.48E-01	2.11E-01	1.81E+00	1.32E+00
V59	2.22E+00	6.96E-01	4.26E+00	2.62E+00	1.24E+00	1.56E+00
V60	2.91E+00	2.00E+00	2.70E+00	2.67E+00	0.00E+00	9.21E-01
V61	3.02E+00	2.35E+00	1.67E+00	2.28E+00	3.14E-01	5.58E-01
V62	1.72E+00	3.78E+00	1.06E+00	2.07E+00	1.99E+00	2.91E-01
V63	2.05E+00	0.00E+00	1.73E+00	1.65E+00	1.53E-01	0.00E+00
V64	3.96E+00	1.24E+00	1.08E+00	1.80E+00	1.16E+00	1.98E+00
V65	8.88E-01	3.76E+00	3.15E+00	1.21E+00	1.61E+00	9.19E-01
V66	3.97E+00	1.07E+00	2.28E+00	4.82E-01	3.86E+00	6.84E-01
V67	4.48E-01	2.13E-01	6.37E-01	1.19E+00	6.51E-01	8.19E-01
V68	6.83E-01	0.00E+00	6.67E-01	7.75E-01	5.62E-01	0.00E+00
V69	9.00E-01	1.56E+00	1.02E+00	4.96E-01	9.20E-01	1.05E+00
V70	0.00E+00	2.11E-01	4.23E-01	2.02E+00	2.71E+00	2.04E+00
V71	2.88E+00	0.00E+00	4.76E-01	0.00E+00	0.00E+00	2.80E+00
V72	1.94E+00	1.37E+00	1.27E+00	6.29E-01	9.17E-01	2.98E-01
V73	1.29E+00	8.82E-01	0.00E+00	1.07E+00	1.49E+00	2.55E+00
V74	2.73E+00	2.30E+00	1.75E+00	1.38E+00	9.89E-01	3.90E+00
V75	1.34E+00	9.07E-01	9.78E-01	2.13E-01	8.57E-01	1.00E+00
V76	1.78E+00	0.00E+00	3.34E+00	4.16E+00	3.01E+00	1.78E+00
V77	2.07E+00	0.00E+00	9.04E-01	1.19E+00	7.48E-01	1.50E+00
V78	3.40E+00	2.47E+00	7.75E-01	2.14E+00	0.00E+00	4.00E+00
V79	3.98E+00	2.55E+00	1.75E+00	7.61E-01	0.00E+00	3.41E+00
V80	1.16E+00	0.00E+00	1.35E+00	1.32E+00	1.72E+00	7.67E-01
V81	2.89E+00	1.96E+00	2.03E+00	0.00E+00	6.63E-01	0.00E+00
V82	0.00E+00	3.27E-01	2.59E+00	2.88E+00	5.86E-01	0.00E+00
V83	2.13E-01	0.00E+00	8.23E-01	1.19E+00	1.29E+00	1.12E+00
V84	1.99E+00	2.30E+00	1.27E+00	1.71E+00	5.96E-01	2.94E+00
V85	6.18E-01	1.97E+00	0.00E+00	3.14E-01	1.46E+00	1.80E+00
V86	1.07E+00	0.00E+00	3.07E+00	3.87E+00	1.07E+00	2.98E+00
V87	2.86E+00	0.00E+00	1.74E+00	1.54E+00	0.00E+00	5.47E-01
V88	3.15E+00	3.00E+00	1.78E+00	2.32E+00	9.21E-01	2.73E+00
V89	3.92E+00	2.63E+00	2.99E+00	8.95E-01	1.65E+00	4.47E-01
V90	2.08E+00	5.63E-01	1.72E+00	4.07E-01	2.29E+00	5.59E-01
V91	2.04E+00	6.53E-01	2.44E+00	1.93E+00	8.85E-01	9.22E-01
V92	1.86E+00	2.65E+00	5.59E-01	7.00E-01	1.02E+00	1.29E+00
V93	0.00E+00	7.00E-01	0.00E+00	1.22E+00	8.03E-01	1.32E+00
V94	3.79E-01	1.02E+00	1.06E+00	1.18E+00	7.02E-01	5.62E-01
V95	9.09E-01	0.00E+00	9.24E-01	7.95E-01	1.93E+00	1.83E+00
V96	3.16E+00	7.33E-01	2.34E+00	1.43E+00	1.50E+00	1.43E+00
V97	1.13E+00	8.44E-01	1.70E+00	1.67E-01	1.30E+00	3.27E-01
V98	1.65E+00	3.06E+00	8.85E-01	1.22E+00	2.67E-01	7.75E-01
V99	1.05E+00	5.73E-01	9.75E-01	2.42E+00	0.00E+00	2.39E+00
V100	1.40E+00	1.76E+00	9.12E-01	1.49E+00	5.73E-01	4.52E-01
