Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V27	8.41E-01	1.97E+00	1.13E+00	1.11E+00	1.67E+00	2.05E+00
V28	1.43E+00	2.23E+00	8.33E-01	8.54E-01	2.35E+00	1.00E+00
V29	2.23E+00	3.83E+00	3.28E+00	4.76E-01	2.16E+00	1.42E+00
V30	3.33E+00	4.60E+00	2.42E+00	1.04E+00	2.84E+00	2.65E+00
V31	1.51E+00	3.09E+00	2.27E+00	2.12E+00	3.24E+00	5.26E-01
V32	3.91E+00	2.76E+00	3.00E-01	2.27E+00	2.28E+00	7.00E-01
V33	2.67E+00	1.99E+00	2.67E+00	1.98E+00	1.55E+00	4.28E+00
V34	1.73E+00	2.72E+00	2.38E+00	2.38E+00	2.89E+00	1.54E+00
V35	4.39E+00	1.88E+00	1.49E+00	3.29E+00	1.66E+00	0.00E+00
V36	4.16E-01	3.79E+00	4.29E+00	2.29E+00	1.18E+00	0.00E+00
V37	3.89E-01	8.46E-01	0.00E+00	2.21E-01	7.00E-01	8.00E-01
V38	2.19E+00	2.40E+00	3.20E+00	1.31E+00	6.99E-01	6.70E-01
V39	2.11E+00	2.23E+00	2.72E+00	1.03E+00	1.12E+00	2.25E+00
V40	1.34E+00	1.01E+00	4.81E+00	2.76E+00	2.02E+00	5.01E+00
V41	4.27E-01	8.82E-01	5.39E-01	1.42E+00	0.00E+00	3.00E-01
V42	0.00E+00	6.15E-01	4.58E-01	3.59E-01	1.25E+00	8.79E-01
V43	6.16E-01	0.00E+00	1.65E+00	1.39E+00	1.67E+00	8.83E-01
V44	2.51E+00	1.80E+00	2.68E+00	8.95E-01	2.50E+00	5.82E-01
V45	3.36E+00	3.67E+00	4.07E-01	2.12E+00	1.27E+00	1.15E+00
V46	3.31E+00	1.24E+00	1.57E+00	1.32E+00	1.88E+00	3.35E+00
V47	1.05E+00	1.02E+00	1.78E+00	7.03E-01	1.40E+00	1.82E+00
V48	1.09E+00	2.58E-01	2.79E+00	1.07E+00	2.16E+00	1.51E+00
V49	1.28E+00	2.49E-01	1.32E+00	2.16E+00	1.38E+00	2.91E-01
V50	2.64E+00	1.36E+00	1.00E-01	1.69E+00	1.48E+00	1.04E+00
V51	1.17E+00	1.18E+00	1.27E+00	6.54E-01	7.37E-01	1.80E-01
V52	1.60E+00	2.89E+00	1.93E+00	1.19E+00	7.72E-01	1.36E+00
V53	0.00E+00	1.72E+00	1.99E+00	3.06E-01	6.29E-01	8.41E-01
V54	6.05E-01	5.47E-01	1.28E+00	2.21E-01	2.49E+00	2.40E+00
V55	6.36E-01	2.38E+00	1.02E+00	2.21E+00	9.43E-01	5.22E-01
V56	2.11E+00	1.33E+00	1.50E+00	1.51E+00	2.07E+00	0.00E+00
V57	1.17E+00	1.56E+00	3.53E+00	1.61E+00	4.06E+00	3.73E+00
V58	4.71E-01	1.45E+00	0.00E+00	5.00E-01	2.60E-01	1.28E+00
V59	1.89E+00	1.84E+00	2.41E+00	2.47E+00	1.37E+00	2.27E+00
V60	1.31E+00	1.14E+00	1.76E+00	7.48E-01	1.92E+00	9.36E-01
V61	6.00E-01	3.27E-01	4.56E+00	3.32E+00	0.00E+00	2.79E+00
V62	3.31E+00	1.29E+00	1.29E+00	0.00E+00	8.00E-01	2.74E+00
V63	1.18E+00	1.97E+00	2.19E+00	1.89E+00	3.43E+00	1.01E+00
V64	6.05E-01	7.90E-01	3.69E+00	2.34E+00	1.61E+00	2.12E+00
V65	1.85E+00	4.47E+00	0.00E+00	3.78E+00	1.97E+00	2.84E+00
V66	0.00E+00	7.92E-01	1.95E+00	2.62E+00	1.11E+00	2.64E+00
V67	1.58E+00	1.39E+00	1.62E+00	5.33E-01	7.75E-01	2.00E+00
V68	2.05E+00	8.09E-01	1.20E+00	8.23E-01	0.00E+00	1.48E+00
V69	1.75E+00	4.17E+00	2.22E+00	2.80E+00	1.02E+00	1.31E+00
V70	1.73E+00	1.54E+00	1.70E+00	8.16E-01	4.33E+00	6.96E-01
V71	2.07E+00	0.00E+00	3.81E+00	1.41E+00	2.90E+00	2.34E+00
V72	1.54E+00	1.68E+00	1.02E+00	2.47E+00	2.72E+00	6.84E-01
V73	1.79E+00	6.33E-01	3.36E+00	2.94E+00	5.67E-01	4.95E+00
V74	4.67E-01	1.87E+00	7.77E-01	2.06E+00	9.94E-01	9.00E-01
V75	3.22E+00	3.45E+00	2.67E-01	2.74E+00	1.17E+00	1.98E+00
V76	1.86E+00	3.27E-01	1.10E+00	1.81E+00	8.19E-01	2.06E+00
V77	2.13E-01	1.01E+00	1.21E+00	9.31E-01	2.24E+00	8.36E-01
V78	1.05E+00	8.97E-01	4.06E+00	7.90E-01	3.43E+00	1.38E+00
V79	2.54E+00	1.79E+00	1.37E+00	7.19E-01	6.86E-01	2.24E-01
V80	3.83E+00	2.94E+00	2.70E+00	1.52E+00	3.49E+00	4.27E-01
V81	4.97E+00	2.06E+00	3.89E+00	2.64E+00	1.82E+00	9.71E-01
V82	4.40E+00	9.32E-01	2.91E+00	4.90E+00	0.00E+00	1.46E+00
V83	2.38E+00	4.54E+00	1.48E+00	3.29E+00	1.66E+00	2.91E-01
V84	1.81E+00	9.10E-01	1.37E+00	3.79E-01	8.95E-01	8.49E-01
V85	3.08E+00	1.81E+00	2.17E+00	1.19E+00	3.85E+00	1.70E+00
V86	1.38E+00	8.83E-01	1.31E+00	6.90E-01	1.23E+00	2.98E-01
V87	1.01E+00	7.75E-01	2.16E+00	1.93E+00	1.65E+00	1.11E+00
V88	2.92E+00	1.90E+00	2.66E+00	3.27E-01	9.32E-01	0.00E+00
V89	3.13E+00	3.43E+00	1.52E+00	3.78E+00	1.18E+00	0.00E+00
V90	1.19E+00	1.41E+00	2.13E+00	4.42E-01	2.03E+00	7.77E-01
V91	1.71E+00	1.09E+00	1.19E+00	7.02E-01	1.80E+00	1.78E+00
V92	2.36E+00	2.51E+00	1.61E+00	1.64E+00	2.70E+00	2.70E+00
V93	2.22E+00	1.43E+00	2.56E+00	2.11E+00	7.33E-01	1.21E+00
V94	3.25E+00	6.40E-01	3.52E+00	3.28E+00	4.32E+00	6.67E-01
V95	2.18E+00	8.47E-01	1.24E+00	2.78E+00	1.00E+00	1.22E+00
V96	2.65E+00	3.24E+00	2.08E+00	2.46E+00	6.46E-01	1.67E+00
V97	1.25E+00	1.18E+00	9.04E-01	0.00E+00	1.30E+00	0.00E+00
V98	4.77E+00	6.29E-01	1.41E+00	2.51E+00	2.75E+00	2.20E+00
V99	6.18E-01	4.34E+00	9.12E-01	2.76E+00	2.68E+00	3.58E+00
V100	1.08E+00	0.00E+00	6.05E-01	7.48E-01	1.40E+00	0.00E+00
