MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
4:Del:R:2	9.82E-05	1.07E-04	5.30E-09	3.62E-05	1.67E-04
4:Del:R:3	4.37E-09	5.25E-09	3.84E-09	5.17E-09	3.41E-08
4:Del:R:4	6.52E-05	3.17E-08	5.37E-05	4.41E-08	7.48E-08
4:Del:R:5	4.37E-09	5.25E-09	3.84E-09	5.17E-09	3.41E-08
5:Del:R:0	2.07E-02	4.05E-03	4.03E-07	1.51E-03	5.33E-04
5:Del:R:1	1.15E-04	4.47E-05	1.59E-08	2.89E-04	1.10E-04
5:Del:R:2	2.12E-04	7.88E-05	3.67E-08	1.22E-04	1.43E-05
5:Del:R:3	4.37E-09	5.25E-09	3.84E-09	5.17E-09	3.41E-08
5:Del:R:4	4.37E-09	5.25E-09	3.84E-09	5.17E-09	3.41E-08
5:Del:R:5	5.14E-08	3.01E-08	4.32E-05	5.70E-08	6.85E-08
2:Ins:R:0	1.67E-04	0.00E+00	9.27E-04	3.51E-04	2.95E-04
2:Ins:R:1	3.16E-04	1.48E-05	1.82E-04	1.12E-04	3.47E-04
2:Ins:R:2	7.83E-05	5.09E-05	3.67E-05	2.32E-04	2.68E-04
2:Ins:R:3	1.06E-04	1.10E-04	1.10E-04	1.32E-04	1.54E-04
2:Ins:R:4	0.00E+00	1.03E-04	9.32E-05	1.97E-04	1.11E-08
2:Ins:R:5	3.79E-04	8.41E-04	3.29E-04	8.26E-04	1.23E-04
3:Ins:R:0	1.36E-04	6.25E-05	2.46E-08	1.17E-09	2.11E-04
3:Ins:R:1	1.28E-04	8.06E-09	6.84E-08	1.59E-04	1.32E-04
3:Ins:R:2	2.88E-05	2.65E-08	6.16E-08	6.94E-05	2.10E-05
3:Ins:R:3	5.12E-08	3.19E-08	6.15E-08	4.78E-05	1.93E-05
3:Ins:R:4	2.76E-04	5.71E-04	1.87E-03	4.73E-04	5.65E-03
3:Ins:R:5	2.34E-05	1.95E-04	1.32E-04	1.85E-07	2.10E-04
4:Ins:R:0	5.17E-05	0.00E+00	1.23E-04	5.54E-05	3.23E-04
4:Ins:R:1	5.29E-05	2.29E-04	3.09E-05	1.68E-04	1.28E-04
4:Ins:R:2	0.00E+00	6.53E-04	2.51E-03	2.36E-04	7.14E-03
4:Ins:R:3	4.61E-08	2.56E-08	4.93E-08	7.34E-05	5.65E-08
4:Ins:R:4	0.00E+00	2.29E-05	1.26E-04	1.22E-04	1.24E-04
4:Ins:R:5	1.60E-04	1.55E-04	2.19E-04	3.01E-04	4.22E-06
5:Ins:R:0	8.62E-05	1.64E-05	9.14E-05	4.62E-05	1.99E-05
5:Ins:R:1	4.77E-04	3.66E-04	1.88E-04	6.00E-05	3.66E-04
5:Ins:R:2	4.48E-08	3.54E-05	6.91E-05	6.03E-08	8.25E-08
5:Ins:R:3	1.57E-05	8.04E-05	1.48E-07	1.15E-04	2.67E-05
5:Ins:R:4	3.07E-08	4.83E-03	2.29E-02	1.09E-07	5.90E-02
5:Ins:R:5	1.28E-05	1.96E-07	6.23E-05	3.70E-08	9.36E-05
2:Del:M:1	3.35E-04	2.65E-04	7.32E-05	3.39E-04	2.94E-04
3:Del:M:1	2.79E-03	9.82E-08	3.40E-02	6.79E-06	1.70E-07
3:Del:M:2	3.97E-04	2.03E-04	2.30E-04	4.84E-04	3.88E-04
4:Del:M:1	5.39E-04	2.29E-04	4.24E-05	2.41E-05	3.41E-04
4:Del:M:2	2.43E-04	1.30E-04	2.06E-08	3.08E-04	5.71E-05
4:Del:M:3	2.75E-04	4.07E-05	2.06E-04	6.81E-05	5.46E-04
5:Del:M:1	2.39E-02	4.81E-03	1.99E-03	2.40E-03	1.47E-03
5:Del:M:2	1.16E-02	2.84E-03	1.57E-03	1.09E-03	8.19E-05
5:Del:M:3	4.09E-03	9.50E-04	2.56E-04	7.34E-05	2.48E-04
5:Del:M:4	1.14E-03	8.16E-05	1.02E-07	1.70E-04	2.94E-04
5:Del:M:5	1.66E-03	5.17E-04	3.36E-09	7.45E-04	2.75E-04
