Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V50	9	323	0	195	0	0	0	2	0	83	4	0	0	0	0	0	58	0
V51	79	0	81	23	0	0	0	17	0	16	22	10	0	12	0	0	0	0
V52	217	0	37	20	0	9	2	9	0	16	31	0	8	0	3	0	0	0
V53	16	141	12	160	138	0	0	4	77	65	6	15	25	0	0	8	3	25
V54	59	59	1	0	28	0	2	0	0	0	23	2	11	0	38	0	5	0
V55	0	0	0	63	16	56	25	14	0	23	16	0	1	0	0	2	5	0
V56	5	8	3	15	10	0	0	34	0	14	8	8	4	0	9	0	0	0
V57	79	55	15	4	0	0	18	10	0	1	8	3	1	0	0	43	0	3
V58	238	0	37	67	10	2	5	2	0	47	31	0	0	0	0	3	0	0
V59	49	147	9	0	127	17	20	26	3	0	17	0	43	0	0	0	0	0
V60	0	50	12	22	0	2	0	0	0	6	0	1	0	1	0	16	0	3
V61	0	6	146	140	0	30	11	2	0	66	3	14	1	0	18	0	0	10
V62	30	2	0	3	0	0	0	7	33	3	5	2	9	0	0	0	0	1
V63	66	44	170	152	14	20	8	8	0	62	0	21	0	29	0	8	21	7
V64	7	0	5	73	0	19	21	2	6	51	0	2	1	0	0	14	0	0
V65	2	261	20	5	0	0	39	1	0	1	9	6	1	6	0	9	0	0
V66	83	26	65	35	0	18	10	0	0	7	1	7	7	0	28	0	0	0
V67	37	7	2	32	0	0	0	0	0	19	14	0	0	0	0	0	0	0
V68	5	93	0	6	22	0	1	40	0	3	7	9	19	0	3	0	0	0
V69	43	13	37	1	0	0	0	0	0	1	8	2	0	4	0	0	0	0
V70	32	0	0	49	31	0	0	48	111	8	9	39	22	0	0	0	0	0
V71	5	10	14	6	0	88	60	0	57	3	2	0	7	0	40	0	46	0
V72	15	192	2	164	0	0	0	2	0	91	0	2	0	0	0	1	0	0
V73	53	77	24	0	56	13	4	18	24	0	6	24	12	55	0	0	0	30
V74	19	47	1	19	0	6	9	0	0	7	3	3	2	0	0	10	0	0
V75	9	19	69	1	0	0	0	19	0	1	0	12	5	25	0	8	0	0
V76	26	231	27	0	66	0	23	106	12	0	16	19	28	60	0	0	0	0
V77	13	73	6	3	15	41	14	53	19	3	0	36	6	0	10	0	0	0
V78	4	22	0	1	19	2	1	20	1	0	10	2	12	0	18	0	0	0
V79	0	25	18	1	21	151	90	11	0	11	4	0	18	0	0	5	8	0
V80	44	1	30	2	75	0	4	58	11	0	7	19	20	0	24	0	0	0
V81	3	20	7	0	7	3	2	3	0	0	0	0	2	0	0	14	6	0
V82	119	16	0	1	0	10	4	0	1	1	0	0	0	4	2	0	0	0
V83	27	33	2	48	0	4	12	11	20	34	0	0	4	0	0	17	0	0
V84	0	52	63	105	3	0	0	4	0	34	4	3	3	13	0	0	0	8
V85	23	10	0	23	117	4	15	18	41	12	11	30	21	0	0	0	0	0
V86	95	0	8	13	0	0	8	0	0	3	4	0	1	3	0	3	0	0
V87	1	58	0	15	25	14	0	0	0	1	0	4	0	13	18	1	0	0
V88	9	41	1	16	0	110	62	18	3	0	11	1	14	0	0	46	0	0
V89	5	48	6	5	55	0	0	9	2	2	3	4	7	0	24	0	4	0
V90	117	0	70	0	7	84	6	0	0	2	10	0	11	0	21	0	4	0
V91	50	66	4	0	24	55	62	39	0	5	24	1	0	16	0	10	3	0
V92	4	13	57	0	0	31	32	9	0	0	0	0	0	0	30	0	24	0
V93	57	4	8	4	12	90	0	23	110	10	22	8	9	0	0	0	0	0
V94	17	22	27	4	0	7	1	13	0	1	0	5	0	8	17	7	12	0
V95	246	2	34	7	6	0	0	3	4	5	38	0	0	0	0	0	0	0
V96	23	45	2	66	37	0	0	0	13	30	4	1	10	0	0	0	0	2
V97	57	0	13	8	0	0	0	15	62	9	11	14	15	0	0	0	0	0
V98	122	3	75	5	0	6	20	0	5	2	20	8	1	0	9	0	0	0
V99	12	8	8	0	19	16	23	0	0	2	9	8	4	0	0	0	3	8
V100	19	6	63	8	92	39	30	18	0	8	0	8	31	0	27	0	0	0
