MutationType	ID83A	ID83B	ID83C	ID83D
2:Ins:R:0	1.87E-04	2.84E-08	1.79E-04	1.54E-04
2:Ins:R:1	5.20E-04	4.80E-09	3.16E-04	3.45E-04
2:Ins:R:2	2.72E-04	1.48E-05	1.28E-04	1.51E-04
2:Ins:R:3	7.67E-04	1.01E-05	6.29E-04	1.03E-03
2:Ins:R:4	3.13E-05	1.93E-08	3.42E-04	2.97E-04
2:Ins:R:5	7.07E-04	7.75E-04	1.35E-03	1.32E-03
3:Ins:R:0	9.71E-05	2.77E-08	1.44E-04	8.10E-05
3:Ins:R:1	1.30E-04	7.03E-05	9.85E-05	1.37E-04
3:Ins:R:2	1.72E-08	3.92E-09	1.41E-08	2.07E-08
3:Ins:R:3	3.87E-05	3.63E-08	4.88E-08	6.52E-05
3:Ins:R:4	5.30E-05	4.37E-05	5.48E-05	6.89E-05
3:Ins:R:5	9.55E-05	7.77E-05	1.59E-04	1.24E-04
4:Ins:R:0	9.41E-05	1.04E-08	8.90E-05	3.30E-05
4:Ins:R:1	2.83E-04	1.15E-04	1.28E-04	1.11E-04
4:Ins:R:2	5.62E-04	2.28E-05	3.88E-04	8.38E-04
4:Ins:R:3	1.06E-09	4.07E-05	7.12E-06	3.02E-05
4:Ins:R:4	1.07E-04	3.81E-05	1.45E-04	5.36E-05
4:Ins:R:5	2.22E-04	4.51E-05	1.35E-04	3.32E-04
5:Ins:R:0	4.84E-02	7.96E-04	3.02E-02	5.52E-02
5:Ins:R:1	7.46E-04	2.15E-04	6.05E-04	0.00E+00
5:Ins:R:2	5.06E-05	2.72E-08	3.56E-08	6.33E-05
5:Ins:R:3	1.36E-02	7.29E-05	8.21E-03	1.55E-02
5:Ins:R:4	1.72E-08	3.92E-09	1.41E-08	2.07E-08
5:Ins:R:5	3.35E-05	3.68E-08	4.61E-08	5.06E-05
2:Del:M:1	1.04E-03	6.61E-04	7.50E-04	9.69E-04
3:Del:M:1	9.84E-04	2.51E-05	3.19E-04	3.86E-04
3:Del:M:2	4.63E-04	8.86E-05	1.54E-04	3.43E-04
4:Del:M:1	4.71E-04	2.08E-05	2.11E-04	8.99E-05
4:Del:M:2	3.53E-04	8.81E-09	4.15E-05	4.04E-04
4:Del:M:3	3.74E-04	6.76E-09	1.04E-04	4.11E-04
5:Del:M:1	1.84E-02	1.14E-03	1.34E-02	9.97E-04
5:Del:M:2	6.89E-03	5.95E-04	5.86E-03	9.63E-04
5:Del:M:3	2.84E-03	2.15E-04	1.99E-03	5.00E-04
5:Del:M:4	1.14E-03	1.68E-04	1.07E-03	6.25E-04
5:Del:M:5	8.06E-04	1.86E-04	6.50E-04	3.01E-04
