Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V30	83	0	19	0	17	38	16	1	17	0	1	20	0	0	97	0	0	2	28	20
V31	0	0	1	0	2	35	0	0	0	0	0	0	0	8	19	0	0	1	0	4
V32	60	5	46	0	4	55	42	119	32	0	27	42	0	36	0	13	0	0	0	3
V33	20	38	3	5	6	0	0	2	0	6	0	18	0	8	8	0	2	0	0	5
V34	404	0	0	35	1	1	0	2	20	0	5	0	11	0	2	3	3	27	0	0
V35	2	24	33	11	14	0	0	0	10	0	0	0	12	0	0	0	1	0	0	0
V36	51	16	3	15	15	21	0	10	22	8	32	0	7	17	3	16	9	5	0	0
V37	1	8	0	3	13	0	0	0	2	0	0	6	9	5	0	0	0	0	0	0
V38	14	10	20	6	5	2	0	0	0	13	0	2	4	0	0	8	0	0	0	0
V39	4	16	8	49	32	39	0	0	17	6	0	94	15	0	0	0	3	0	0	0
V40	1	9	79	35	8	41	0	0	9	7	0	12	10	0	0	7	0	0	0	7
V41	20	0	15	5	2	0	0	0	0	1	0	7	0	0	6	0	0	0	2	7
V42	1	4	80	22	2	0	10	0	3	2	7	0	9	4	0	8	0	0	0	0
V43	138	92	179	36	18	0	23	0	11	13	0	9	17	18	1	11	10	13	2	38
V44	0	32	25	13	25	0	138	157	6	2	143	0	3	15	0	0	2	0	0	0
V45	50	1	0	0	11	37	0	0	11	3	0	45	0	0	19	0	0	5	0	18
V46	0	1	3	27	11	20	0	3	0	3	0	0	6	0	0	0	6	0	0	0
V47	23	0	18	2	0	16	36	38	3	0	51	14	1	42	0	18	1	0	3	0
V48	83	0	21	51	0	0	0	6	0	0	0	0	39	24	2	0	7	0	5	0
V49	44	125	5	50	67	10	11	1	51	33	0	22	12	4	29	0	1	7	0	0
V50	4	28	6	34	17	0	0	0	0	15	0	0	11	0	0	0	5	1	0	0
V51	23	1	6	13	1	63	119	124	59	0	78	38	0	40	0	0	0	0	0	0
V52	4	12	22	0	31	12	104	134	65	1	69	0	0	47	0	9	0	0	0	0
V53	46	68	7	64	47	0	125	51	77	0	71	27	8	23	0	0	11	0	0	0
V54	0	22	111	21	10	31	0	18	0	0	1	17	13	1	0	0	5	5	6	0
V55	21	6	29	166	18	0	20	101	66	0	61	11	77	20	0	25	9	0	13	0
V56	35	1	8	2	0	0	0	6	1	0	20	0	0	1	0	9	0	10	2	2
V57	27	37	12	6	0	0	0	0	0	22	0	15	4	8	81	0	0	0	6	3
V58	61	56	6	36	25	35	20	0	4	14	0	0	13	0	0	0	3	0	1	0
V59	189	86	5	24	27	6	10	0	11	30	0	0	11	2	0	24	22	15	11	0
V60	109	0	4	0	0	0	8	0	4	0	2	0	0	7	0	0	0	0	5	1
V61	1	2	49	51	0	0	21	15	9	6	4	0	5	9	0	0	4	4	4	0
V62	38	126	149	3	7	2	10	0	0	12	0	2	3	1	16	0	5	11	0	0
V63	13	0	0	46	0	20	0	0	8	0	0	66	12	3	0	8	8	0	0	8
V64	0	0	0	49	4	15	0	0	19	2	1	9	4	6	0	0	12	0	0	0
V65	66	19	0	8	12	13	0	0	0	16	0	0	0	0	5	0	0	0	7	0
V66	73	58	169	9	20	0	1	0	0	5	0	0	1	12	0	15	0	18	0	0
V67	141	20	10	2	10	17	4	0	17	2	12	8	0	7	0	21	0	0	20	0
V68	0	0	27	10	2	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0
V69	30	9	83	0	6	0	0	0	6	5	0	17	2	0	3	0	1	8	4	25
V70	14	8	55	139	6	0	44	12	15	0	41	0	45	5	0	0	26	8	0	0
V71	57	99	0	33	24	0	61	42	6	13	39	0	31	25	0	8	0	7	7	0
V72	113	132	1	0	74	0	0	0	1	42	0	2	0	0	0	0	0	0	0	0
V73	35	14	0	0	15	63	39	76	0	0	46	67	0	6	99	1	0	7	0	0
V74	0	0	0	0	1	0	15	0	14	0	21	7	0	21	0	0	0	0	0	10
V75	38	10	0	2	0	0	0	0	2	0	0	0	1	0	0	0	2	1	8	0
V76	0	3	56	0	12	189	4	63	46	0	0	80	0	16	22	2	1	0	0	0
V77	162	80	7	142	38	43	0	5	16	26	0	0	40	0	0	0	30	0	0	0
V78	157	218	0	0	52	0	0	0	20	65	48	0	0	10	0	0	0	0	10	11
V79	66	82	9	27	48	56	0	10	26	22	0	28	10	1	0	0	3	0	0	0
V80	366	140	16	7	100	0	0	0	0	41	0	36	2	0	3	0	2	11	0	0
V81	55	23	21	14	26	94	1	56	19	0	18	2	9	24	0	5	0	0	19	11
V82	4	134	18	0	51	0	0	0	12	32	0	0	0	0	7	0	0	0	0	0
V83	3	66	0	9	8	49	0	0	6	16	3	0	4	10	3	0	0	0	4	0
V84	4	0	7	50	0	0	0	15	7	0	13	0	52	3	0	3	6	0	0	0
V85	48	28	0	0	11	0	42	66	36	4	35	2	0	0	0	11	0	0	0	0
V86	0	92	9	17	36	63	0	0	40	34	0	21	10	25	13	0	7	1	22	0
V87	112	299	48	6	147	31	0	0	7	70	0	0	5	0	0	0	0	6	0	0
V88	12	27	47	9	23	9	0	6	7	21	0	0	0	0	0	4	0	5	0	0
V89	75	0	18	38	0	0	0	0	0	5	0	22	28	0	0	14	2	0	0	0
V90	26	113	80	22	63	0	0	0	9	59	0	1	12	12	0	0	1	1	0	5
V91	32	29	7	24	8	40	0	11	3	2	0	8	11	8	0	4	9	0	0	0
V92	53	40	10	128	19	0	0	19	34	31	3	19	54	22	0	0	20	1	5	0
V93	64	0	9	33	2	1	0	11	0	0	0	0	3	4	0	0	4	2	7	11
V94	22	0	7	73	0	4	17	3	24	0	41	0	27	0	0	0	11	0	0	0
V95	140	9	0	0	0	0	114	49	25	0	54	0	0	23	0	0	0	0	0	0
V96	17	58	3	20	62	0	11	9	7	26	0	0	6	0	0	0	0	0	2	0
V97	28	1	147	2	5	0	10	0	0	2	10	0	1	0	0	14	0	15	0	0
V98	0	12	147	1	14	1	17	0	5	6	8	0	0	0	0	18	0	0	0	0
V99	49	58	15	6	43	0	2	1	21	37	0	0	0	3	0	0	1	0	8	0
V100	17	93	322	1	48	0	30	20	0	21	31	0	0	23	0	12	0	38	0	0
