Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V27	0	245	1	119	0	8	0	2	1	8	4	11	0	25	0	0	0	0	0
V28	0	10	38	0	115	13	123	71	137	36	13	0	19	82	0	0	6	5	0
V29	26	5	0	0	46	0	57	0	0	0	0	1	7	0	7	0	3	3	0
V30	0	106	16	31	8	20	81	8	14	0	0	16	0	0	0	0	17	0	0
V31	116	0	10	0	23	43	16	19	29	77	26	31	0	0	0	0	0	1	0
V32	0	12	14	58	0	0	0	0	8	0	8	0	0	0	0	0	0	1	0
V33	7	0	0	5	0	0	0	0	50	45	9	0	0	23	0	0	0	0	9
V34	76	0	0	1	105	16	31	0	0	0	0	0	22	0	0	0	3	0	0
V35	233	4	0	0	61	0	53	12	6	5	19	0	8	0	51	0	0	0	0
V36	123	15	40	56	35	0	38	2	0	0	4	0	0	0	8	45	15	0	0
V37	62	9	14	0	241	0	258	3	10	6	16	0	134	0	0	0	0	0	0
V38	283	62	65	40	189	0	126	0	0	52	2	0	113	0	0	0	4	1	0
V39	183	91	47	167	0	0	0	0	0	0	0	0	0	0	47	61	21	0	0
V40	0	54	28	25	63	121	8	75	0	0	0	27	4	0	0	0	7	10	0
V41	224	0	96	5	1	101	8	104	0	0	13	60	0	0	6	14	38	0	0
V42	11	0	1	5	0	33	0	66	28	85	0	34	0	5	0	0	8	9	0
V43	12	25	11	17	20	0	3	42	126	4	9	3	8	69	0	0	9	0	0
V44	25	32	0	72	9	60	0	47	18	68	0	46	0	72	0	0	0	6	0
V45	132	215	85	120	12	0	23	37	15	5	10	21	85	1	9	0	0	0	0
V46	272	77	32	21	0	0	0	0	5	14	0	0	0	0	11	48	8	0	11
V47	0	25	45	1	4	17	8	8	0	7	0	27	0	15	0	0	0	6	0
V48	99	20	0	35	35	45	14	39	32	7	6	25	7	0	0	0	15	0	0
V49	201	0	3	11	46	105	17	157	39	17	0	45	0	74	0	0	28	24	0
V50	31	2	279	5	24	12	22	0	34	19	28	0	91	0	108	0	10	0	9
V51	143	0	3	1	31	0	56	10	0	77	8	0	0	25	3	0	2	0	21
V52	51	0	3	0	51	33	56	8	6	0	29	0	72	0	8	0	0	19	0
V53	18	5	4	23	1	0	3	0	0	2	0	0	0	0	1	8	0	0	0
V54	34	0	4	7	58	0	26	37	86	120	0	0	19	43	0	0	0	0	0
V55	0	1	2	0	173	0	125	0	6	0	0	0	0	0	0	0	0	0	0
V56	5	0	43	2	29	11	6	0	4	0	37	8	9	0	0	0	6	1	0
V57	0	0	106	6	3	26	10	38	0	0	48	19	0	0	0	0	7	12	0
V58	19	0	97	0	4	0	0	6	93	88	0	9	27	25	27	0	2	0	0
V59	88	0	43	31	66	24	108	54	22	99	56	61	0	0	0	0	38	12	0
V60	24	0	107	9	11	88	0	135	0	0	35	4	1	52	0	0	14	3	0
V61	62	35	80	28	7	33	15	13	0	0	0	18	0	0	0	0	24	0	0
V62	89	10	53	13	30	0	21	13	20	0	11	19	6	0	6	0	0	3	0
V63	0	115	0	54	26	0	19	0	0	0	0	0	0	0	0	0	0	0	0
V64	205	79	23	69	34	0	11	0	0	0	0	0	22	0	9	107	11	0	0
V65	0	21	166	39	40	30	47	3	38	52	57	32	13	0	0	0	8	0	0
V66	69	22	40	29	19	0	46	0	0	0	0	0	13	0	0	0	8	0	0
V67	15	0	0	1	49	29	49	22	8	10	19	0	5	0	18	0	0	0	0
V68	21	9	0	1	14	0	0	0	4	0	24	8	0	8	0	0	0	0	0
V69	13	0	0	2	15	39	2	54	19	7	52	8	0	0	0	0	5	0	0
V70	52	225	21	227	3	23	21	11	0	0	21	0	9	0	0	0	12	0	0
V71	41	0	3	0	16	0	29	16	23	1	20	5	0	19	0	0	0	0	0
V72	141	0	0	1	61	336	20	161	55	0	10	10	0	10	0	0	2	25	3
V73	112	64	17	18	9	30	9	0	2	0	14	34	17	7	76	0	0	4	0
V74	0	34	7	13	0	0	0	0	5	18	16	0	0	0	0	55	5	0	0
V75	330	0	21	0	0	0	6	3	0	0	0	0	0	0	72	0	3	19	0
V76	7	0	17	3	54	1	122	4	11	20	17	2	8	0	0	0	2	0	0
V77	12	84	1	111	81	45	58	19	0	0	2	0	0	0	0	0	0	0	0
V78	8	0	173	13	0	21	0	0	48	16	0	2	18	0	23	0	0	10	19
V79	23	0	46	0	1	30	2	0	1	0	0	0	0	5	0	0	2	9	0
V80	67	6	59	0	19	1	22	9	0	0	3	1	0	0	0	0	6	0	0
V81	10	0	4	0	27	49	46	39	0	0	4	28	0	0	0	0	5	7	0
V82	0	0	194	19	26	0	62	0	97	149	46	59	60	0	0	0	24	0	0
V83	31	22	0	46	36	28	19	9	0	0	0	35	0	0	0	0	0	2	12
V84	26	0	101	0	0	465	0	212	9	47	40	143	0	0	0	0	33	0	0
V85	195	0	0	0	218	49	101	26	5	18	59	39	0	0	29	0	0	0	0
V86	1	116	0	64	0	35	2	33	7	0	0	0	0	44	0	0	0	0	28
V87	31	191	43	154	32	141	0	169	53	0	40	25	0	83	0	0	17	1	0
V88	0	0	13	5	0	3	2	6	0	3	0	0	0	0	0	10	3	0	0
V89	56	22	162	22	16	0	21	11	12	0	0	0	0	0	0	28	33	2	14
V90	69	182	0	133	144	0	152	0	0	47	9	0	2	0	0	0	0	0	0
V91	2	6	0	7	3	20	1	5	0	0	42	31	0	1	0	0	3	0	0
V92	56	0	36	1	1	0	0	0	1	7	0	15	1	5	0	0	16	0	0
V93	175	23	2	22	27	0	0	0	39	62	0	10	0	0	39	0	9	0	16
V94	36	13	2	34	0	5	3	7	0	2	1	11	5	0	0	2	1	6	0
V95	7	0	16	1	34	0	18	0	0	2	2	0	18	0	0	0	5	0	0
V96	7	66	31	66	0	104	0	66	0	0	0	13	1	0	0	6	9	7	8
V97	0	73	6	58	40	24	39	16	83	132	31	23	0	0	0	0	0	0	12
V98	52	22	30	0	0	54	0	0	110	53	34	47	0	0	32	0	24	3	0
V99	0	0	0	0	5	0	3	5	6	3	1	1	0	0	0	0	0	0	0
V100	53	38	41	50	24	0	33	0	0	0	0	0	10	0	0	0	1	0	0
