Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V50	209	51	0	73	14	0	0	0	0	27	0	0	0	0	0	0	0
V51	54	22	20	13	18	25	51	12	0	2	6	8	0	7	0	0	0
V52	222	10	0	0	7	0	0	21	0	38	0	0	0	17	0	0	0
V53	4	8	35	4	14	0	11	0	0	0	1	0	0	0	0	0	0
V54	10	11	16	0	18	0	20	23	0	0	26	0	0	0	15	0	3
V55	0	0	49	0	134	2	14	0	0	0	0	4	13	0	8	4	2
V56	0	11	0	13	43	6	0	10	1	0	0	9	0	0	0	0	0
V57	132	98	5	81	22	25	0	3	42	45	0	0	0	6	0	0	0
V58	24	2	2	0	2	0	6	1	0	4	1	0	0	9	0	0	0
V59	25	7	389	0	34	56	210	0	5	17	0	0	93	0	22	0	0
V60	4	79	53	35	2	0	31	60	13	1	61	30	0	0	0	0	0
V61	3	32	0	56	1	80	2	20	10	4	21	0	0	27	0	2	2
V62	11	2	30	0	28	55	27	0	0	10	3	0	0	0	18	0	0
V63	0	57	9	7	71	38	10	17	22	2	9	13	0	0	4	3	0
V64	170	1	27	0	0	54	5	0	0	34	0	0	0	11	0	0	0
V65	16	19	0	19	59	2	0	27	17	0	4	6	0	20	2	0	4
V66	9	2	0	0	38	0	0	14	0	24	0	8	24	0	44	8	0
V67	280	5	28	5	31	0	0	0	0	46	0	2	0	10	0	0	0
V68	181	0	18	1	26	20	1	0	0	83	0	13	20	0	5	4	0
V69	8	23	1	9	7	0	0	47	0	1	3	3	0	0	0	0	0
V70	3	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
V71	2	3	40	0	0	0	4	7	3	4	2	0	0	12	7	0	0
V72	1	27	39	17	36	0	79	0	0	0	0	0	0	0	0	0	0
V73	131	10	33	0	75	1	9	5	0	33	0	18	0	0	0	0	0
V74	4	1	24	3	3	1	5	3	14	2	0	0	0	0	0	16	0
V75	11	0	17	4	41	0	0	0	0	4	0	0	4	0	1	0	0
V76	5	56	0	38	57	0	0	0	0	5	0	7	0	9	0	2	7
V77	21	13	14	9	0	0	0	4	0	0	1	5	0	8	1	1	0
V78	0	2	79	4	24	10	0	0	4	0	1	4	0	29	0	0	0
V79	16	75	0	34	28	1	0	24	13	0	19	11	37	0	0	5	8
V80	0	14	125	4	3	0	14	12	22	0	5	1	0	0	28	0	0
V81	120	0	26	0	0	33	0	2	29	35	6	0	0	0	0	1	0
V82	74	60	1	29	74	123	0	11	0	26	1	0	0	0	22	0	0
V83	22	48	5	8	0	0	0	0	8	6	0	0	0	0	0	0	0
V84	171	0	0	0	0	16	0	6	10	76	2	0	0	34	0	0	0
V85	0	0	16	0	68	1	17	0	0	8	0	0	12	0	14	0	0
V86	0	56	9	12	112	53	0	3	46	0	12	6	69	22	4	0	0
V87	35	31	5	17	0	5	0	14	1	0	0	1	0	22	0	0	6
V88	1	48	2	57	0	8	4	1	9	0	0	16	0	1	0	0	0
V89	0	17	133	18	16	11	46	8	0	1	5	0	0	0	0	0	0
V90	149	33	97	13	34	13	57	25	7	30	0	12	0	48	0	0	0
V91	102	12	14	0	0	0	3	52	4	38	32	41	72	0	0	0	0
V92	77	3	13	14	6	0	4	4	0	0	2	0	0	0	0	0	0
V93	64	50	45	35	10	7	76	108	5	0	45	48	0	5	2	6	0
V94	1	160	3	82	31	1	0	21	27	2	0	3	0	0	0	4	11
V95	10	60	118	23	0	12	10	88	25	5	37	48	0	7	3	0	0
V96	160	8	0	4	0	3	37	108	0	60	29	39	0	44	4	0	4
V97	0	12	90	23	45	1	29	3	0	0	0	15	14	0	14	10	0
V98	0	153	1	91	22	35	0	2	0	11	7	6	11	0	0	0	0
V99	0	14	0	8	0	0	0	0	14	0	10	0	0	6	0	0	0
V100	0	3	10	0	3	35	0	15	0	0	7	11	0	3	39	0	0
