Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V82	4	35	1	10	3	1	0	4	0	0	2	8	4	0	0	0	0
V83	69	0	0	128	55	0	3	12	3	37	33	4	0	9	0	0	14
V84	0	20	20	6	0	14	0	0	2	0	0	0	12	0	0	0	0
V85	8	6	0	93	0	2	0	4	1	0	0	0	0	0	0	4	0
V86	63	50	22	58	8	6	14	6	4	0	18	0	7	9	0	0	0
V87	3	582	27	0	18	28	15	3	18	0	3	2	40	1	31	5	0
V88	13	9	19	14	15	7	10	1	6	0	3	0	0	0	12	0	0
V89	31	7	2	6	75	0	90	2	0	29	17	0	0	2	1	0	0
V90	82	75	133	1	34	45	16	4	0	0	27	0	22	12	33	31	10
V91	39	4	22	7	6	13	4	5	3	0	1	0	0	0	9	0	0
V92	14	20	7	0	11	4	4	84	77	25	0	18	52	0	3	0	22
V93	3	286	0	9	0	0	0	0	13	10	3	15	40	0	0	0	1
V94	16	21	45	140	0	32	2	4	8	0	1	0	0	1	21	5	0
V95	0	1	12	114	0	5	3	1	0	5	0	0	4	0	0	0	0
V96	33	191	43	5	27	45	85	16	15	12	25	0	0	10	0	4	7
V97	5	34	15	8	25	1	6	12	27	9	0	9	56	3	21	0	0
V98	26	8	12	3	20	4	65	50	0	43	12	0	19	6	0	0	0
V99	12	17	265	4	35	19	28	34	24	0	5	0	42	12	4	0	0
V100	2	18	0	3	15	1	10	1	3	0	3	0	1	0	0	0	0
