MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
5:Ins:R:4	6.85E-09	3.59E-05	7.51E-05	8.19E-09	3.97E-05
5:Ins:R:5	5.76E-08	3.19E-08	4.15E-08	5.92E-05	4.95E-08
2:Del:M:1	3.59E-04	2.71E-04	1.62E-04	0.00E+00	3.27E-04
3:Del:M:1	2.66E-04	1.21E-04	2.37E-04	2.16E-04	4.79E-04
3:Del:M:2	1.87E-04	2.69E-04	2.00E-04	1.89E-04	3.04E-04
4:Del:M:1	2.01E-04	5.91E-05	0.00E+00	1.73E-04	2.35E-04
4:Del:M:2	1.02E-04	1.07E-04	3.03E-08	2.79E-04	3.96E-04
4:Del:M:3	1.42E-04	0.00E+00	2.41E-04	2.29E-04	1.87E-04
5:Del:M:1	3.37E-03	1.24E-03	0.00E+00	1.16E-03	2.51E-03
5:Del:M:2	1.27E-03	0.00E+00	4.42E-04	7.23E-04	1.79E-03
5:Del:M:3	7.00E-04	1.29E-04	1.56E-04	2.98E-04	8.18E-04
5:Del:M:4	5.02E-04	4.53E-05	4.97E-04	4.72E-04	5.85E-04
5:Del:M:5	2.48E-04	1.46E-04	1.64E-08	3.16E-04	2.36E-04
