MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
3:Del:R:5	4.83E-08	4.92E-08	4.60E-05	4.64E-08	3.09E-08
4:Del:R:0	2.02E-04	7.67E-04	1.35E-04	3.36E-04	6.52E-05
4:Del:R:1	3.00E-04	3.77E-04	2.31E-04	1.01E-04	2.16E-04
4:Del:R:2	1.18E-04	5.48E-05	1.49E-04	1.24E-05	7.37E-05
4:Del:R:3	5.98E-08	5.46E-05	3.75E-08	1.14E-05	6.08E-08
4:Del:R:4	1.61E-08	5.66E-08	2.42E-08	2.99E-03	3.16E-04
4:Del:R:5	8.33E-09	1.54E-08	2.63E-09	3.45E-09	5.12E-09
5:Del:R:0	1.41E-04	2.66E-02	2.83E-08	1.61E-02	6.95E-04
5:Del:R:1	3.26E-09	1.35E-04	5.87E-05	2.76E-04	2.42E-04
5:Del:R:2	7.67E-05	1.59E-09	1.12E-04	2.59E-09	2.30E-08
5:Del:R:3	3.33E-08	4.50E-08	5.72E-08	4.03E-02	1.61E-03
5:Del:R:4	2.13E-05	7.27E-05	3.50E-08	1.22E-05	4.69E-08
5:Del:R:5	5.50E-08	3.07E-05	2.62E-08	2.27E-05	5.63E-08
2:Ins:R:0	6.10E-05	2.36E-04	2.05E-04	3.78E-05	9.95E-05
2:Ins:R:1	1.65E-04	2.05E-04	9.62E-09	1.99E-04	1.31E-04
2:Ins:R:2	7.39E-05	2.33E-04	9.65E-05	1.95E-04	5.01E-05
2:Ins:R:3	3.09E-05	5.74E-05	6.18E-05	1.53E-05	2.45E-04
2:Ins:R:4	4.30E-08	1.93E-04	3.03E-04	0.00E+00	8.63E-05
2:Ins:R:5	6.61E-08	3.47E-04	5.08E-04	1.35E-05	5.28E-04
3:Ins:R:0	7.34E-05	8.61E-05	3.21E-08	2.90E-08	6.41E-05
3:Ins:R:1	1.12E-04	2.56E-04	7.51E-05	1.56E-04	1.51E-04
3:Ins:R:2	3.33E-08	3.28E-08	3.29E-08	2.93E-08	8.98E-05
3:Ins:R:3	5.16E-08	4.73E-08	5.44E-05	4.75E-08	3.38E-05
3:Ins:R:4	3.40E-08	7.87E-05	2.54E-08	1.14E-05	3.62E-08
3:Ins:R:5	7.76E-05	0.00E+00	1.81E-04	4.09E-04	1.43E-04
4:Ins:R:0	4.66E-09	1.90E-04	7.48E-05	9.05E-05	1.32E-04
4:Ins:R:1	1.24E-04	1.93E-04	9.54E-05	1.54E-04	1.89E-04
4:Ins:R:2	3.45E-09	0.00E+00	1.33E-04	8.65E-04	2.55E-04
4:Ins:R:3	8.33E-09	1.54E-08	2.63E-09	3.45E-09	5.12E-09
4:Ins:R:4	1.30E-08	1.13E-08	6.36E-05	1.93E-09	1.46E-04
4:Ins:R:5	6.63E-09	1.19E-04	6.16E-09	3.41E-04	3.08E-04
5:Ins:R:0	3.10E-08	9.87E-05	2.07E-08	1.03E-04	6.55E-05
5:Ins:R:1	2.09E-04	8.61E-04	3.47E-04	5.34E-04	2.22E-04
5:Ins:R:2	3.57E-05	1.04E-04	4.81E-05	1.21E-08	6.04E-09
5:Ins:R:3	5.05E-05	4.21E-05	1.42E-08	7.08E-09	4.62E-09
5:Ins:R:4	4.89E-08	7.12E-05	3.05E-08	4.55E-05	3.87E-08
5:Ins:R:5	4.91E-08	3.27E-08	4.29E-07	2.96E-08	7.77E-05
2:Del:M:1	3.46E-04	3.92E-04	2.22E-04	4.18E-04	6.73E-05
3:Del:M:1	3.29E-04	5.42E-04	9.55E-05	3.33E-04	0.00E+00
3:Del:M:2	1.91E-04	6.47E-04	4.70E-04	1.89E-04	5.04E-04
4:Del:M:1	3.56E-04	4.40E-04	1.36E-04	1.24E-04	3.84E-04
4:Del:M:2	1.94E-04	2.83E-04	7.79E-05	1.59E-04	9.19E-05
4:Del:M:3	1.96E-04	1.22E-04	1.13E-04	5.04E-05	1.36E-04
5:Del:M:1	1.62E-04	2.82E-02	1.95E-04	1.75E-02	9.57E-05
5:Del:M:2	8.61E-08	1.33E-02	1.04E-03	6.85E-03	8.15E-04
5:Del:M:3	3.71E-04	4.84E-03	5.67E-04	2.28E-03	2.27E-04
5:Del:M:4	2.45E-04	1.39E-03	9.12E-06	5.53E-04	4.04E-04
5:Del:M:5	7.38E-05	1.25E-03	1.14E-04	6.56E-04	3.11E-04
