Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V40	45	104	2	0	17	2	15	9	0	1	1	0	0	0	0	0	0	0	0
V41	0	0	34	52	55	159	63	0	0	126	0	11	75	22	59	28	0	29	0
V42	92	23	93	44	9	23	0	24	0	0	0	33	12	0	0	0	10	0	0
V43	10	5	80	21	0	0	0	0	10	0	9	18	1	0	0	0	0	0	0
V44	89	3	1	0	42	0	0	0	0	0	0	0	0	0	0	0	0	2	0
V45	140	23	25	151	32	21	24	1	57	0	23	0	7	15	48	29	0	0	0
V46	0	21	256	7	0	74	17	8	0	41	0	47	0	0	0	0	0	0	0
V47	44	0	0	0	13	0	0	12	73	0	6	1	1	6	0	0	19	14	0
V48	21	0	35	22	61	0	0	16	46	0	46	0	3	6	0	0	0	14	0
V49	0	0	7	94	16	7	0	0	41	0	19	8	0	13	24	16	0	0	0
V50	228	87	196	3	32	0	35	19	0	11	0	59	0	1	10	0	0	0	0
V51	1	17	74	1	39	0	0	6	0	0	0	10	0	7	0	0	0	0	0
V52	23	0	8	0	0	67	23	0	10	72	13	7	32	0	11	15	0	0	16
V53	0	0	0	17	218	2	23	14	0	46	0	0	58	34	0	10	16	30	0
V54	0	1	0	0	4	0	0	0	0	0	6	1	0	2	0	0	6	0	0
V55	1	0	11	1	0	0	27	0	21	9	0	11	4	1	0	3	2	8	8
V56	35	0	0	12	0	29	0	7	0	6	0	0	0	0	0	2	0	0	1
V57	271	0	1	9	45	0	12	50	0	14	1	0	45	17	0	0	18	2	0
V58	31	44	0	0	34	0	46	73	0	1	35	2	0	22	0	0	20	0	0
V59	9	0	44	80	7	39	0	0	28	3	53	8	0	2	10	11	5	0	0
V60	15	34	28	54	28	7	35	11	5	23	25	0	0	0	0	15	0	0	1
V61	0	36	0	42	11	1	0	0	0	0	0	0	7	3	0	0	0	0	0
V62	0	98	149	0	125	0	16	20	9	1	77	25	0	58	0	0	0	0	0
V63	72	73	28	1	6	57	0	15	0	21	0	17	0	3	0	0	0	0	0
V64	44	11	52	35	0	1	0	0	0	8	0	13	11	0	0	0	0	0	0
V65	10	12	35	0	7	2	11	0	0	0	1	11	9	0	0	2	0	0	0
V66	29	0	7	138	152	21	0	0	0	10	0	0	0	50	0	14	5	36	0
V67	0	0	28	0	0	29	33	0	6	0	0	1	12	0	0	3	2	0	3
V68	0	0	24	1	129	11	23	40	28	0	53	0	0	17	36	15	38	0	0
V69	112	124	32	51	116	0	0	90	0	0	18	10	0	25	0	0	0	0	0
V70	0	0	15	0	0	0	5	0	0	14	1	1	5	1	2	5	0	2	0
V71	1	0	1	33	4	3	0	15	22	0	0	0	6	1	0	0	0	2	0
V72	4	0	19	0	2	0	0	2	0	0	5	10	0	4	0	0	9	0	0
V73	103	14	14	7	0	27	0	11	0	24	0	4	23	0	0	0	0	0	0
V74	87	7	0	109	22	1	13	33	77	0	0	0	0	0	0	16	24	0	0
V75	74	0	0	0	69	236	42	0	0	82	0	0	86	0	0	12	2	39	0
V76	0	0	68	0	77	24	20	14	0	0	24	14	4	13	0	20	1	0	0
V77	7	14	396	0	4	0	0	0	0	0	32	62	0	2	0	0	0	0	0
V78	0	0	201	0	0	0	11	0	0	7	10	58	0	0	0	0	0	0	0
V79	9	13	232	137	10	0	0	0	65	10	0	54	0	6	15	2	0	0	0
V80	63	13	83	41	17	50	0	0	34	35	0	20	0	13	44	0	0	0	0
V81	0	0	15	3	5	1	0	0	1	0	0	7	0	1	0	0	0	0	0
V82	3	0	38	0	3	1	0	0	0	7	5	4	0	1	0	1	0	6	0
V83	103	7	68	3	0	0	0	0	24	0	4	7	0	0	0	0	0	0	0
V84	2	0	0	14	1	35	0	1	5	0	0	0	2	0	0	6	0	0	0
V85	32	44	72	12	0	0	8	1	0	4	20	32	0	0	0	0	0	0	0
V86	3	0	27	30	1	2	13	0	12	17	0	0	23	0	23	0	5	0	0
V87	36	66	34	0	0	0	0	18	0	0	0	2	0	5	0	0	0	0	0
V88	51	25	0	0	0	19	0	9	0	16	8	0	0	0	0	0	0	0	0
V89	169	119	0	0	0	1	17	27	6	8	0	0	0	0	0	0	0	0	0
V90	1	0	6	0	0	0	53	0	1	0	3	0	4	7	7	1	1	0	0
V91	104	0	0	14	25	52	46	25	5	10	0	0	0	14	0	0	19	2	0
V92	286	0	0	23	14	3	4	0	0	14	12	0	33	10	19	5	0	5	0
V93	4	6	0	0	18	0	5	18	0	0	11	0	1	0	0	16	0	0	0
V94	15	0	26	26	131	29	0	38	0	4	0	1	32	11	0	8	0	48	0
V95	8	0	0	11	27	0	8	18	0	7	5	0	28	6	0	13	0	9	0
V96	82	13	0	45	7	0	0	0	25	0	3	1	0	0	0	27	0	0	0
V97	420	28	2	0	0	138	94	13	0	0	7	1	7	0	0	0	0	0	13
V98	88	10	197	0	16	13	0	4	0	0	36	44	18	2	0	0	0	0	0
V99	38	17	67	28	1	0	0	0	9	0	6	31	0	2	0	0	0	0	0
V100	53	0	53	226	0	46	0	2	77	0	0	6	0	17	0	0	0	10	0
