Samples	ID83A	ID83B	ID83C	ID83D	ID83E
V29	6.79E+00	3.38E+00	3.73E+00	7.79E+00	3.54E+00
V30	4.60E+00	6.94E+00	0.00E+00	3.33E+00	3.37E+00
V31	4.82E+00	4.36E+00	2.08E+00	1.30E+00	1.89E+00
V32	0.00E+00	2.12E+01	2.15E+00	2.17E+01	1.41E+00
V33	1.80E+01	2.01E+00	3.51E+00	1.50E+01	9.48E+00
V34	3.06E-01	1.05E+00	1.04E+00	8.36E-01	1.20E+00
V35	2.55E+00	3.46E+00	4.76E-01	2.63E+00	1.38E+00
V36	5.45E+00	3.30E+00	2.50E+00	5.45E+00	5.15E+00
V37	1.48E+00	8.62E-01	1.51E+00	9.00E-01	5.39E-01
V38	1.56E+01	3.34E+00	6.80E-01	1.29E+01	5.27E+00
V39	7.01E+00	2.33E+00	4.52E+00	7.40E+00	8.05E+00
V40	2.92E+00	2.17E+00	2.87E+00	1.18E+00	6.11E-01
V41	4.79E+00	4.30E+00	1.35E+00	3.77E+00	1.73E+00
V42	5.98E+00	2.33E+00	3.54E+00	1.86E+00	1.61E+00
V43	2.23E+00	2.70E+00	7.27E-01	1.09E+00	8.03E-01
V44	3.50E+00	1.49E+01	2.45E+00	1.61E+01	3.23E+00
V45	1.25E+01	2.08E+00	4.53E-01	1.18E+01	9.77E+00
V46	2.35E+00	1.67E-01	1.69E+00	1.62E+00	2.00E-01
V47	2.81E+00	5.17E+00	4.00E+00	4.01E+00	4.01E+00
V48	8.00E-01	1.74E+01	9.83E-01	1.67E+01	3.00E-01
V49	3.71E+00	3.50E+00	2.14E+00	1.10E+00	1.29E+00
V50	3.48E+00	4.38E+00	2.70E+00	1.78E+00	3.79E-01
V51	2.96E+00	1.98E+01	4.96E-01	2.03E+01	1.71E+00
V52	3.68E+00	1.80E+00	7.30E-01	1.95E+00	1.13E+00
V53	3.18E+00	7.51E+00	1.08E+00	5.11E+00	3.68E+00
V54	8.20E-01	1.60E+00	1.33E+00	6.80E-01	1.39E+00
V55	3.22E+00	3.02E+00	1.65E+00	2.90E+00	5.04E-01
V56	1.28E+01	1.29E+01	1.08E+00	2.00E-01	5.16E-01
V57	1.12E+00	5.42E+00	5.91E+00	7.84E+00	3.95E+00
V58	1.38E+01	1.16E+00	6.37E-01	1.09E+01	9.72E+00
V59	5.82E+00	5.32E+00	9.52E-01	7.98E+00	7.47E+00
V60	3.04E+00	5.68E+00	3.46E+00	7.40E+00	7.12E-01
V61	2.86E+00	3.35E+00	2.93E+00	3.35E+00	1.99E+00
V62	2.96E+00	8.69E+00	1.26E+00	5.50E+00	3.17E+00
V63	1.92E+01	5.59E-01	4.44E+00	1.35E+01	1.42E+01
V64	2.68E+00	3.11E+00	4.43E+00	6.37E-01	1.07E+00
V65	4.23E+01	1.58E+00	1.05E+00	3.69E+01	2.65E+01
V66	1.74E+01	3.08E+00	4.34E+00	1.25E+01	1.01E+01
V67	1.89E+01	5.43E+00	1.53E+00	1.71E+01	1.54E+01
V68	1.75E+00	6.60E+00	1.25E+00	7.32E+00	2.76E+00
V69	8.56E+00	1.00E-01	9.75E-01	8.76E+00	5.03E+00
V70	1.00E-01	5.87E+00	4.08E+00	8.06E+00	7.67E-01
V71	1.18E+00	1.92E+01	2.92E+00	2.16E+01	2.95E+00
V72	1.64E+01	1.57E+01	3.75E+00	3.46E+00	1.85E+00
V73	1.22E+00	1.83E+00	4.42E-01	1.64E+00	1.20E+00
V74	2.69E+01	3.94E-01	1.49E+00	2.32E+01	1.44E+01
V75	3.45E+00	1.00E+00	1.48E+00	1.76E+00	2.21E+00
V76	1.85E+01	3.83E+00	1.34E+00	1.24E+01	1.25E+01
V77	4.89E+00	7.43E+00	1.54E+00	9.08E+00	5.81E-01
V78	4.88E+00	4.34E+00	7.75E-01	2.47E+00	8.84E-01
V79	2.27E+00	7.66E+00	7.77E-01	8.79E+00	4.87E+00
V80	2.23E+00	0.00E+00	4.17E+00	1.72E+00	3.27E+00
V81	1.17E+00	1.33E+00	1.78E+00	1.67E+00	0.00E+00
V82	0.00E+00	6.25E+00	8.97E-01	7.43E+00	2.32E+00
V83	3.44E+00	7.97E+00	2.91E+00	6.38E+00	1.04E+00
V84	4.70E+00	4.96E+00	1.05E+00	5.65E+00	3.12E+00
V85	1.14E+01	9.64E-01	4.96E-01	9.91E+00	7.52E+00
V86	6.83E+00	2.49E+00	5.39E-01	3.50E+00	4.36E+00
V87	6.37E+00	1.57E+01	4.02E+00	1.31E+01	5.62E+00
V88	7.47E+00	9.98E-01	3.68E+00	5.05E+00	5.47E-01
V89	0.00E+00	3.11E+01	2.35E+00	3.33E+01	5.08E+00
V90	1.00E-01	2.80E+01	4.34E+00	3.08E+01	0.00E+00
V91	2.82E+01	6.90E-01	1.61E+00	2.21E+01	2.04E+01
V92	4.99E+00	4.80E+00	3.47E+00	2.39E+00	3.61E+00
V93	2.07E+00	2.48E+00	4.67E-01	3.93E+00	1.06E+00
V94	1.83E+01	8.17E+00	7.04E+00	9.48E+00	1.65E+01
V95	1.96E+00	1.16E+01	1.01E+00	1.36E+01	2.58E+00
V96	1.56E+00	1.64E+00	0.00E+00	1.85E+00	6.57E-01
V97	6.40E+00	5.84E+00	1.31E+00	0.00E+00	2.45E+00
V98	0.00E+00	9.95E+00	6.90E-01	9.72E+00	0.00E+00
V99	6.36E+00	4.33E-01	1.63E-01	4.90E+00	4.51E+00
V100	1.71E+00	1.13E+00	1.50E+00	1.14E+00	1.70E+00
