Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V32	1.76E+00	2.86E+00	8.95E-01	7.57E-01	2.15E+00	1.45E+00
V33	2.29E+00	1.98E+00	1.59E+00	1.93E+00	2.53E+00	1.95E+00
V34	1.13E+00	2.33E+00	7.45E-01	1.14E+00	1.14E+00	9.12E-01
V35	3.25E+00	1.97E+00	1.20E+00	3.20E+00	1.90E+00	5.17E-01
V36	0.00E+00	1.10E+00	7.92E-01	3.89E-01	1.15E+00	1.23E+00
V37	1.45E+00	8.97E-01	2.91E-01	1.59E+00	5.54E-01	4.52E-01
V38	8.09E-01	3.87E+00	3.74E+00	7.95E-01	6.53E-01	1.91E+00
V39	2.50E+00	3.16E+00	1.45E+00	2.17E+00	2.36E+00	0.00E+00
V40	2.29E+00	1.06E+00	0.00E+00	1.37E+00	6.67E-01	7.15E-01
V41	1.19E+00	1.28E+00	1.48E+00	9.43E-01	2.05E+00	2.57E+00
V42	0.00E+00	6.19E-01	1.15E+00	1.81E+00	1.28E+00	2.45E+00
V43	3.15E+00	1.02E+00	2.68E+00	2.32E+00	4.00E-01	3.06E+00
V44	3.81E+00	3.28E+00	1.43E+00	1.30E+00	3.66E+00	2.49E-01
V45	5.29E+00	3.32E+00	3.46E+00	1.21E+00	2.43E+00	7.46E-01
V46	2.90E+00	6.70E-01	2.32E+00	1.52E+00	8.72E-01	2.25E+00
V47	1.25E+00	1.00E+00	1.39E+00	1.11E+00	1.35E+00	1.13E+00
V48	4.72E+00	3.33E+00	2.47E+00	9.98E-01	9.67E-01	2.22E+00
V49	1.34E+00	0.00E+00	1.17E+00	8.69E-01	0.00E+00	1.29E+00
V50	1.51E+00	2.64E+00	3.71E-01	1.02E+00	3.29E+00	1.02E+00
V51	1.80E+00	3.57E+00	7.16E-01	3.40E+00	3.03E+00	8.03E-01
V52	2.51E+00	2.60E-01	1.90E+00	2.43E+00	3.14E+00	3.76E+00
V53	4.03E+00	1.09E+00	3.06E+00	5.32E+00	1.89E+00	5.19E+00
V54	1.69E+00	8.20E-01	7.33E-01	3.06E-01	1.56E+00	2.74E+00
V55	9.40E-01	1.49E+00	0.00E+00	3.27E-01	1.73E+00	0.00E+00
V56	1.67E+00	1.96E+00	2.73E+00	1.60E+00	2.07E+00	5.39E-01
V57	1.33E+00	7.34E-01	4.71E-01	4.76E-01	8.31E-01	1.94E+00
V58	3.86E+00	7.45E+00	4.29E+00	1.94E+00	5.03E+00	1.31E+00
V59	0.00E+00	1.90E+00	9.89E-01	3.94E-01	3.96E-01	1.43E+00
V60	1.50E+00	1.67E+00	1.91E+00	1.61E+00	1.97E+00	1.63E-01
V61	4.33E-01	1.06E+00	1.06E+00	8.30E-01	7.63E-01	5.54E-01
V62	3.23E+00	2.58E+00	2.13E+00	3.96E-01	1.96E+00	1.19E+00
V63	1.02E+00	1.19E+00	2.00E+00	9.64E-01	1.80E+00	8.14E-01
V64	7.06E-01	4.06E+00	1.74E+00	2.07E+00	3.83E+00	5.47E-01
V65	5.26E-01	4.23E-01	5.39E-01	0.00E+00	7.78E-01	9.55E-01
V66	2.69E+00	1.44E+00	1.29E+00	2.00E+00	1.35E+00	4.90E-01
V67	0.00E+00	1.07E+00	1.57E+00	0.00E+00	1.42E+00	0.00E+00
V68	4.93E+00	4.21E+00	8.30E-01	1.91E+00	1.51E+00	5.63E-01
V69	2.53E+00	0.00E+00	1.11E+00	4.02E+00	3.70E+00	1.70E+00
V70	3.71E+00	2.07E+00	2.20E+00	1.43E+00	3.54E+00	5.78E-01
V71	4.18E+00	2.05E+00	2.12E+00	7.61E-01	4.00E+00	1.43E+00
V72	6.11E-01	2.87E+00	2.47E+00	6.51E-01	2.50E+00	0.00E+00
V73	1.51E+00	0.00E+00	1.51E+00	0.00E+00	0.00E+00	0.00E+00
V74	4.82E-01	1.84E+00	1.95E+00	3.59E+00	2.45E+00	2.02E+00
V75	1.12E+00	1.79E+00	0.00E+00	1.14E+00	0.00E+00	1.61E+00
V76	2.13E+00	0.00E+00	3.37E+00	2.33E+00	1.23E+00	7.63E-01
V77	5.22E+00	1.62E+00	4.32E+00	1.85E+00	5.64E+00	1.69E+00
V78	1.39E+00	8.79E-01	2.56E+00	1.86E+00	1.59E+00	0.00E+00
V79	7.52E-01	1.04E+00	2.08E+00	2.49E-01	0.00E+00	1.13E+00
V80	2.30E+00	4.94E-01	1.79E+00	1.04E+00	4.58E-01	1.34E+00
V81	1.35E+00	1.55E+00	2.21E-01	2.73E+00	3.08E+00	0.00E+00
V82	1.22E+00	1.33E+00	9.87E-01	2.49E-01	0.00E+00	4.99E-01
V83	2.83E+00	2.55E+00	1.76E+00	2.90E+00	7.63E-01	1.43E+00
V84	1.07E+00	2.42E+00	1.00E-01	1.90E+00	1.48E+00	2.57E+00
V85	4.96E+00	4.54E+00	2.62E+00	3.41E+00	7.72E-01	1.43E+00
V86	1.86E+00	4.13E+00	8.00E-01	1.63E-01	1.22E+00	3.71E+00
V87	8.83E-01	1.05E+00	1.17E+00	6.05E-01	7.77E-01	9.40E-01
V88	8.36E-01	1.99E+00	8.09E-01	1.69E+00	1.65E+00	5.62E-01
V89	3.34E+00	3.81E+00	2.00E-01	2.02E+00	0.00E+00	9.78E-01
V90	5.81E+00	3.20E+00	2.65E+00	1.31E+00	3.57E+00	2.18E+00
V91	1.17E+00	3.10E+00	1.88E+00	1.93E+00	6.90E-01	1.34E+00
V92	2.76E+00	2.31E+00	1.05E+00	9.69E-01	2.38E+00	1.22E+00
V93	0.00E+00	3.54E+00	1.49E+00	2.31E+00	2.74E+00	0.00E+00
V94	3.89E+00	2.97E+00	8.79E-01	2.25E+00	2.43E+00	1.75E+00
V95	2.68E+00	3.85E+00	2.41E+00	2.65E+00	1.00E+00	2.63E+00
V96	2.26E+00	5.86E-01	2.14E+00	3.14E-01	7.77E-01	1.99E+00
V97	1.59E+00	2.17E+00	2.09E+00	7.31E-01	2.94E+00	6.70E-01
V98	3.41E+00	5.03E+00	1.68E+00	8.70E-01	1.58E+00	1.81E+00
V99	3.89E-01	2.91E+00	2.79E+00	0.00E+00	6.29E-01	9.71E-01
V100	1.42E+00	1.51E+00	7.27E-01	0.00E+00	3.14E-01	0.00E+00
