Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V25	2.32E+00	1.44E+00	1.05E+00	0.00E+00	1.49E+00	2.33E-01
V26	1.31E+00	0.00E+00	1.59E+00	1.12E+00	3.73E-01	1.39E+00
V27	1.20E+00	6.11E-01	4.22E-01	3.22E+00	3.27E+00	0.00E+00
V28	1.88E+00	2.62E+00	1.34E+00	1.28E+00	1.47E+00	6.15E-01
V29	6.11E-01	1.41E+00	5.12E-01	2.45E+00	1.74E+00	1.37E+00
V30	5.00E-01	1.78E+00	1.55E+00	3.42E-01	1.54E+00	6.63E-01
V31	1.45E+00	2.14E+00	1.27E+00	0.00E+00	1.00E-01	8.57E-01
V32	1.24E+00	7.92E-01	1.66E+00	1.97E+00	3.63E+00	2.86E+00
V33	5.03E+00	1.11E+00	2.87E+00	4.87E+00	1.77E+00	1.76E+00
V34	2.15E+00	7.16E-01	2.41E+00	1.40E+00	2.91E+00	0.00E+00
V35	1.73E+00	1.18E+00	8.82E-01	2.16E+00	2.21E+00	1.75E+00
V36	1.67E+00	8.94E-01	2.45E+00	1.44E+00	0.00E+00	7.86E-01
V37	1.00E+00	6.53E-01	9.52E-01	1.96E+00	1.57E+00	1.61E+00
V38	1.04E+00	0.00E+00	1.20E+00	0.00E+00	1.30E+00	5.43E-01
V39	4.42E-01	7.22E-01	2.43E+00	6.37E-01	1.54E+00	9.00E-01
V40	1.65E+00	1.29E+00	2.22E+00	5.13E+00	3.52E+00	8.57E-01
V41	6.57E-01	2.33E-01	1.55E+00	1.13E+00	1.76E+00	5.58E-01
V42	4.82E+00	2.70E+00	1.82E+00	2.06E+00	1.00E-01	2.21E+00
V43	1.30E+00	2.33E+00	7.67E-01	1.64E+00	1.05E+00	1.09E+00
V44	1.20E+00	9.00E-01	2.38E+00	2.52E+00	1.99E+00	0.00E+00
V45	9.89E-01	1.32E+00	2.46E+00	3.14E-01	7.90E-01	2.16E+00
V46	1.25E+00	2.39E+00	1.77E+00	3.65E+00	1.60E+00	1.57E+00
V47	4.12E+00	5.86E-01	2.04E+00	4.18E+00	2.54E+00	2.66E+00
V48	1.61E+00	4.96E-01	1.94E+00	3.35E-01	9.52E-01	5.26E-01
V49	6.00E-01	0.00E+00	2.23E+00	2.05E+00	1.59E+00	1.16E+00
V50	3.59E-01	2.28E+00	8.46E-01	2.24E+00	1.84E+00	1.66E+00
V51	2.28E+00	1.93E+00	0.00E+00	2.11E+00	2.41E+00	3.96E-01
V52	8.14E-01	7.64E-01	4.37E+00	1.99E+00	3.67E+00	0.00E+00
V53	2.35E+00	1.20E+00	2.05E+00	1.79E+00	1.28E+00	5.86E-01
V54	3.48E+00	1.89E+00	8.72E-01	3.49E+00	1.19E+00	0.00E+00
V55	8.98E-01	0.00E+00	1.86E+00	8.33E-01	3.12E+00	2.57E+00
V56	3.14E+00	5.62E-01	2.47E+00	3.52E+00	1.41E+00	1.69E+00
V57	1.01E+00	5.42E-01	0.00E+00	1.44E+00	1.09E+00	2.60E-01
V58	2.26E+00	1.79E+00	1.49E+00	0.00E+00	2.38E+00	7.86E-01
V59	6.83E-01	1.49E+00	3.02E+00	3.82E+00	4.01E+00	6.86E-01
V60	1.03E+00	2.74E+00	0.00E+00	1.58E+00	6.54E-01	1.98E+00
V61	6.13E+00	9.71E-01	2.13E+00	6.57E+00	2.28E+00	5.67E-01
V62	1.82E+00	2.23E+00	2.66E+00	3.71E+00	4.04E+00	4.05E+00
V63	5.98E+00	5.61E+00	1.23E+00	6.11E+00	1.83E+00	1.28E+00
V64	3.16E+00	1.19E+00	4.05E+00	2.11E+00	1.50E+00	1.46E+00
V65	3.56E+00	1.66E+00	1.78E+00	3.93E+00	2.03E+00	1.50E+00
V66	3.62E+00	2.30E+00	6.73E+00	2.52E+00	4.81E+00	1.29E+00
V67	1.81E+00	5.86E-01	9.92E-01	2.11E+00	1.25E+00	1.80E+00
V68	3.47E+00	1.73E+00	5.58E+00	1.80E+00	9.29E-01	3.37E+00
V69	2.37E+00	1.14E+00	1.05E+00	3.79E+00	2.13E+00	1.29E+00
V70	2.18E+00	5.12E-01	1.54E+00	0.00E+00	3.00E-01	2.26E+00
V71	1.00E-01	1.51E+00	5.59E-01	4.82E-01	0.00E+00	1.73E+00
V72	6.84E-01	2.15E+00	2.24E-01	5.97E-01	1.18E+00	2.03E+00
V73	4.58E-01	2.28E+00	1.05E+00	1.34E+00	3.06E-01	3.22E+00
V74	1.68E+00	1.91E+00	1.37E+00	0.00E+00	2.04E+00	2.66E+00
V75	1.08E+00	3.32E+00	2.63E+00	2.03E+00	1.19E+00	0.00E+00
V76	3.13E+00	1.45E+00	2.21E-01	6.33E-01	3.66E+00	2.82E+00
V77	2.63E+00	6.15E-01	1.11E+00	6.22E+00	2.59E+00	2.28E+00
V78	6.11E-01	5.16E-01	1.85E+00	5.67E-01	1.74E+00	5.47E-01
V79	1.08E+00	2.25E+00	4.82E-01	5.22E+00	4.38E+00	2.34E+00
V80	1.92E+00	2.07E+00	2.77E+00	1.55E+00	4.00E+00	9.04E-01
V81	8.69E-01	1.97E+00	1.22E+00	0.00E+00	0.00E+00	8.75E-01
V82	3.06E+00	2.36E+00	2.91E-01	4.03E+00	4.27E+00	1.33E+00
V83	4.06E+00	9.43E-01	2.94E+00	0.00E+00	2.79E+00	4.05E+00
V84	1.35E+00	5.39E-01	5.00E-01	1.37E+00	3.71E-01	3.79E-01
V85	1.25E+00	1.33E+00	1.46E+00	1.83E+00	7.03E-01	1.04E+00
V86	4.96E-01	8.84E-01	2.48E+00	1.94E+00	2.13E+00	3.73E-01
V87	5.17E-01	1.23E+00	7.77E-01	1.26E+00	9.87E-01	1.42E+00
V88	1.15E+00	6.51E-01	1.54E+00	1.76E+00	6.40E-01	7.06E-01
V89	2.45E+00	2.84E+00	1.19E+00	1.88E+00	3.25E+00	2.49E-01
V90	7.52E-01	6.63E-01	1.63E+00	7.02E-01	2.11E+00	7.72E-01
V91	1.03E+00	1.25E+00	1.58E+00	3.08E+00	2.35E+00	1.40E+00
V92	2.06E+00	1.26E+00	9.52E-01	4.10E+00	3.60E+00	0.00E+00
V93	2.43E+00	3.96E-01	2.64E+00	2.47E+00	1.27E+00	2.67E-01
V94	2.21E-01	3.40E+00	2.92E+00	3.06E-01	3.46E+00	1.20E+00
V95	1.88E+00	4.42E-01	7.34E-01	1.33E+00	1.50E+00	4.99E-01
V96	1.23E+00	3.18E+00	8.82E-01	3.16E+00	4.16E+00	6.57E-01
V97	2.88E+00	1.32E+00	1.67E+00	3.08E+00	1.61E+00	6.11E-01
V98	1.72E+00	1.71E+00	2.13E+00	0.00E+00	2.19E+00	1.76E+00
V99	3.02E+00	5.93E-01	1.13E+00	2.13E-01	2.91E+00	1.63E+00
V100	8.88E-01	0.00E+00	8.33E-01	4.97E+00	1.39E+00	4.52E+00
