MutationType	ID83A	ID83B	ID83C	ID83D
2:Ins:R:1	1.97E-04	5.52E-05	2.07E-04	2.70E-04
2:Ins:R:2	3.85E-05	1.31E-04	3.57E-05	1.53E-04
2:Ins:R:3	7.21E-05	1.41E-05	7.40E-08	8.55E-05
2:Ins:R:4	1.34E-04	8.09E-05	7.49E-05	3.25E-04
2:Ins:R:5	4.40E-04	9.02E-07	1.38E-04	1.04E-03
3:Ins:R:0	2.62E-05	4.24E-05	5.09E-05	3.46E-08
3:Ins:R:1	1.31E-04	3.84E-09	3.82E-05	7.06E-05
3:Ins:R:2	4.28E-08	3.05E-08	7.89E-05	5.04E-05
3:Ins:R:3	2.40E-07	4.76E-08	3.33E-05	5.49E-08
3:Ins:R:4	8.63E-09	9.20E-09	1.05E-04	4.36E-05
3:Ins:R:5	8.69E-05	7.47E-06	2.23E-04	1.30E-04
4:Ins:R:0	1.57E-05	1.22E-04	1.37E-06	4.33E-05
4:Ins:R:1	1.00E-04	2.13E-04	4.69E-05	2.82E-04
4:Ins:R:2	5.67E-09	3.99E-09	2.59E-09	6.39E-09
4:Ins:R:3	4.65E-05	3.31E-08	4.09E-08	3.75E-08
4:Ins:R:4	4.39E-05	4.20E-08	4.92E-08	4.88E-08
4:Ins:R:5	7.46E-05	8.59E-05	1.54E-05	8.10E-05
5:Ins:R:0	1.16E-08	8.21E-03	7.53E-09	8.35E-06
5:Ins:R:1	4.10E-04	4.75E-04	2.63E-04	6.45E-04
5:Ins:R:2	5.79E-05	3.23E-08	1.11E-04	2.18E-08
5:Ins:R:3	6.82E-05	4.89E-05	4.96E-06	1.25E-04
5:Ins:R:4	5.67E-09	3.99E-09	2.59E-09	6.39E-09
5:Ins:R:5	4.87E-08	1.71E-08	8.91E-05	1.38E-05
2:Del:M:1	2.36E-04	2.24E-04	1.24E-05	2.30E-04
3:Del:M:1	3.71E-04	3.48E-04	3.60E-04	3.24E-04
3:Del:M:2	1.81E-04	3.38E-04	1.72E-04	3.86E-04
4:Del:M:1	1.71E-04	2.48E-04	2.10E-04	1.81E-04
4:Del:M:2	1.50E-04	2.47E-05	9.56E-05	1.94E-08
4:Del:M:3	1.03E-04	3.11E-05	4.97E-04	1.36E-04
5:Del:M:1	1.01E-02	9.14E-03	3.75E-03	1.01E-02
5:Del:M:2	3.17E-03	2.79E-03	9.93E-04	3.46E-03
5:Del:M:3	1.73E-03	1.58E-03	7.75E-04	1.59E-03
5:Del:M:4	6.06E-04	5.01E-04	3.66E-04	3.37E-04
5:Del:M:5	5.71E-04	4.45E-04	3.40E-04	6.60E-04
