Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V86	2.77E+00	5.27E+01	2.32E+00	3.76E+00	7.42E+00	1.36E+01	6.45E+01	8.25E+00	8.42E+00
V87	2.37E+00	2.08E+00	1.42E+00	1.02E+00	7.16E-01	3.08E+01	1.98E+00	2.80E+01	1.94E+01
V88	2.27E+00	1.74E+00	3.19E+00	2.99E+00	0.00E+00	8.46E-01	0.00E+00	2.71E+00	3.40E-01
V89	1.03E+00	1.43E+00	0.00E+00	1.18E+00	2.70E+00	3.10E+00	3.56E+00	1.45E+00	3.02E+00
V90	5.86E-01	4.77E-01	6.15E-01	0.00E+00	2.36E+00	4.68E+00	1.96E+00	2.44E+00	2.77E+00
V91	8.16E-01	2.10E+00	1.65E+00	1.34E+00	2.70E+00	3.35E-01	2.86E+00	1.10E+00	1.20E+00
V92	2.61E+00	1.05E+01	5.78E-01	2.02E+00	2.00E-01	6.51E+00	4.23E-01	8.27E+00	5.13E+00
V93	0.00E+00	0.00E+00	0.00E+00	2.50E+01	6.70E-01	1.29E+01	3.42E-01	2.53E+01	1.69E+00
V94	1.67E+00	8.57E+00	3.73E+00	2.00E+00	2.14E+00	1.61E+00	2.67E+00	7.80E+00	9.64E-01
V95	4.54E+00	2.58E-01	9.94E-01	1.33E+00	1.73E+00	2.95E+00	1.17E+00	4.51E+00	1.55E+00
V96	5.79E+00	2.17E+00	4.14E+00	5.43E+00	3.28E+00	3.49E+00	3.64E+00	5.93E+00	2.17E+00
V97	8.03E-01	3.78E+00	1.52E+00	6.90E-01	0.00E+00	2.67E-01	0.00E+00	3.50E+00	6.18E-01
V98	7.90E-01	2.07E+00	6.46E+00	6.74E-01	3.06E+00	3.54E+00	3.12E+00	7.85E+00	2.95E+00
V99	2.82E+00	2.85E+00	3.51E+00	5.16E-01	2.13E-01	3.83E+00	3.35E-01	2.39E+00	5.43E+00
V100	2.69E-01	1.03E+00	5.58E+00	4.48E+00	2.03E+00	8.60E+00	1.41E+00	6.28E+00	8.23E+00
