Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V80	1.54E+00	2.08E+00	2.15E+00	3.45E+00	2.74E+00	2.00E+00
V81	0.00E+00	5.47E-01	0.00E+00	5.26E-01	7.48E-01	6.16E-01
V82	0.00E+00	2.04E+00	6.15E-01	2.77E-01	1.20E+00	1.27E+00
V83	1.16E+00	2.57E+00	2.72E+00	2.35E+00	0.00E+00	2.00E-01
V84	1.00E-01	0.00E+00	5.67E-01	1.30E+00	8.44E-01	1.63E+00
V85	1.59E+00	2.36E+00	1.95E+00	1.25E+00	9.78E-01	1.33E+00
V86	8.20E-01	1.54E+00	5.96E-01	1.44E+00	7.48E-01	1.90E+00
V87	2.45E+00	1.83E+00	7.92E-01	3.07E-01	7.31E-01	4.07E-01
V88	1.34E+00	8.06E-01	1.91E+00	2.91E-01	0.00E+00	2.09E+00
V89	2.74E+00	0.00E+00	3.03E+00	6.70E-01	3.00E-01	1.35E+00
V90	1.46E+00	9.40E-01	2.00E-01	9.32E-01	1.19E+00	1.33E+00
V91	1.81E+00	0.00E+00	1.78E+00	1.59E+00	3.30E+00	1.54E+00
V92	4.22E-01	1.28E+00	3.72E+00	1.19E+00	2.66E+00	1.16E+00
V93	1.22E+00	7.45E-01	7.92E-01	0.00E+00	1.41E+00	4.33E-01
V94	1.62E+00	1.33E+00	2.07E+00	1.98E+00	2.35E+00	1.75E+00
V95	1.19E+00	7.92E-01	1.47E+00	1.06E+00	1.29E+00	1.43E+00
V96	7.75E-01	8.00E-01	2.29E+00	2.03E+00	1.78E+00	0.00E+00
V97	4.45E+00	1.50E+00	4.52E+00	1.33E-01	3.06E-01	3.11E+00
V98	1.21E+00	3.48E+00	2.43E+00	4.16E-01	2.16E+00	1.80E+00
V99	9.98E-01	2.69E+00	2.07E+00	2.07E+00	7.61E-01	1.00E-01
V100	6.74E-01	1.88E+00	2.14E+00	4.65E+00	1.88E+00	2.95E+00
