Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V72	41	56	17	14	15	3	21	0	0	5	0	0	11	0	0	35	0
V73	49	89	2	41	15	37	27	2	5	18	4	5	0	4	0	0	3
V74	0	0	13	28	1	0	2	0	3	9	17	0	0	0	0	11	0
V75	65	26	3	29	3	5	11	0	0	0	0	0	4	0	0	0	0
V76	39	0	204	29	0	0	7	3	0	0	0	0	0	1	15	0	16
V77	36	28	43	7	29	8	9	0	20	16	14	11	0	0	0	0	10
V78	11	3	1	68	41	15	6	1	0	29	11	16	0	0	0	0	0
V79	2	63	1	0	45	3	0	0	12	0	14	2	1	0	0	0	3
V80	3	6	52	1	0	0	0	8	2	0	1	0	0	0	11	0	2
V81	1	1	11	5	0	0	4	0	0	0	0	0	0	0	0	0	0
V82	0	40	113	75	84	10	22	13	37	0	61	5	7	0	0	0	2
V83	4	0	34	61	7	14	26	2	13	9	4	2	0	8	6	2	0
V84	127	27	9	4	62	0	0	0	39	17	29	3	0	16	0	0	0
V85	14	64	45	191	4	0	115	37	0	0	1	0	14	34	0	0	0
V86	17	6	0	143	69	0	88	0	0	14	19	22	0	10	0	0	0
V87	155	1	49	7	81	0	4	0	49	0	30	1	0	22	0	0	0
V88	1	133	20	15	8	9	3	7	11	0	11	2	12	0	0	9	1
V89	1	0	174	14	3	0	4	1	0	0	0	8	0	0	0	0	0
V90	135	4	5	58	1	0	43	0	4	8	0	9	0	0	0	0	0
V91	60	41	4	53	32	56	25	69	0	3	13	35	20	0	60	0	0
V92	10	78	41	99	0	87	50	52	0	45	8	6	0	2	0	0	0
V93	8	6	48	14	9	0	10	1	7	0	0	0	0	0	0	0	9
V94	0	0	66	7	12	4	6	0	1	11	5	3	13	5	0	0	1
V95	55	32	34	95	0	0	22	6	4	0	0	0	0	0	12	14	0
V96	51	126	35	3	5	18	1	32	0	0	0	0	60	0	59	21	21
V97	29	4	111	95	24	0	73	0	29	5	0	37	0	11	0	17	2
V98	0	24	11	24	38	82	16	33	0	52	23	5	69	0	0	0	0
V99	15	43	4	34	8	1	22	1	7	0	0	8	0	9	0	5	0
V100	7	43	3	19	14	0	5	33	4	24	0	0	2	1	0	10	1
