Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V48	2.15E+00	9.89E-01	3.36E+00	0.00E+00	0.00E+00	5.63E-01	0.00E+00	4.00E-01	2.65E+00
V49	1.75E+00	6.96E+00	0.00E+00	4.61E+00	2.63E+00	1.30E+00	4.07E+00	3.38E+00	6.52E+00
V50	2.49E+00	1.03E+01	1.41E+00	4.62E+00	1.67E-01	1.70E+00	6.01E+00	1.79E+00	1.05E+01
V51	3.75E+00	5.62E-01	3.30E+00	6.46E+00	2.21E+00	5.18E+00	5.50E+00	4.48E+00	4.93E+00
V52	1.02E+00	6.86E-01	1.39E+00	1.00E+01	1.02E+00	4.29E+00	8.90E+00	4.49E+00	3.29E+00
V53	3.55E+00	1.36E+00	1.86E+00	5.75E+00	2.08E+01	1.42E+00	6.19E+00	2.16E+01	2.65E+00
V54	1.01E+00	3.56E+00	2.13E-01	1.45E+00	5.09E+00	9.71E-01	1.97E+00	4.72E+00	4.19E+00
V55	1.54E+00	8.23E+00	0.00E+00	4.78E+00	3.89E-01	4.09E+00	5.45E+00	8.03E+00	7.23E+00
V56	3.40E+00	9.80E-01	0.00E+00	1.17E+01	2.98E-01	8.44E-01	1.24E+01	5.93E-01	1.50E+00
V57	1.68E+00	2.44E+01	3.34E+00	8.36E-01	1.27E+01	1.19E+00	2.58E+00	9.91E+00	2.41E+01
V58	1.21E+00	6.87E-01	0.00E+00	1.04E+00	6.51E-01	6.91E+00	7.85E+00	5.01E+00	1.29E+00
V59	4.75E+00	1.26E+00	5.00E-01	6.55E+00	1.43E+01	8.96E+00	7.44E+00	1.34E+01	1.52E+00
V60	4.47E-01	1.19E+01	2.65E+00	4.64E+00	9.00E-01	2.21E-01	5.11E+00	8.23E-01	1.03E+01
V61	2.77E+00	4.01E+01	2.62E+00	3.07E+00	5.56E+00	0.00E+00	2.91E+00	6.10E+00	4.23E+01
V62	2.87E+00	2.24E+00	1.92E+00	2.00E-01	8.48E+00	3.18E+00	5.93E+00	7.08E+00	2.61E+00
V63	6.80E-01	2.82E+01	1.46E+00	1.97E+00	2.52E+00	1.56E+01	1.50E+01	2.16E+01	3.07E+01
V64	2.41E+00	2.43E+01	1.49E+00	3.57E+00	2.54E+00	1.75E+00	2.44E+00	2.62E+00	2.45E+01
V65	1.26E+00	9.83E-01	0.00E+00	4.11E+00	7.72E-01	1.94E+01	1.25E+01	1.82E+01	2.35E+00
V66	2.84E+00	2.06E+01	9.64E-01	2.51E+00	6.67E-01	1.53E+01	3.21E+00	1.74E+01	1.82E+01
V67	3.79E+00	1.28E+00	3.77E+00	3.80E+01	9.55E+00	1.96E+01	3.71E+01	1.20E+01	5.85E+00
V68	3.02E+00	1.61E+00	2.66E+00	4.81E+00	5.80E+00	1.70E+00	7.92E+00	5.44E+00	3.34E+00
V69	0.00E+00	1.28E+00	9.43E-01	1.39E+01	8.66E+00	6.54E+00	1.29E+01	8.43E+00	1.34E+00
V70	2.63E+00	1.70E+01	3.37E+00	4.01E-01	1.01E+00	8.83E-01	6.05E-01	2.09E+00	1.86E+01
V71	4.89E+00	1.05E+01	5.74E+00	1.33E-01	4.67E+00	1.39E+00	8.86E+00	4.69E+00	1.04E+01
V72	5.80E+00	7.78E+00	1.44E+00	1.78E+01	2.66E+00	3.92E+00	1.35E+01	3.68E+00	6.30E+00
V73	1.66E+00	4.76E-01	1.41E+00	3.40E-01	9.91E-01	1.85E+00	9.91E-01	1.58E+00	4.00E-01
V74	1.33E-01	1.22E+00	1.09E+00	9.43E+00	9.46E-01	9.12E+00	1.15E+01	8.63E+00	1.60E+00
V75	1.00E+00	9.03E+00	5.39E-01	2.00E-01	6.74E+00	3.42E+00	2.63E+00	7.51E+00	9.39E+00
V76	1.76E+00	1.59E+00	1.15E+00	4.99E-01	1.55E+01	1.35E+01	1.27E+01	1.54E+01	1.99E+00
V77	2.38E+00	3.42E+00	3.60E+00	8.48E+00	4.33E-01	4.67E-01	6.64E+00	1.10E+00	3.12E+00
V78	3.22E+00	9.09E-01	1.69E+00	1.75E+01	1.37E+00	4.12E+00	1.86E+01	1.28E+00	3.25E+00
V79	2.51E+00	7.37E-01	3.11E+00	2.99E+00	1.61E+01	4.16E-01	2.44E+00	1.62E+01	2.58E+00
V80	0.00E+00	2.96E+01	1.75E+00	4.36E+00	1.85E+01	0.00E+00	2.39E+00	1.81E+01	3.25E+01
V81	6.19E-01	2.15E+00	1.16E+00	1.72E+00	0.00E+00	0.00E+00	1.93E+00	0.00E+00	1.00E-01
V82	5.17E-01	1.09E+00	1.99E+00	6.00E-01	5.33E+00	0.00E+00	0.00E+00	5.95E+00	9.98E-01
V83	1.32E+00	3.06E+01	2.22E+00	2.41E+00	7.61E-01	4.82E+00	2.79E+00	9.48E+00	3.20E+01
V84	2.58E+00	1.27E+00	1.92E+00	5.15E+00	5.79E+00	0.00E+00	6.88E+00	3.75E+00	2.25E+00
V85	6.00E-01	5.67E-01	9.31E-01	2.36E+00	1.02E+01	5.05E+00	3.19E+00	1.07E+01	1.75E+00
V86	1.94E+00	7.06E-01	1.66E+00	2.15E+00	2.03E+00	1.88E+00	2.92E+00	2.80E+00	6.40E-01
V87	3.42E-01	9.30E+00	3.34E+00	1.54E+00	2.12E+00	2.88E+00	1.78E+00	2.52E+00	1.02E+01
V88	1.19E+00	7.24E+00	1.28E+00	1.37E+01	2.13E-01	3.88E+00	1.36E+01	1.30E+00	8.96E+00
V89	3.47E+00	6.51E+00	5.00E+00	0.00E+00	6.39E+00	0.00E+00	0.00E+00	6.20E+00	6.68E+00
V90	3.00E-01	1.35E+01	3.43E+00	0.00E+00	0.00E+00	1.26E+00	1.00E-01	8.84E-01	1.06E+01
V91	9.17E-01	2.45E+00	7.57E-01	2.84E+00	1.48E+00	2.27E+01	2.31E+01	1.10E+01	3.18E+00
V92	1.71E+00	8.82E+00	2.46E+00	1.49E+01	1.19E+01	6.69E+00	1.34E+01	1.33E+01	8.51E+00
V93	0.00E+00	3.06E-01	1.63E+00	9.02E+00	1.27E+00	1.68E+00	6.21E+00	1.20E+00	3.99E+00
V94	5.40E+00	2.75E+01	2.73E+00	3.38E+00	2.03E+00	1.14E+01	6.20E+00	1.03E+01	2.92E+01
V95	3.61E+00	2.70E+00	1.41E+00	2.32E+00	2.89E+00	7.75E-01	1.95E+00	2.94E+00	3.26E+00
V96	1.31E+00	0.00E+00	1.26E+00	1.61E+00	6.70E-01	0.00E+00	1.80E+00	0.00E+00	0.00E+00
V97	3.79E+00	3.09E+00	0.00E+00	4.73E+00	1.43E+01	0.00E+00	5.03E+00	1.44E+01	3.35E+00
V98	1.90E+00	9.64E-01	1.90E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.95E-01
V99	5.54E-01	1.33E-01	0.00E+00	6.53E-01	7.92E-01	2.57E+00	1.84E+00	2.09E+00	1.53E-01
V100	1.23E+00	2.35E+00	1.07E+00	7.76E+00	4.51E+00	1.62E+00	8.08E+00	3.99E+00	2.85E+00
