Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V34	0	55	2	16	2	3	2	5	0	1	2	0	0	1	0	1	3	4	0	2
V35	36	97	3	0	0	1	0	9	0	5	8	5	0	12	4	7	4	2	7	4
V36	0	30	19	0	39	8	0	4	9	36	5	0	2	5	2	0	0	0	0	0
V37	75	40	1	47	5	1	3	0	0	0	13	1	0	1	0	0	10	2	1	0
V38	208	12	15	3	1	2	0	1	2	2	0	6	0	3	0	2	0	0	11	0
V39	73	304	68	31	9	6	6	0	12	0	22	13	0	9	0	0	5	0	0	11
V40	64	56	0	69	17	0	62	10	62	13	72	3	0	0	16	14	9	0	0	0
V41	11	42	3	56	3	8	21	3	0	0	4	0	0	9	0	0	2	9	0	0
V42	77	18	5	4	16	20	0	1	8	9	7	7	0	14	17	3	10	0	5	0
V43	51	16	48	145	14	2	32	0	5	0	6	0	1	0	0	0	3	0	0	6
V44	31	95	6	30	72	12	11	0	22	0	29	17	44	0	13	0	1	7	7	0
V45	45	259	52	3	33	20	0	10	14	14	0	26	22	0	22	3	3	0	0	0
V46	62	0	208	4	4	12	0	9	1	17	1	7	6	0	0	0	8	25	0	17
V47	238	136	0	1	0	2	0	2	0	3	34	5	0	20	0	0	4	0	6	0
V48	18	1	31	34	26	11	7	27	11	5	2	8	11	0	10	2	0	1	1	0
V49	3	14	15	0	32	22	0	43	35	27	20	14	2	21	0	0	0	1	0	0
V50	1	338	3	7	35	0	0	0	30	0	38	0	0	13	0	0	0	0	0	27
V51	2	13	22	25	19	0	2	8	0	0	30	12	5	0	7	0	0	7	0	0
V52	0	61	0	8	2	1	5	0	7	0	6	3	0	0	3	0	0	0	5	4
V53	0	0	35	63	13	71	38	47	0	27	1	8	5	0	7	0	4	0	0	0
V54	0	37	3	1	9	1	0	22	2	12	11	0	0	71	0	0	0	0	1	0
V55	322	8	95	2	9	3	2	17	0	0	0	0	8	0	1	0	4	0	3	0
V56	23	32	6	35	142	44	25	8	26	12	12	23	0	0	15	0	4	5	0	0
V57	146	6	132	1	0	0	14	1	0	0	2	0	0	0	0	17	6	9	6	0
V58	33	12	33	8	124	0	6	0	40	0	14	28	72	0	18	0	8	14	1	0
V59	0	14	17	65	0	6	4	3	0	0	0	0	0	3	5	0	0	0	0	0
V60	28	67	31	3	8	0	0	0	13	0	0	6	3	0	0	0	0	4	12	5
V61	20	4	41	4	9	1	5	1	1	2	0	1	2	0	6	0	1	20	0	0
V62	0	210	53	4	11	0	0	0	7	0	22	6	7	0	0	0	0	7	2	0
V63	11	6	0	22	91	5	5	0	39	0	9	41	0	0	0	0	0	2	0	0
V64	51	58	6	0	6	34	0	33	5	44	1	3	8	0	16	1	24	6	0	0
V65	35	67	12	49	1	7	14	9	0	15	0	21	0	22	0	0	7	3	5	0
V66	73	21	22	11	6	1	4	0	0	0	5	0	0	0	0	13	24	11	9	1
V67	198	25	2	8	45	0	0	0	22	1	7	25	0	0	2	29	7	0	0	0
V68	59	6	31	10	0	6	3	7	0	0	3	6	0	1	0	2	2	0	0	0
V69	27	0	113	4	2	17	5	14	2	4	0	2	0	0	5	0	0	0	1	0
V70	325	0	4	99	41	11	92	8	13	4	0	0	0	4	0	0	19	11	0	8
V71	7	0	5	11	10	23	6	22	9	15	0	0	6	0	0	0	5	0	0	0
V72	35	10	1	32	0	0	50	0	0	0	0	0	0	0	0	0	2	0	1	0
V73	0	144	6	0	15	13	0	1	20	11	0	0	12	3	0	0	0	3	2	0
V74	34	47	60	31	2	1	30	2	0	0	2	2	0	5	9	0	2	1	2	1
V75	56	7	35	20	26	0	20	0	0	0	9	0	15	0	27	3	0	0	4	0
V76	4	76	7	0	15	2	0	2	26	1	17	16	12	30	13	5	0	1	1	0
V77	93	60	109	46	15	1	6	0	15	1	1	5	3	30	1	0	0	0	0	0
V78	42	39	7	74	27	29	61	12	38	48	0	32	43	0	6	3	8	5	0	0
V79	6	1	454	68	15	7	21	19	0	5	0	11	11	0	3	0	0	7	0	0
V80	160	72	2	11	1	80	0	128	9	22	4	0	8	77	0	0	18	3	6	2
V81	2	10	176	79	7	2	14	13	10	2	0	16	0	0	0	0	0	0	0	0
V82	187	71	41	1	6	0	0	0	3	0	11	9	0	0	0	9	6	0	11	0
V83	7	41	48	539	5	19	273	16	1	0	0	0	1	0	0	0	0	0	0	0
V84	0	155	122	13	50	8	10	12	0	2	22	15	8	0	7	16	6	0	3	28
V85	6	38	22	4	14	0	12	0	0	1	9	2	14	0	0	0	0	0	0	0
V86	10	86	89	2	3	0	0	0	0	0	1	0	0	0	0	0	7	8	8	0
V87	0	17	65	0	15	17	0	5	3	15	0	2	6	0	0	10	0	15	0	0
V88	215	44	11	3	4	15	0	5	2	15	6	12	0	22	0	7	3	0	9	6
V89	0	6	71	1	19	4	0	5	0	4	7	24	14	0	4	0	0	9	0	0
V90	2	2	31	5	36	91	0	20	16	0	15	5	11	0	0	0	1	5	0	0
V91	72	0	49	4	3	36	6	5	0	15	2	1	0	5	0	12	5	0	0	0
V92	115	0	1	8	0	5	0	4	1	0	0	0	3	3	0	0	3	0	0	0
V93	0	7	4	29	48	2	22	0	20	2	14	17	18	0	0	5	3	11	0	0
V94	16	247	4	277	2	1	57	0	0	0	6	0	0	8	2	0	12	3	12	0
V95	459	64	13	43	3	2	3	2	0	1	17	0	0	6	0	0	44	0	17	0
V96	33	6	11	1	2	4	0	3	13	3	15	0	0	0	24	0	4	0	0	0
V97	133	7	0	40	0	0	9	0	3	0	0	0	3	0	8	14	2	0	3	5
V98	10	7	4	36	28	86	2	8	22	47	30	0	54	0	17	0	0	0	0	43
V99	3	35	40	2	0	29	0	0	4	16	0	0	0	0	0	0	0	10	5	0
V100	10	235	0	0	10	2	0	2	0	0	18	15	0	16	0	4	8	0	1	1
