Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V88	0	19	40	89	19	0	5	6	8	6	5	0	22	0	0	0	0	31	0	0
V89	7	0	35	23	41	3	0	0	28	0	49	0	9	0	0	0	0	22	1	0
V90	26	51	35	0	34	12	24	0	6	22	21	0	0	0	0	0	12	0	0	0
V91	4	19	8	143	0	117	13	79	70	72	0	0	61	0	64	21	4	26	3	0
V92	63	40	0	6	22	33	28	27	25	1	34	14	0	0	4	18	1	0	0	9
V93	31	27	0	50	7	9	28	11	43	0	0	22	16	0	0	8	18	0	0	0
V94	0	191	0	55	0	57	21	71	1	29	6	42	11	0	13	0	37	25	0	0
V95	125	101	12	5	4	31	56	45	2	52	0	56	8	32	0	0	13	0	0	5
V96	30	32	0	10	0	68	0	48	2	2	0	5	8	102	5	13	1	1	4	0
V97	54	0	2	0	4	93	0	29	10	12	8	0	0	33	44	12	0	0	0	2
V98	194	51	28	11	34	6	8	44	25	0	12	0	16	24	0	0	2	6	0	11
V99	0	0	63	3	0	138	0	44	0	42	0	0	0	0	5	0	0	0	0	0
V100	4	0	61	4	140	48	0	0	48	16	126	0	1	0	0	0	0	17	4	4
