Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V91	106	38	0	4	32	0	19	16	25	15	11	4	23	0	23	0
V92	289	0	0	29	8	15	9	0	28	7	5	11	16	0	9	2
V93	6	5	2	0	0	7	15	19	1	17	0	6	0	0	0	1
V94	20	2	28	0	15	1	143	16	41	16	40	47	0	0	0	0
V95	10	4	3	9	0	0	22	2	21	9	0	46	3	0	11	0
V96	73	0	0	62	0	3	4	5	0	18	0	1	0	30	0	7
V97	432	95	8	1	76	0	0	0	82	0	0	13	0	0	0	16
V98	89	15	194	2	5	81	13	0	29	0	0	0	0	0	0	0
V99	39	0	91	28	0	0	1	20	0	0	14	0	1	2	3	0
V100	54	5	39	280	27	28	0	0	20	0	23	0	11	0	3	0
